"","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"10550_7850",1.13705932540385e-06,6.01307883793476e-07,0.00015889191282582,0.0460373714677264,0.0974157329105015,0.0118851891493021,0.541313324497822,8.68752072949175e-05,0.00021781105965009,1.27010211636393e-06,5.23070725443769e-08,0.238529598076182,4.6736666114651e-05,0.00012536568398452,3.16958814313809e-06,7.76996220447531e-06,4.38867959867473e-06,0.0641647143622517
"10550_7950",4.97280624584967e-05,4.77409143948656e-05,0.00015523847771536,0.0343329807014722,0.0891839856490889,0.00608563799870189,0.598333858824737,7.7672021594863e-05,0.000104618285997937,2.57704586860724e-06,1.7854089047299e-07,0.216196360043654,0.000173489538891813,4.49830443143802e-05,3.91249267283895e-06,2.18269792350932e-05,1.99196372855175e-05,0.0551652917410258
"10550_8050",7.11839916481133e-06,1.52670362706401e-05,0.000227166128949706,0.0454557578186915,0.101253761864122,0.0136105695752918,0.579880952234389,3.36125469708944e-05,0.000320592438902141,1.06549200364523e-05,1.28278826872153e-06,0.21313619185139,1.91949334562931e-05,6.850303173411e-05,3.21604003087101e-05,4.65658210755796e-05,0.000104065041063557,0.0457765831699143
"10550_8150",5.13398003447978e-06,8.56983352234105e-07,0.00016046343554164,0.0402478469332186,0.0701924478232811,0.0122025943778352,0.624672357874079,0.000166568813987926,9.24701462214182e-05,2.16830136487619e-06,7.65113554043261e-08,0.191965112571298,2.50573659419607e-06,0.00172528746533494,1.57584650667995e-06,2.99132465990895e-05,1.25275443777045e-05,0.0585200924090177
"10550_8250",4.86741461300677e-07,4.96033817242498e-08,9.27821840279091e-05,0.0308587418757262,0.0976055062256049,0.0177404298108754,0.542921892886448,7.48328730858781e-05,3.15339520377067e-05,1.048045958597e-06,9.5254496672719e-08,0.269479502022717,4.18649685675816e-05,0.000100435578247718,3.31553683998e-07,4.34819152412624e-06,3.38210609314423e-06,0.0410427361260619
"10550_8350",3.0593064234678e-09,1.18445746340473e-10,7.87608189901632e-08,0.0283569210661327,0.0127568522826413,0.00607560321509122,0.568976132419997,1.46943953663217e-07,1.08153310245474e-07,5.69004175656976e-11,7.01782477876183e-12,0.343102994765823,9.42186049687941e-07,7.00228601135285e-07,4.44931694424561e-10,5.20284322587432e-10,2.25431464680664e-10,0.0407295155452624
"10550_8450",1.82579817909782e-10,8.87308191875923e-12,1.16693444213452e-10,0.00640465691106796,0.000512662712623269,0.00476555189757835,0.523323080715501,2.60245611205086e-09,1.0144862632708e-09,1.20808332951437e-13,9.44400002633491e-15,0.444165604195908,1.72559522792436e-08,2.60498031801125e-08,2.87983309911097e-12,2.86511194382101e-14,1.32787269854532e-15,0.0208283963334366
"10550_8550",2.29381056171085e-12,2.43327809641466e-13,1.00773093165568e-09,0.0107847172212555,0.0011406357402668,0.00738060527830598,0.529787468120325,1.67892066995e-10,6.13513162765412e-09,1.73617658236815e-15,7.42868787452134e-17,0.442460099731727,1.99872280747135e-10,1.28901666659978e-09,1.1507937227329e-13,1.25990683161174e-14,1.22010346217624e-15,0.00844646510580905
"10550_8650",7.25318736344811e-12,5.33063570670667e-14,8.79835175287763e-12,0.00714860539268238,2.39951991763753e-05,0.0125924822380779,0.538210295261868,8.68923723803115e-11,1.29090424586773e-10,7.49544776002015e-14,3.20573316972988e-15,0.403779279026785,4.87397360853048e-10,3.88681130922106e-09,6.72631305360779e-13,6.22474694510015e-15,9.47167055858272e-16,0.038245338274356
"10550_8750",5.55777411617305e-09,1.24971445870963e-09,2.33469388938552e-06,0.0606073603890602,0.00572452457741644,0.0163014423437791,0.579858402187252,1.0142815386553e-06,7.82433543144319e-06,2.27787611233266e-09,2.26824166953313e-11,0.284821621373974,3.00522912734486e-07,5.5950218782365e-07,1.31594434177708e-07,8.26490031871287e-09,1.00119614538524e-09,0.0526744658239804
"10550_8850",4.17715416580251e-10,2.78288650075458e-10,9.45579258124167e-06,0.000639162233234722,0.0297739690630784,0.00881951491418434,0.646168614296826,1.33199103016853e-09,5.34904435414368e-05,2.62534380738992e-07,1.11483519454741e-08,0.287755139638204,4.60417087046097e-13,1.96883642310059e-10,1.18792248235628e-07,4.73407842115119e-07,6.9482000606622e-05,0.0267103035095813
"10550_8950",2.96854948035231e-06,4.16571299424754e-09,2.22662417742572e-07,0.0155323099304643,0.098849216627492,0.00209178287547063,0.438282416616087,2.38152692251819e-05,1.48718452994661e-09,7.13803023325267e-08,2.70878182402142e-12,0.389213493372174,0.00459120244605886,4.87072113085771e-09,7.7642190141421e-06,2.843848478791e-10,1.75261628841732e-11,0.0514047252235759
"10550_9250",1.09760782239386e-07,4.63285945181116e-08,0.00108260718894956,0.0705719490594683,0.122117105424388,0.00932923533190817,0.54550866788292,6.75181577638705e-07,0.00253031884091606,3.56855836630879e-11,7.73394815216561e-13,0.20690481202436,5.3228088024445e-09,1.91475509782506e-06,1.45573873826896e-10,1.92549193263618e-07,4.48939194057802e-06,0.041947870775062
"10550_9350",1.79651015148568e-06,1.8429554322432e-07,9.704540265699e-06,0.035115523570303,0.0317135209784519,0.0220925814801276,0.586205498809708,2.27872969057224e-05,2.60801622721435e-06,1.41632889344534e-08,3.05665692931313e-10,0.264836679779623,2.04581741694266e-05,2.68534944623012e-05,3.97334925095909e-08,1.41345183626765e-08,5.29961826737507e-09,0.0599517294174781
"10550_9450",6.93043860763995e-09,8.72673971071341e-11,2.38430454700773e-08,0.0325705039505756,0.00207610519214632,0.0224604756879672,0.566246099537859,6.2715052040369e-08,3.84926722160727e-08,6.37036855846745e-12,3.2971300609058e-13,0.319642811640489,6.30721844688443e-08,1.46325183689048e-06,2.12525958974322e-10,2.07383895814167e-11,1.75123538546468e-12,0.0570023453567503
"10550_9550",9.96020572174735e-09,3.01533818445892e-10,4.18925421432635e-08,0.025919657687471,0.00119590920265381,0.0352389190444241,0.582475240492291,3.19006349328341e-07,8.84586645931408e-08,8.70457552549153e-11,3.0913894062028e-12,0.293871156213737,1.34163875046137e-05,9.10060936088052e-06,6.24624595181875e-09,1.50901436454757e-11,3.05214576652918e-12,0.0612761343887366
"10550_9650",5.91985959451028e-10,1.95034223395672e-11,1.70349802767499e-09,0.0205173849218913,0.00081692666048516,0.0145768546073978,0.613904122284299,2.65297482325205e-09,4.27363995128606e-08,2.76362283062731e-13,2.45562726526395e-13,0.319553121517549,8.05355267642506e-07,6.89694920338059e-08,9.60701709028353e-11,1.83549991829073e-14,4.96100614744382e-15,0.0306306678826412
"10550_9750",1.09317905070914e-11,7.71806063618971e-14,6.21700812711606e-09,0.00744321641777539,0.000491315347085779,0.0146507278061224,0.569026755339455,1.67958303116214e-09,1.08033586368956e-07,8.19002833996108e-13,5.87030648266051e-15,0.35903570192905,3.87616701719548e-09,6.54732077348733e-07,1.42471666098639e-10,1.48990212598408e-13,2.15423664600325e-14,0.0493515084676129
"10550_9850",2.29261458274853e-08,3.49225624602239e-10,1.58877304651759e-08,0.0118115838881186,0.00654778560511927,0.0619778104522867,0.548448741326298,3.60053011046049e-08,4.88065043892525e-08,7.88727163856674e-12,1.72227529423812e-13,0.332378191566931,6.91844261473712e-08,8.27983996205861e-08,1.08133320425743e-09,5.68945754398008e-12,3.52544553627656e-13,0.0388356101080789
"10550_9950",7.72644854675893e-08,1.67484137293245e-08,1.48787029708783e-08,0.0170679393547636,0.00313093390184462,0.00696937809506985,0.551352037527713,1.91643117223757e-07,5.11593896711428e-08,6.30839558473243e-11,6.4457921518586e-12,0.380265255892635,9.78084177457749e-08,2.76936012022577e-07,3.99694682823226e-09,1.40468109090736e-11,1.43791340752669e-12,0.0412137247074743
"10650_10050",8.06499009235428e-07,2.39040711091795e-07,7.64475483763725e-08,0.0150704898982825,0.00787322748459731,0.00529265238798634,0.554030139792101,1.85438800213959e-07,1.49429095837796e-07,9.84538036960178e-10,3.55809048869344e-10,0.383221888253588,3.8657328375785e-07,1.82069972608386e-05,2.72863221840167e-08,8.82839992083206e-10,4.91031047574047e-10,0.0344915217571957
"10650_10150",4.52001797098861e-07,6.18829766198401e-08,1.11252293337488e-06,0.0478276902147296,0.00617255957816519,0.00672615179940395,0.543571132106507,1.0373295254193e-06,1.25283343336629e-06,1.93466925220999e-09,2.2222177853464e-10,0.346298965462349,1.69803579468654e-07,0.000255454040139391,2.89912443666767e-08,7.86594222678421e-09,5.8640507850664e-09,0.0491439155463327
"10650_10250",1.04373664324056e-07,4.68389861861229e-08,8.79019695544611e-07,0.0730796852764049,0.00349182876114537,0.00288847282689205,0.52622796141881,5.83496024971266e-07,1.05165298259454e-06,4.1940324470404e-09,3.99707372304764e-10,0.332213320757363,2.81015167645724e-08,0.00105771571666307,8.72024100000309e-09,1.3370481198339e-08,9.18539098840285e-09,0.061038285889998
"10650_10350",1.76771707829791e-08,1.33948296875223e-08,9.7786779228303e-07,0.0480854430716187,0.0126852505966719,0.00412724332336066,0.567694448538743,1.3389724590019e-06,1.03872663940756e-06,4.04755186973949e-09,4.42448974129658e-10,0.320196172259184,2.2261533713714e-08,3.56607078455368e-06,6.45843411205544e-09,1.45294855616844e-07,9.73534535573187e-08,0.0472042136424681
"10650_10450",1.816239321574e-08,1.07869349980966e-08,2.66292138369955e-06,0.0330632276533811,0.0306813486064271,0.00553593172794671,0.578695859185933,8.89427943607935e-07,2.78277717470056e-06,5.86229076831863e-09,6.21703242327301e-10,0.306686628795576,4.60570171889161e-08,3.25424095051552e-06,4.75894807240532e-09,9.06716503900669e-08,5.02131325486408e-08,0.0453271875292128
"10650_10550",5.10314719262376e-09,1.89084091403701e-09,1.66467588294961e-06,0.03068478748219,0.0277075052351282,0.00347365243845324,0.553784900656452,2.97776268309294e-06,2.21670334345039e-06,2.92356962963668e-09,1.75964320088727e-10,0.343527183617137,8.07229677923876e-08,8.82066813991983e-07,1.07048535044717e-08,4.92814127372586e-08,5.00247594856566e-08,0.0408140285344006
"10650_10650",3.55197371311085e-09,1.31315411121943e-09,1.07028867273114e-06,0.0202466507675826,0.0397708276735194,0.00282042669506042,0.553339928470842,8.42357952086534e-07,9.90181243561887e-07,3.06271543593613e-09,1.4149083283057e-10,0.350189193783877,7.63945992549977e-08,1.22010403186665e-06,3.31904032405045e-09,2.36340181027885e-08,4.76164973151658e-09,0.0336287334985765
"10650_10750",3.90770426423996e-08,1.1829264531816e-08,2.57857369747081e-06,0.0491174528301009,0.0057074603996005,0.00289595918964206,0.578311758949807,6.9374888252307e-06,4.51292567384998e-06,5.94544670648805e-08,5.36354441466789e-10,0.296099882786039,9.92534577289045e-07,1.07968285787092e-05,4.06016406746179e-08,7.62365549943286e-07,3.05316884113e-07,0.0678404483122542
"10650_10850",5.65667575458042e-09,1.78389847697967e-09,3.62050141650985e-07,0.0278850396362254,0.00668187902486868,0.0023371340005228,0.537737314562573,5.36520573020794e-07,2.32796473485114e-07,7.43413515334799e-10,8.59231470344138e-12,0.376933465820732,1.01335791595392e-07,9.15836789189639e-05,7.70178347449985e-09,2.47617977762393e-09,6.28399618945608e-10,0.0483323315742372
"10650_10950",2.84274758744384e-07,1.01221054270564e-07,2.34809408275008e-05,0.0273648185546616,0.0533606680363354,0.00755512179991212,0.560400737676061,9.36775610936408e-06,5.08074037985621e-06,2.14103762266858e-08,2.96539871907632e-10,0.307721720721768,2.2367353661582e-07,7.39815474017547e-05,1.98560475736392e-08,2.02092954880022e-07,2.15675884300198e-07,0.043483953725391
"10650_11050",1.28857175074327e-08,1.02970333055399e-09,2.30464679247669e-08,0.020622047061116,0.00361890373928658,0.00256474418625976,0.514542547441222,1.72095548750587e-07,2.72495258239414e-08,6.64055391131056e-11,1.23979916832988e-11,0.424056375581078,5.77548052876355e-08,1.64353104528034e-06,7.21958780064977e-10,1.07539243693588e-10,2.81808652372718e-11,0.0345934434617414
"10650_11150",1.89393250391324e-08,1.0053373772826e-09,1.09502701039111e-08,0.0153644619039667,0.0092419227479267,0.00459911882430723,0.540398987493941,2.46913726830405e-07,1.12847707700357e-08,3.86081104194238e-11,1.82173693652998e-11,0.389475815791863,2.25603435644539e-07,6.70198720748854e-07,7.22949160612805e-10,4.47547244565427e-11,1.99917042647237e-12,0.0409185075158809
"10650_11250",1.77788056716184e-07,3.17849162134456e-08,2.14162232033072e-06,0.0263083290044779,0.0086296827785378,0.00706337459349322,0.626367316688521,4.74885600852399e-07,1.13449536383395e-05,2.36148900571979e-09,5.14416720391344e-10,0.259973026435339,4.28679642578092e-05,2.99269772005778e-05,6.10928065777598e-08,2.79914532419657e-09,1.55405781298425e-09,0.0715712362017247
"10650_11350",7.65158249203611e-07,5.24861683446302e-08,2.48526810707781e-05,0.0537519263020133,0.0107051366398322,0.0341277443784828,0.589567273654273,5.43333749121253e-08,2.05662783131935e-05,7.33138433798361e-09,4.44534016752435e-09,0.221258475221906,6.27541558008414e-06,9.23898464468316e-06,1.27181836528402e-08,5.543570544809e-07,2.13863998384839e-08,0.0905270382277294
"10650_7450",6.4327259139892e-08,1.20581691729777e-08,1.1348970539216e-05,0.0532826203917464,0.0213592852751486,0.0204948421125258,0.680686566278319,3.09703352915047e-05,1.82910900723202e-05,3.23360720044894e-07,2.93707189695095e-08,0.147942141427853,5.72286323582386e-05,8.2757969741637e-07,2.67746780287031e-06,4.48855721701582e-06,2.11923469168077e-06,0.0761061635298696
"10650_7550",2.85928008039085e-08,9.48887204830168e-08,8.83747649804654e-06,0.0217885612845199,0.0238393959644117,0.0124726840629599,0.635088955456833,7.3406758199443e-07,3.01335227499948e-05,1.65396831924535e-09,1.06544818532873e-10,0.25630970135986,1.70638279545303e-06,4.52425233794758e-06,1.37274109818531e-08,1.31402505266373e-08,1.18517069102128e-08,0.050454602208049
"10650_7650",5.94644702515296e-10,4.67866527605398e-11,1.12581935798786e-07,0.0188800590064247,0.00266072338064259,0.00984134300048606,0.593639000975956,3.99784951579479e-08,5.59368585184213e-07,2.07220015435872e-11,1.54385284478704e-12,0.329569224840226,1.24758285365527e-06,1.61317243572994e-07,3.16410093219026e-09,6.41581188220592e-11,6.52243248455227e-12,0.0454075240686726
"10650_7750",3.76466107901206e-08,2.38838502307876e-09,2.28899516671538e-07,0.0149559179960582,0.00581918893001803,0.00684237145370366,0.583697588093424,9.24346152046657e-07,4.1354206995676e-07,6.33144010900905e-11,1.76081008935657e-11,0.343033127175236,3.22682222812139e-07,1.20465274570399e-05,1.73066153823397e-09,7.4507834234683e-11,1.37153514248027e-11,0.0456378284193382
"10650_7850",6.34936719343543e-07,1.01524299600364e-07,1.27893408709042e-06,0.0200632241019924,0.0165624629908024,0.0140028565101181,0.576305445816012,1.69630748061156e-06,1.10391644334989e-06,6.38909930298874e-09,1.7364256735388e-09,0.317363290208104,3.1323280436021e-07,5.94563782345034e-06,3.15357747584764e-08,6.87797694786821e-09,2.21055105316736e-09,0.055691597133486
"10650_7950",3.87176609554877e-07,8.27337134402651e-08,3.45091739480009e-06,0.0161886622029928,0.0202367432301536,0.0103964909958504,0.601364329440596,1.12640761115522e-06,1.86517009473021e-06,3.91072601027742e-09,1.15331405106669e-09,0.299029148274227,3.78936341556404e-06,1.91738780337862e-06,2.86304455019991e-08,1.18048913702794e-08,2.10224964271471e-09,0.0527719590979102
"10650_8050",2.86350680009719e-06,4.26438834064971e-07,8.26982911090386e-06,0.0180788288007654,0.0593523908445753,0.0164625749824487,0.58580156811549,6.32222594211796e-05,6.64232406702326e-06,2.48957439979916e-07,3.46066088708242e-08,0.269778815765075,1.97802240707107e-05,5.06367533678848e-05,5.80274498748718e-07,5.80221410070545e-07,3.84551549453225e-07,0.0503721515444666
"10650_8150",1.28743590431504e-06,4.15848076278567e-07,1.80899570732997e-05,0.0346870592384285,0.0360416857502319,0.0312992981386721,0.576437372555829,1.78661633710063e-05,1.06940243151174e-05,6.35088072820631e-07,1.36900918058474e-07,0.257503500442511,2.97108610483104e-05,7.91995460263063e-05,1.63421995221556e-06,1.11857342070365e-06,2.47193554274786e-07,0.0638700480625945
"10650_8250",2.34124821086171e-09,1.24884025925974e-10,3.11077849480806e-08,0.0128809486279125,0.00344207194166856,0.0117585069657829,0.562373025766364,1.14901379485142e-07,4.37241170112256e-08,2.41720387398003e-11,8.77589719955801e-13,0.360256147238553,4.559680484506e-08,3.42885204212414e-07,8.7099699112483e-10,2.89196342287347e-11,8.76273778292916e-12,0.0492887178445669
"10650_8350",5.43531614549478e-09,1.73927314804819e-10,1.00598535854055e-07,0.0159982652647072,0.016529673262765,0.0137819087179324,0.545926077039749,8.82250084491163e-08,8.42416648400864e-08,4.05199538364856e-11,3.28296562402941e-12,0.365240030890211,9.35101233712867e-07,1.09273251244509e-06,1.46159024499865e-09,2.03923818339491e-10,1.07745435168918e-10,0.0425217364993743
"10650_8450",2.54901186507383e-10,4.63569149153504e-12,2.57961621255754e-10,0.00976524233614651,0.000516785703643792,0.0112841863590114,0.532820740069352,1.19183017513214e-09,1.509813001734e-09,1.26699540825571e-13,1.23232317406311e-14,0.416375638427639,1.58714578321388e-09,1.62177355160006e-09,7.78980222478067e-13,3.75302343931636e-13,9.047319988178e-15,0.029237400674844
"10650_8550",4.2463530224448e-09,2.09772502000652e-10,1.78239841654507e-07,0.0301112051800242,0.00506877737289959,0.030467629240272,0.547833372604746,4.75212979584726e-08,1.49784693107749e-07,8.32186827350402e-11,8.22397257119649e-12,0.330171204578164,1.36449571204146e-08,5.583954861662e-07,2.17021052217702e-09,4.67813953177641e-10,1.20007364334358e-10,0.0563468561320177
"10650_8650",6.47594765618493e-10,1.28444632726055e-11,3.26941489815522e-07,0.0184073266845623,0.0110164505821461,0.0192369024984003,0.528491041996527,3.63140078230503e-07,1.63885424747792e-07,2.17984315576715e-11,5.874376840983e-13,0.369966883739263,9.6482985875259e-08,1.70734104130735e-07,3.04716251196303e-10,7.161707018739e-11,1.08476864874646e-11,0.052880272245013
"10650_8750",1.11419641936928e-08,8.01800579202376e-10,7.36256774168755e-07,0.0136244564723438,0.0238241967069785,0.0298637743397971,0.599100651670019,1.98571735998731e-06,5.27480968180663e-07,7.56786210824715e-10,1.94857923651871e-10,0.27797156328579,5.08862715812867e-06,1.73907062908728e-06,7.16944575641758e-09,4.94647269321717e-09,3.94997721178812e-10,0.0556052549658569
