"cell_ID","n03-GC-1","n02-PGC-1","n07-GC-2","n17-M/TC-3","n06-Transition","n01-OSNs","n13-AstrocyteLike","n09-GC-3","n14-GC-7","n10-GC-4","n05-PGC-2","n18-EPL-IN","n04-Immature","n16-M/TC-2","n08-PGC-3","n11-GC-5","n12-GC-6","n15-M/TC-1"
"13650_7650",0,0,0.0836256919960097,0.000106883700847634,0,0,0,0.221421103947193,0,0,0,-1.06229072091242e-19,0,0.176911134463243,0,0.517935185892706,-1.10925600641996e-17,0
"13650_7750",0,0,0,0,0,0,0,0.0664146071040752,0,0,0,0,0,0,0,0.933585392895925,0,0
"13650_7850",0,0,0,0.0176390802251627,0,0,0,0.137854763166562,0.00462046407260168,0,0,0,0,0,0,0.839885692535673,0,0
"13650_7950",0,0,0,0.0148851194554243,0,0,0,0.218349478708057,0.108373148233788,0,0,0,0,0,0,0.65839225360273,0,0
"13650_8050",0,0,0.194279542188377,0,2.95324681524582e-18,0,0,0.10407138475132,0,0,0,0,0.192744825075133,0,0,0.50890424798517,0,0
"13650_8150",0,0,0,0.000611889486289912,0,0,0,0.176661016970457,0,0,0,0,0,0,0,0.822727093543253,0,0
"13650_8250",0,0,0,0.0224902931259688,0,0,0,0.168772138199997,0.547106157868135,0,0,0,0,0,0,0.261631410805899,1.22757810173673e-17,0
"13650_8350",0,0,0.311922819781968,0,0,0,0,0.244448651121174,0,0,0,0.000503310233899382,0,0,0,0.442846923486481,0.000278295376477301,0
"13650_8450",0,0,0.240987215306092,0.0131191873388068,0,0,0,0.217759515250815,0.15902357840896,0,0,0,0,0,0,0.368776075620141,0.000334428075185119,0
"13650_8550",0,0,0.0358228449220989,0.253437550089082,0,0,0,0,0,0,0,0,0,0,0,0.710739604988819,-5.66959938170593e-20,2.01144449783699e-20
"13650_8650",0,0,0,0.656248719848043,0,0,0,0.186359047336587,0,0,0,0,0,0,0,0,0.157392232815369,0
"13650_8750",0,0.0716887586260085,0,0.652354584272413,-2.51564350395295e-18,0,0,0,0,0,0,0,0,0,0,0,0.178511634884117,0.0974450222174609
"13650_8850",0,0.0873571317347913,0,0.634792731657833,0,0,0,0.103509658735012,0,0,0,0,0,0,0,0,0.0735691926908442,0.100771285181519
"13650_8950",0,0.0227739176882729,0,0.819926931830845,0,0,0,0,0,0,0,0,0,0,0,0,0.100326425886109,0.0569727245947732
"13650_9050",0.302162389089264,0.0195892812961442,0,0.341635045478475,0,0,0,0,0,0,0.217801092872247,0.0754076551955204,0,0,0,0,0,0.0434045360683488
"13650_9150",0,0.2758186162039,0,0.10902404764742,0,0.257830896929653,0,0.0699964034938745,0.116076585674998,0,0,0.000447074224930554,0,0,0,0,0,0.170806375825225
"13650_9250",0,0.164785825461518,0,0.0765436388391165,1.31342271739891e-17,0,0.618113627031802,0,0,0,0,0,0,0,0,-3.24489296371908e-19,0.00119730490097717,0.139359603766586
"13650_9350",0.125075472441666,0,0.206696232598787,-4.06147054247666e-22,0,0,0.158194920645511,0.360101464068059,0,0,0,0,0,0.149931910245977,0,1.00911754550086e-18,0,0
"13650_9450",0,0.229633139547298,0.223932154703715,0.516349952339165,0,0,0,0,0,0,0,0,0,0,0,0,0.0221538178993358,0.00793093551048602
"13650_9550",0.00173183547607943,0.224770084648553,0,0.693039736166426,0,0,0,0,0,0,0,0,0,0,0,0,0.0406495144152844,0.0398088292936567
"13650_9650",0,0.188143201962067,0,0.611231701614362,0,0,0,0,0,0,0,0,0,0,0,0.100366401324604,0.0774723714583885,0.0227863236405777
"13650_9750",0,0.0123421216969114,0,0.543937784504597,0,0,0,0.199688248345867,0,0,0,0,0,0,0,0.155552890122249,0.0884789553303749,2.24746132651689e-19
"13650_9850",0.00179825996875482,0,0,0.619360285609066,0,0,0,0.107716680034564,0,0,0,0,0,0,0,0.268986074080086,0.00213870030753,0
"13650_9950",0,0,0,0.199381103479502,0,0,0,0,0,0,0,0,0,0,0,0.800618896520498,-3.49247015287908e-19,0
"13750_10050",0,0,0,0,0,0,0,0.152070305505637,0.491102500954675,0,0,0,0,0,0,0.356827193539688,3.40256119113371e-19,0
"13750_10150",0,0,0,0.0189263295110391,0,0,0,0.131649869316935,-2.02724651351596e-18,0,0,0,0,0,0,0.849423801172026,0,0
"13750_10250",0,0,0,-8.55643941327757e-20,0,0,0,0.0465332672208691,-3.10805337811116e-18,0,0,-5.8691001538753e-19,0,0,0,0.953466732779131,0,0
"13750_10350",0,0,0,0.000926163355991554,0,0,0,0.123014673898903,0,0,0,0,0,0,0,0.876059162745105,0,0
"13750_10450",0,0,0,0.00598262667694877,0,0,0,0.12287786456238,0,0,0,0,0.0611020223196808,0,0,0.81003748644099,0,0
"13750_10550",0,0,0,-1.04619405225036e-19,0,0,0,0.0911875681583623,2.2729790991771e-17,0,0,6.24954529073367e-18,1.92867088651341e-19,0,0,0.908812431841638,0,0
"13750_10650",0,0,0,0.036558967938283,0,0,0,0.145213333636129,-4.71963200464241e-18,0,0,2.21557111013996e-19,0,0,0,0.818227698425588,0,0
"13750_10750",0,0,0,0.00946545460516186,0,0,0,0.420180496692305,0.310333747327161,0,0,0,0,0,0,0.260020301375372,-6.44374062385548e-19,0
"13750_10850",0,0,0,0.000350982461852057,0,0,0,0,9.50197461348191e-20,0,0,0,0,0,0,0.999649017538148,0,0
"13750_10950",0,0,0,0.0209992515917894,0,0,0,0,0.41956616166828,0,0,8.60524275986673e-19,0,0,0,0.559434586739931,3.4579238595964e-19,0
"13750_11050",0,0,0,8.39429437339701e-20,0,0,0,0,0.454542457791251,0,0,0,0,0,0,0.545457542208749,-1.32816512918364e-17,0
"13750_11150",0,0,0,0.224370799601442,0,0,0,0.192668417963274,0,0,0,0.107155125560211,0,0,0,0.412099481054724,0.0637061758203485,0
"13750_11250",0,0,0,0.461867590716283,0,0,0,0,0,0,0,0.307731897872204,0,0,0,0.187864502388353,0.0425360090231592,0
"13750_11350",0,0,0,0.655181275657007,0,0,0,0.128133646910009,0,0,0,0,0,0,0,0.0981729390288258,0.0917939440721488,0.0267181943320095
"13750_11450",0,0.0499690125190389,0.172183557722085,0.481443256923584,0,0,0,0.181728201501646,0,0,0,0.0141726522641187,0,0,0,0,0.0662709894064031,0.0342323296631246
"13750_11550",0.000114747001773236,0.113087433005558,0,0.671189881450134,0,0,0,0,0,0,0,0,0,0,0,7.25442414475377e-19,0.144964232551146,0.0706437059913883
"13750_11650",0,0.368006468065382,0,0.248740474702377,0,0,0,0.192240792865463,0,0,0,0.187965174683727,0,0,0,0,0,0.00304708968305109
"13750_11750",0.13451447613909,0.0179271857547656,0,0.154452765624175,-2.7617719005681e-18,0,0.570508571919928,-8.42425521680361e-19,0,0,0,-3.57166488682818e-20,0,0,0,0,0,0.122597000562042
"13750_11850",0.464093399611771,0,0,0.0692185739650391,0,0,0.374948347521223,0,0.0401349572011655,0,0,0,0,0,0,1.28700260141603e-17,0,0.0516047217008012
"13750_6350",0,0,0,0,-2.65135388751335e-18,0,0.217600154678456,0.13084985839051,0.553266809904115,0,0,0,0,0,0,0,7.14963260637968e-19,0.0982831770269189
"13750_6450",0.0438699270979884,0,0,0.208730259576825,0,0.156542181818441,0,0.0140203504065195,0,0,0,0,0,0,0,0.564360168681579,0,0.0124771124186472
"13750_6550",0.248569422901032,0,0,0.0785713832391761,0,0.235472227198676,0,0,0.244478803888737,0,0,1.27799793592523e-18,0,0,0,0,0.0557036701924442,0.137204492579935
"13750_6650",0.422565722569686,0.0315641197551685,0,0.290449539679533,5.58860384650604e-19,0,0,0.00240422827184802,0,0,0.182600327869614,0,0,0,0,0,0.0704160618541505,0
"13750_6750",0.144323460849077,0.184693353659998,0,0.399592833496649,0,0,0,0,0,0,0.0826525644230554,0,0,0.140891129722112,0,0,0.0478466578491085,2.48670379560876e-19
"13750_6850",0,0.109372167749432,0,0.721583525978039,0,0,0,0,0,0,0,0,0,0,0,0.0909027925125222,0.0705510879205282,0.00759042583947894
"13750_6950",0.127583946120708,0,0,0.585435294512691,-4.92461019892906e-18,0,0,0.285505592762652,0,0,0,0,0,0,0,0,0.000593758132879802,0.000881408471069077
"13750_7050",0,0,0,0.770175754416832,0,0,0,0.0862228174851024,0,0,0,0,0,0,0,0.10526178853495,0.0010321735995987,0.0373074659635169
"13750_7150",0,0,0,0.741555132437279,0,0,0,0,0,0,0,0,0,0,0,0.223809836331105,0.0346350312316164,0
"13750_7250",0,0,0,0.0986930854279837,0,0,0,0,0,0,0,0.297923304030971,0,0,0,0.602210678692669,0.0011729318483758,0
"13750_7350",0,0,0,1.25784115839072e-19,0,0,0,0,0.30929764454018,0,0,0,0,0,0,0.69070235545982,-4.64855498481021e-18,0
"13750_7450",0,0,0,0,0,0,0,0.16476889615463,0.00495831529795888,0,0,0,0,0,0,0.830272788547412,0,0
"13750_7550",0,0,0,0.0102320603019442,0,0,0,0,0.49464096571363,0,0,0,0,0,0,0.495126973984426,1.39132831368566e-17,0
"13750_7650",0,0,0.389856870268885,0,0,0,0,0,0.293697160060135,0,0,0,0,0,0,0.316445969670979,6.06129572395086e-18,0
"13750_7750",0,0,0,0.00154408414963226,0,0,0,0.12565955826704,-1.61703257773713e-21,0,0,0,0,0,0,0.872796357583328,0,0
"13750_7850",0,0,0,0,0,0,0,0.148709260137294,4.99633804590706e-18,0,0,0,0,0,0,0.851290739862706,0,0
"13750_7950",0,0,0,0.0537715615014364,0,0,0,0.255633630787678,0,0,0,0,0,0,0,0.690594807710886,3.20192965599112e-18,0
"13750_8050",0,0,0,0.0261587843059518,0,0,0,0.100714851291294,0,0,0,0,0,0,0,0.873126364402754,0,0
"13750_8150",0,0,0,1.15283257054158e-19,0,0,0,0.0283060512196932,0,0,0,0,0,0,0,0.971693948780307,0,0
"13750_8250",0,0,0,0.049073241026607,0,0,0,0.35673094266122,0,0,0,0,0,0,0,0.594195816312173,8.75468902594321e-19,0
"13750_8350",0,0,0.152098627129538,0.0303907845621858,0,0,0,0.384177304471396,0,0,0,0,0,0,0,0.43304789970462,0.000285384132260648,0
"13750_8450",0,0,0,2.84804955924354e-05,0,0,0,0.141316041121941,0.518183265590521,0,0,0,0,0,0,0.340472212791946,0,0
"13750_8550",0,0,0.370392984306523,0.0972445769065197,0,0,0,0,0,0,0,0,0,0,0,0.438684854977747,0.0936775838092106,0
"13750_8650",0.1459951272869,0,0,0.458304411159645,0,0,0,0,0,0,0,0,0,0,0,0,0.395700461553455,0
"13750_8750",0.00211229111407273,0.0460982969157618,0,0.902005674782338,0,0,0,0,0,0,0,0,0,0,0,0,0.0497837371878272,0
"13750_8850",0,0.0114934115552156,0,0.719186602837869,0,0,0,0.131089176081685,0,0,0,0,0,0,0,0,0.0611643225148811,0.0770664870103493
"13750_8950",0,0.0332152765761188,0,0.763138635279283,0,0,0,0,0,0,0,0,0,0,0,0,0.0511133875004517,0.152532700644147
"13750_9050",0.21373738201051,0.146311251202598,0,0.39986409051903,0,0,0,0,0,0,0.15290889125423,0,0,0,0,0,0.0871783850136318,0
"13750_9150",0.556543030094331,-4.79883045439659e-18,0,0.275106375050743,0,0,0,0.0645644279581268,0,0,0.1037861668968,0,0,0,0,0,0,0
"13750_9250",0,0,2.96004098479874e-17,0,0.992730487819072,0,0,0,0,0,0,0.00207111860165246,0,0,0,0,0.00519839357927586,0
"13750_9350",0.000311283653739549,0.0689132266242793,0,0.131928593469127,0.00303226636995499,0,0.485091310380735,0.119011930349474,0,0,0,0,0,0,0,2.71720738905962e-19,0,0.19171138915269
"13750_9450",0.283482489415204,0,0,0.263542678851954,0,0,0,0.158576309073985,0,0,0,-4.67352457068003e-18,0,0,0,0.116650729086505,0,0.177747793572352
"13750_9550",0,0.0525826581474394,0,0.769005010213741,0,0,0,0,0,0,0,0,0,0,0,0,0.0128403456883028,0.165571985950517
"13750_9650",0.0516363279618383,0,0,0.839428713428732,0,0,0,0,0,0,0,0,0,0,0,0.000874579935813132,0,0.108060378673616
"13750_9750",0,0.104334641757563,0.0717619793890564,0.742356297331767,0,0,0,0,0,0,0,0,0,0,0,0,0.0372435789990986,0.0443035025225149
"13750_9850",0,0,0,0.323627613361471,0,0,0,0,0.434988487284452,0,0,0.0818899693283478,0,0,0,0.158369523961988,0.00112440606374125,0
"13750_9950",0,0,0,0.039418029977752,0,0,0,0.142854707909455,0.595394019122766,0,0,0,0,0,0,0.222333242990027,7.91956336250212e-19,0
"13850_10050",0,0,0,0.000825838887941353,0,0,0,0.154303427647242,0.198732973385354,0,0,0,0,0,0,0.646137760079463,0,0
"13850_10150",0,0,0,0.00235447732726704,0,0,0,0.323681523116722,0,0,0,0,0,0,0,0.673963999556011,-1.08059208116609e-17,0
"13850_10250",0,0,0,0.00128464359258144,0,0,0,0.102934649885871,-1.33981514451013e-19,0,0,1.22636537929436e-18,0,0,0,0.895780706521548,0,0
"13850_10350",0,0,0,0.00776908864750887,0,0,0,0.139775472536153,0.0961393862982912,0,0,0.0215508845855565,1.77393350019774e-18,0,0,0.734765167932491,0,0
"13850_10450",0,0,0,0.000136901495449662,0,0,0,0.157806260631,-2.39713271165583e-18,0,0,8.90587447447351e-21,0,0,0,0.84205683787355,0,0
"13850_10550",0,0,0,8.0900576585955e-19,0,0,0,0,0,0,0,1.12330804028061e-18,0,0,0,1,0,0
"13850_10650",0,0,0,-2.91647551419678e-18,0,0,0,0.188934228143552,0,0,0,3.73913521677929e-19,0,0.143535295427734,0,0.667530476428714,1.81603683833413e-18,0
"13850_10750",0,0,0.0754005520944666,0,0,0,0,0.204080662228324,0,0,0,1.76756060110882e-18,0,0,0,0.720518785677209,0,0
"13850_10850",0,0,0,0,0,0,0,0.138866999138547,0.722472459689585,0,0,0,0,0,0,0.138660541171868,6.84183786906085e-18,0
"13850_10950",0,0,0,0.0236435192339768,0,0,0.807875435151868,0,0.00171671732906205,0,0,1.15979021626859e-19,0,0,0,0.166764328285093,0,0
"13850_11050",0.0619724335800232,8.14195988336763e-19,0,0.329812089420354,0,0,0,0,0,0,0,0.132851896999816,0,0,0,0.337153155713377,0.138210424286429,0
"13850_11150",0,0,0,0.800083005038402,0,0,0,0,0,0,0,0,0,0,0,0.197565208405521,0.0023517865560768,0
"13850_11250",0.130993927461348,5.19909829687726e-05,0,0.544807703353021,0,0,0,0.068198978674446,0,0,0,0,0,0,0,0.221907178946686,0.0340402205815295,0
"13850_11350",0,0.152903675524802,0,0.574917864828748,0,0,0,0,0,0,0,0,0,0,0,0,0.259595997696985,0.0125824619494648
"13850_11450",0.178288844689643,0.0581688892461034,0.235136900766826,0.227580728615252,0,0,0,0,0,0,0,0.205408288707781,0,0,0,0,3.02960098809416e-05,0.0953860519645136
"13850_11550",8.55284907855639e-19,0.112712603141985,0,0.496158350502417,0,0,0,0.149932729062218,0,0,0.0712623070150126,0,0,0,0,0.150361241977752,0,0.0195727683006151
"13850_11650",0.187699727775864,-1.46409099139659e-18,0,0.0179871015471687,3.32780421165134e-20,0,0.678783573883294,2.11457643540143e-18,0,-8.32668386797087e-18,0,-1.18734678737979e-18,0,0,0,0,0,0.115529596793673
"13850_11750",0.0798748018474431,0.015432962017755,0,0.1194234842333,0,0,7.15571820386065e-19,0.372792487370312,0,0,0,0.121457750688328,0,0,0,0.225872833802615,0,0.0651456800402459
"13850_11850",0,0,0,0,0,0,0,0.607208874794791,-2.84270412813415e-19,0,0,0,0,0.00141795702840998,0,0,0,0.391373168176799
"13850_6350",0,0,0,0,0,0,0,0,0,0,0,0,0.230684435128607,0,0,0.697787799526799,0.008108612659391,0.0634191526852038
"13850_6450",0,0,0.068324858192078,0.11650324410301,0.088092847839653,0,0.550088011056285,0.0812802793358111,0,0,0,0,0,0,0,0,0.00180528157164606,0.0939054779015166
"13850_6550",0.013874014553652,0.163841783373898,0,0.0226550686890222,0,-2.0246056407503e-20,0.690568495954461,0,0,0,0,0,0,0,0,0,0,0.109060637428966
"13850_6650",0.365894281811729,0.0224658038906249,0,0.011559773360738,-2.20554266563785e-18,0.173554032373757,0,0,0,0,0.168022342583485,0.000413524515451417,0,0.258090241464215,0,0,0,0
"13850_6750",0.271807327162665,0.113765369782238,0,0.125942151814601,0,0,0,0.149965719937443,0,0,0,0.101436955845571,0,0.224526687097376,0,0,0,0.0125557883601057
"13850_6850",0.00349259477850718,0,0,0.652476142015271,0,0,0,0.102523443787967,0,0,0,0,0,0.22804175851383,0,0,0,0.0134660609044255
"13850_6950",0,0.104483324981101,0.15128163307096,0.321857772528765,0,0,0,0.380222840806562,0,0,0,0,0,0.0337545449913393,0,5.930489936473e-06,0,0.00839395313133563
"13850_7050",0.13589109457671,9.92322900754313e-19,0,0.253649883251567,0,0,0,0.000102759534984688,0,0,0,0.000622457870215567,0,0,0,0.410667744336678,0,0.199066060429846
"13850_7150",-9.36255030249746e-20,0,0,0.492985550273082,0,0,0,0.21353428073596,0,0,0,0,0,0,0,0.293480168990957,0,0
"13850_7250",0,0,0,0.399649235721883,0,0,0,0.129491909633763,0,0,0,0,0,0,0,0.467147078868045,0.00371177577630947,0
"13850_7350",0,0,0,0.033224877839732,0,0,0,0.125101373464132,0.413879728596898,0,0,0,0,0,0,0.427794020099239,0,0
"13850_7450",0,0,0,0.0814796369712639,0,0,0,0,-6.73187481573688e-19,0,0,0.0248282488378177,0,0,0,0.893692114190918,0,0
"13850_7550",0,0,0,3.30027374693137e-06,0,0,0,0,0.806125071992787,0,0,0,0,0,0,0.193871627733466,0,0
"13850_7650",0,0,0,0,0,0,0,0.175597063739917,0.112453995638007,0,0,-2.42480921670385e-19,0,0,0,0.711948940622076,0,0
"13850_7750",0,0,-2.80509849177519e-17,0,0,0,0,0.241092033023653,-3.21721069412066e-18,0,0,6.40798924389222e-18,0,0,0,0.758907966976347,0,0
"13850_7850",0,0,3.99871430806687e-18,0,0,0,0,0.111203377977092,-3.92542291361833e-18,0,0,6.76798377521236e-18,0,0,0,0.888796622022908,0,0
"13850_7950",0,0,9.26184449963625e-18,-2.00091221792921e-20,0,0,0,0.158796699274481,0,0,0,0,0,0.112862028721308,0,0.728341272004211,0,0
"13850_8050",0,0,0,0.000657672867226445,0,0,0,0.0989871642328439,0,0,0,0,0,0,0,0.90035516289993,0,0
"13850_8150",0,0,0,0.0595669410548428,0,0,0,0.189758617442429,0,0,0,0,0,0,0,0.639963611319338,0.000727603499800244,0.109983226683591
"13850_8250",0,0,0,0.00979339754292455,0,0,0,0.126224387923876,-4.93313962145249e-19,0,0,9.49335666057703e-19,0,0,0,0.8639822145332,0,0
"13850_8350",0,0,0,0.0325142258177349,0,0,0,0.369750764824217,0,0,0,0,0,0,0,0.596650040125211,0.00108496923283755,0
"13850_8450",0,0,0.0357665253567992,0,0,0,0,0.259907746058566,0,0,0,5.25333883825254e-20,0,0,0,0.701380375958648,0.00294535262598709,0
"13850_8550",0,0,0,3.54632808425367e-05,0,0,0,0,0.695139922553991,0,0,0,0,0,0,0.304824614165166,-1.18998837380496e-18,0
"13850_8650",0,1.20397295997922e-21,0.0995929042082217,0.161539453448945,0,0,0,0.334324331796042,0.284043378709313,0,0,0,0,0,0,0.0276209603386212,0.0928789714988574,0
"13850_8750",0.0494469915397848,0,0,0.772176274465057,0,0,0,0,0,0,0,0,0,0,0,-4.83598846691331e-20,0.159904646215666,0.0184720877794915
"13850_8850",0,0.0636104456208896,0,0.39310563037529,0,0,0,0.314408003798477,0,0,0,0,0,0,0,0.0782547928924961,0,0.150621127312847
"13850_8950",0,0.0692758915030494,0,0.530565821552055,0,0,0,0,0,0,0,0.307661881238938,0,0,0,0,0.0204398838782751,0.0720565218276826
"13850_9050",0,0.196728334806397,0,0.649711376429329,0,0,0,0.12558659976097,0,0,0,0,0,0,0,0,0.0279736890033035,0
"13850_9150",0,0.259006079498544,0,0.468815363661973,-1.94542579444518e-17,0,0,0.0380765836333753,-8.39472695249163e-20,0,0,0.00247018492489831,0,0,0,0,0.231631788281209,1.26824770648388e-20
"13850_9250",0,0,0,0.599243040801656,-1.04408462383755e-16,0,0.00872521010219671,0,0,0,0,0,0,0,0,0,0,0.392031749096147
"13850_9350",0,0,0,8.01884796398994e-05,0,0,0.615665080303394,0.0653727292974226,0,-1.12721074307625e-18,0,0,0,0.133636011750484,0,1.73374164002362e-18,0,0.18524599016906
"13850_9450",0,0.0499708479924452,0,0.148201922725142,0.000298692700968912,0,0.260132740592188,0.231405172453571,0,0,0,0.00227491944658365,0,0,0,0,0,0.307715704089101
"13850_9550",0.0695363910759034,0.0243969837454014,0,0.60309743021403,0,0,0,0.128919408714733,0,0,0,0,0,0,0,0,0.0711081105634015,0.10294167568653
"13850_9650",0,0,0,0.951306327915935,0,0,0,0,0,0,0,0,0,0,0,0,0.00285449303619877,0.0458391790478666
"13850_9750",0,0.0232453541546207,0,0.756656231869261,0,0,0,0,0,0,0,0,0,0,0,0.216627126832696,0.00347128714342236,0
"13850_9850",0,0,0,0.718855396877568,0,0,0,0,0,0,0,0.00508594880610736,0,0,0,0,0.276058654316324,0
"13850_9950",0,0,0,0.0467801489102158,0,0,0,0.119900459184938,0.60843812255034,0,0,0,0,0,0,0.224881269354506,-4.28658974910909e-18,0
"13950_10050",0,0,0,0.0871607358544532,0,0,0,0.194037540464323,0,0,0,0,0,0,0,0.718801723681224,-2.88693541708678e-18,0
"13950_10150",0,0,0,0.00151166920912391,0,0,0,0.184730489765118,0.0409459740929576,0,0,0,0,0,0,0.772811866932801,0,0
"13950_10250",0,0,0,-2.09835672867009e-19,0,0,0,0.183023655000208,-1.83866327294058e-17,0,0,-2.54354587203494e-19,0,0,0,0.816976344999792,0,0
"13950_10350",0,0,0,0.000155412030434079,0,0,0,0.152340683126566,0,0,0,3.94675410670182e-20,0,0,0,0.847503904843,0,0
"13950_10450",0,0,0,0,0,0,0,0.106263502765635,0,0,0,-1.42444530062568e-18,0,0,0,0.893736497234365,0,0
"13950_10550",0,0,0,0,0,0,0,0.0426503606967436,0,0,0,0,0,0,0,0.957349639303256,0,0
"13950_10650",0,0,0,0.00986802244427092,0,0,0,0,0.572532210375239,0,0,0,0,0,0,0.41759976718049,0,0
"13950_10750",0,0,0,-3.03223026821075e-20,0,0,0,0,0.0220320302530683,0,0,0,0,0,0,0.977967969746932,0,0
"13950_10850",0,0,0,0.223131474782695,0,0,0,0,0.14131477346125,0,0,6.44355084420384e-19,0,0,0,0.630375597970615,0.00517815378543973,0
"13950_10950",0.0481705742041185,0,0,0.684854081525813,0,0,0,0,0,0,0,0,0,0,0,0.258593044012253,0.00838230025781558,0
"13950_11050",0,0,0,0.743360861075167,0,0,0,0,0,0,0,0,0,0,0,0.252449509033057,0.00418962989177606,0
"13950_11150",0.108870404053472,-1.72529440230749e-19,0,0.694213356384859,0,0,0,0.0453936521652043,0,0,0,0,0,0,0,0,0.151522587396465,0
"13950_11250",4.92702960226147e-05,-3.42309837169137e-19,0,0.467367560279686,0,0,0,0.186411066359495,0,0,0,0,0,0,0,0.342904391046004,0.00326771201879256,0
"13950_11350",0.134331859156466,0,0,0.448874466341098,0,0,0,0,0,0,0,0,0,0.273256276135271,0,0,0.110824648244937,0.0327127501222288
"13950_11450",0.259579345493234,0.10836348622375,0,0.189183137254821,0,0,0,0,0,0,0,0.0989936351366708,0,0.296719854285539,0,0,0.0471605416059852,0
"13950_11550",0.642355794907604,0.00392052330236232,0,0.210344827048648,0,0,0,0,0,0,0,0,0,0,0,0,0.143378854741386,0
"13950_11650",0,0.0422945151206337,0.0252104544015986,0.15051234176635,0,3.5813374127932e-18,0.411980330778537,0.25241418653433,0,0,0,0,0,0,0,0,0.0387684056024683,0.0788197657960822
"13950_11750",0,0,0,0,1.23840393723869e-17,-7.03104370846654e-20,0,0,0,0,0.466842696447496,0,0,0,0.533157303552504,0,0,0
"13950_6450",0,0.153363013405637,0.0544892935266124,0.0363772518754738,-2.86173411357632e-19,0,0.538276136052713,0,0,0,0,0,0,0,0,0,0,0.217494305139564
"13950_6550",0,0.245108653972276,0,0.0648252244162929,0.0537173882232089,0.00367364947028682,0.305519470043415,0,0.191012889788011,0,0,2.39237160739303e-19,0,0,0,0,0,0.13614272408651
"13950_6650",0.248530021632079,0,0,0.140972017365024,-6.38712893638064e-18,0.54008341842716,0,-3.95353795639532e-18,0.0464917091639439,0,0,0.0239228334117936,0,0,0,0,0,3.3159884904637e-20
"13950_6750",0,0.288165239824443,0,0.0509207566662994,0,0.344476674083827,0,0,0,0,0,0.15521138283205,0,0,0,0,0,0.16122594659338
"13950_6850",0.308423599583451,-3.36973368805937e-20,0,0.0870373317118792,0,0,0,0.164490661946317,0,0,0,0.075630049397106,0,0.364418357361247,0,0,0,0
"13950_6950",0,0,0,0.786292255560028,0,0,0,0,0,0,0,0,0.00948688875882582,0.023108471232253,0,0.0900928772450732,0,0.0910195072038199
"13950_7050",0,0.0192697579837245,0,0.65081854146489,0,0,0,0.178566789928536,0,0,0,0,0,0,0,0,0.142695158449567,0.00864975217328252
"13950_7150",0,-2.37015185829219e-19,0,0.328582291757486,0,0,0,0.351248793914473,0,0,0,0,0,0,0,0.255286195160082,0.0648827191679596,0
"13950_7250",0.151813674891585,0,0,0.740421681374636,0,0,0,0,0,0,0,0,0,0,0,0,0.107764643733779,0
"13950_7350",0,0,0,0.131746328796194,0,0,0,0,0.493059880065029,0,0,0.0214977981483001,0,0,0,0.352564025904448,0.00113196708602883,0
"13950_7450",0,0,0,0.0807642225046976,0,0,0,0.121217714467738,0.345823242207955,0,0,-8.79772078539606e-21,0,0,0,0.451945018512645,0.000249802306964235,0
"13950_7550",0,0,0,5.66611793077916e-07,0,0,0,0.205187016367617,0.332119245866803,0,0,-2.791012796675e-18,0,0,0,0.462693171153786,0,0
"13950_7650",0,0,0,0,0,0,0,0,0.00243997301153512,0,0,0,0,0,0,0.997560026988465,0,0
"13950_7750",0,0,0,0.000300230268015717,0,0,0,0.159030497513203,0.0527004240919573,0,0,0,0,0,0,0.787968848126824,0,0
"13950_7850",0,0,0,0.0537658893227293,0,0,0,0.148375769921891,0,0,0,0,0,0,0,0.79785834075538,0,0
"13950_7950",0,0,0,0.0479911574758692,0,0,0,0.139138847241688,0,0,0,3.87199259800092e-18,0,0,0,0.812869995282442,0,0
"13950_8050",0,0,0.0733526621027137,0.00534309555835173,0,0,0,0.386160913713849,0.129676526839167,0,0,0,0,0,0,0.405466801785919,-3.97583863906089e-20,0
"13950_8150",0,0,0,0,0,0,0,0.0866976073058961,0,0,0,1.49230477289765e-18,0,0,0,0.913302392694104,0,0
"13950_8250",0,0,0,0,0,0,0,0.147588268312934,-2.64227183163325e-17,0,0,1.24417962088197e-18,0,0,0,0.852411731687066,0,0
"13950_8350",0,0,0,0.00654609665854909,0,0,0,0.161863939817094,0.0830609127968895,0,0,0,0,0,0,0.748529050727468,0,0
"13950_8450",0,0,0,0.0432378267315171,0,0,0,0.172952660264689,0,0,0,0,0,0,0,0.783809513003794,-4.46184657571683e-18,0
"13950_8550",0,0,0,0.0267356204942007,0,0,0,0.154538183774145,0.302467553304097,0,0,0,0,0,0,0.516258642427557,0,0
"13950_8650",0,0,0.325315562249694,0.190452892353308,0,0,0,0,0,0,0,0,0,0,0,0.239727226316163,0.244504319080836,0
"13950_8750",0,0,0,0.613059845711459,0,0,0,0,0,0,0,0,0,0,0,0,0.386940154288541,0
"13950_8850",0,0.156078090372493,0,0.64462873919927,0,0,0,0,0,0,0,0,0,0,0,-6.98882389237592e-20,0.198081910665005,0.00121125976323201
"13950_8950",0,0.100045041610887,0,0.579534871568577,0,0,0,0.0689729152646466,0,0,0,0,0,0.221550629984645,0,0,0.0287333979443178,0.00116314362692596
"13950_9050",0,0.0724943266547259,0,0.640423451967463,0,0,0,0,0,0,0.0604192554680165,0.132625360819333,0,0,0,0,0.0426548055628513,0.0513827995276098
