gene_identifier,n_counts,n_cells
Otog,6.0,6
Myod1,4.0,4
Sergef,583.0,316
Tph1,8.0,6
Saal1,327.0,207
Saa4,2.0,2
Saa1,2.0,1
Hps5,343.0,197
Gtf2h1,721.0,458
Ldhc,2.0,1
Tsg101,1412.0,659
C86187,2.0,2
Gm9999,7.0,7
Spty2d1,591.0,324
Tmem86a,225.0,177
Mrgpra4,5.0,5
Mrgprb5,3.0,2
Zdhhc13,370.0,270
E2f8,4.0,4
Nav2,767.0,496
Htatip2,154.0,125
Prmt3,238.0,186
Slc6a5,3.0,3
4933405O20Rik,9.0,9
Ano5,8.0,7
Fancf,158.0,78
Gas2,101.0,83
Svip,1905.0,762
Tubgcp5,692.0,457
Cyfip1,1135.0,668
A230056P14Rik,21.0,20
Herc2,2788.0,970
Oca2,31.0,25
Gabrg3,49.0,39
Gm9962,59.0,50
Atp10a,112.0,77
Ube3a,2343.0,859
Ipw,533.0,299
Snord116_loc5,7.0,5
Snord116_loc6,2.0,2
D7Ertd715e,813.0,400
Snord64,140.0,85
Snrpn,64.0,45
Mir344d-1,9.0,3
Mir344d-3,7.0,3
Mir344b,10.0,8
Mir344c,8.0,3
Mir344g,2.0,2
Mir344f,21.0,14
Magel2,23.0,19
Peg12,37.0,28
Chrna7,61.0,41
Otud7a,230.0,187
Trpm1,2.0,2
Mtmr10,580.0,394
Mphosph10,1076.0,547
Mcee,1596.0,824
Tarsl2,521.0,352
Tm2d3,1324.0,756
Pcsk6,222.0,180
Snrpa1,591.0,431
Vimp,3633.0,1240
Chsy1,139.0,122
Aldh1a3,14.0,6
Lins,140.0,121
Cers3,5.0,5
Adamts17,81.0,61
Lysmd4,535.0,355
Mef2a,1046.0,494
Lrrc28,971.0,494
Ttc23,51.0,40
4833412C05Rik,9.0,7
Igf1r,1644.0,717
Pgpep1l,11.0,8
Gm16157,2.0,2
Fam169b,3.0,3
4930402F11Rik,22.0,21
B130024G19Rik,9.0,8
Mctp2,18.0,12
A730056A06Rik,39.0,24
Rgma,211.0,169
Chd2,1438.0,632
1810026B05Rik,601.0,320
Gm4971,4.0,3
Fam174b,324.0,224
1500012K07Rik,12.0,11
Klhl25,86.0,79
E430016F16Rik,3.0,2
Mrpl46,1211.0,584
Mrps11,971.0,595
Det1,35.0,27
Aen,246.0,204
Isg20,23.0,16
Acan,2.0,2
Hapln3,30.0,20
Abhd2,156.0,130
Fanci,16.0,15
Polg,466.0,275
AI854517,317.0,233
Ticrr,10.0,10
Kif7,67.0,28
Plin1,2.0,2
Pex11a,155.0,109
Wdr93,3.0,3
Mesp1,3.0,2
Mesp2,6.0,6
Anpep,13.0,9
Ap3s2,850.0,427
2610034B18Rik,232.0,141
Zfp710,116.0,101
Sema4b,85.0,73
Cib1,303.0,202
Gdpgp1,137.0,111
Ttll13,12.0,11
Ngrn,591.0,404
Vps33b,366.0,280
Rccd1,174.0,110
Unc45a,466.0,284
Hddc3,1386.0,792
Man2a2,2198.0,801
Blm,127.0,76
Crtc3,247.0,133
Gm15880,5.0,4
Zscan2,5.0,5
Wdr73,513.0,287
Sec11a,1779.0,782
Zfp592,219.0,188
Alpk3,5.0,5
Slc28a1,4.0,4
Pde8a,171.0,132
Rps17,2830.0,1030
2900076A07Rik,295.0,226
Mir1839,4.0,3
Fsd2,3.0,3
Whamm,246.0,198
Fam103a1,1996.0,819
3110040N11Rik,507.0,300
Tm6sf1,314.0,222
Adamtsl3,44.0,34
Fam154b,447.0,240
Eftud1,252.0,213
4933406J10Rik,5.0,4
Mex3b,383.0,251
Tmc3,6.0,6
Mesdc2,981.0,646
Gm2115,60.0,38
Zfand6,2169.0,766
2610206C17Rik,3.0,3
Olfr307,2.0,2
Olfr299,3.0,3
Olfr293,2.0,2
Nox4,14.0,12
Rab38,5.0,5
Tmem135,1040.0,497
Fzd4,50.0,45
l7Rn6,1705.0,722
Eed,414.0,240
E230029C05Rik,46.0,42
2310010J17Rik,79.0,52
Picalm,2947.0,1158
Sytl2,1464.0,709
Ccdc89,37.0,32
Crebzf,978.0,617
Tmem126a,1063.0,547
Tmem126b,713.0,409
Dlg2,681.0,419
Ccdc90b,710.0,504
Pcf11,797.0,427
4632427E13Rik,211.0,142
Rab30,303.0,251
Prcp,225.0,189
Fam181b,182.0,136
Tenm4,985.0,508
Gm15412,3.0,3
Gm15413,12.0,11
Nars2,190.0,164
Gab2,184.0,146
Kctd21,125.0,102
Alg8,97.0,81
Ndufc2,6199.0,1398
Kctd14,23.0,18
Ints4,409.0,300
Aamdc,2246.0,862
Rsf1,1551.0,803
Clns1a,1675.0,862
Gdpd4,4.0,4
Omp,4.0,3
Gm16938,14.0,14
B3gnt6,12.0,5
Acer3,676.0,380
Tsku,4.0,4
2210018M11Rik,745.0,398
Prkrir,441.0,328
Wnt11,8.0,7
Uvrag,388.0,215
Dgat2,898.0,420
LOC381967,3.0,2
Map6,1092.0,554
Gdpd5,474.0,325
Klhl35,15.0,15
Rps3,17168.0,1609
Snord15b,21.0,17
Arrb1,833.0,457
Neu3,43.0,33
Spcs2,2256.0,874
Xrra1,6.0,6
Chrdl2,3.0,3
Pold3,378.0,259
Lipt2,51.0,50
Kcne3,12.0,9
Gpx2-ps1,56.0,51
P4ha3,27.0,23
C2cd3,169.0,141
Ucp3,15.0,13
Ucp2,54.0,48
Dnajb13,2.0,2
Coa4,256.0,206
Mrpl48,2874.0,1004
Fam168a,5690.0,1324
P2ry6,48.0,34
P2ry2,10.0,4
Fchsd2,427.0,294
Atg16l2,259.0,155
Stard10,236.0,177
Arap1,222.0,187
Clpb,498.0,378
Anapc15,204.0,167
Tomt,4.0,3
Lamtor1,1787.0,937
Numa1,983.0,650
Il18bp,67.0,45
Rnf121,166.0,122
Trpc2,36.0,32
Art5,2.0,2
Chrna10,7.0,5
Nup98,143.0,101
Pgap2,211.0,179
Stim1,895.0,548
Rrm1,281.0,235
Trim21,72.0,48
Olfr559,2.0,2
Olfr566,2.0,1
Olfr568,3.0,3
Olfr597,2.0,2
Olfr613,2.0,2
Olfr628,2.0,2
Hbb-bh1,3.0,2
Olfr64,3.0,3
E030002O03Rik,2.0,2
Trim6,9.0,9
Trim34a,60.0,47
Trim12a,2.0,1
Trim34b,4.0,3
Trim30b,12.0,7
Trim30e-ps1,2.0,2
Olfr654,2.0,2
Olfr691,3.0,2
Fam160a2,1029.0,456
Gm5901,5.0,5
Cnga4,7.0,6
Prkcdbp,366.0,204
Smpd1,1284.0,684
Apbb1,5412.0,1168
Hpx,5.0,5
Trim3,1194.0,566
Arfip2,524.0,282
Timm10b,1898.0,934
Ilk,578.0,434
Tpp1,1534.0,688
Mrpl17,2168.0,895
Gm15645,49.0,46
Gm18853_loc2,11.0,9
Gm8989_loc2,22.0,19
Gm18853_loc1,10.0,8
Gm8989_loc1,35.0,25
Gm4759,9.0,5
Gm1966,21.0,15
Olfr695,2.0,2
Olfr701,4.0,4
Rbmxl2,5.0,5
Syt9,46.0,40
Ppfibp2,592.0,381
Olfr481,3.0,1
Nlrp10,11.0,9
Eif3f,1552.0,845
Ric3,841.0,399
Stk33,9.0,7
Rpl27a,2541.0,1084
Snora3,7.0,6
St5,232.0,126
Akip1,119.0,105
Ascl3,5.0,3
Tmem9b,2806.0,941
Scube2,39.0,26
Dennd5a,2871.0,1008
Ipo7,199.0,175
Snora23,153.0,140
Zfp143,187.0,157
Wee1,126.0,99
Swap70,287.0,211
Ampd3,165.0,135
Ctr9,1081.0,657
1700012D14Rik,18.0,15
Usp47,1031.0,629
Micalcl,25.0,23
Parva,427.0,273
Tead1,181.0,141
Arntl,370.0,273
Far1,1795.0,880
Copb1,1875.0,791
Psma1,3909.0,1074
4933406I18Rik,21.0,16
Pde3b,137.0,104
Cyp2r1,8.0,6
Calca,20.0,11
Insc,448.0,296
1700003G18Rik,13.0,9
1110004F10Rik,4340.0,1275
Plekha7,32.0,27
Rps13,9622.0,1478
Pik3c2a,1544.0,716
Nucb2,686.0,439
Xylt1,39.0,35
Rps15a,2686.0,908
Smg1,1477.0,637
4930583K01Rik,3.0,3
Coq7,1795.0,781
Tmc5,5.0,3
Ccp110,1696.0,771
9030624J02Rik,847.0,540
Knop1,2369.0,951
Iqck,25.0,25
Gp2,10.0,7
Pdilt,3.0,1
Acsm5,2.0,2
Acsm2,4.0,3
Thumpd1,634.0,331
Acsm3,4.0,4
Eri2,258.0,162
2610020H08Rik,35.0,31
Dcun1d3,343.0,199
Lyrm1,112.0,92
Abca14,4.0,4
Abca16,5.0,5
E130201H02Rik,51.0,50
BC030336,989.0,491
Eef2k,335.0,246
Polr3e,1153.0,604
4933427G17Rik,12.0,11
Mettl9,650.0,416
Otoa,9.0,9
4933432K03Rik,3.0,1
Usp31,1444.0,608
Scnn1b,3.0,3
Gga2,405.0,229
Ears2,49.0,36
Ubfd1,560.0,331
Palb2,23.0,19
Dctn5,1455.0,805
Plk1,9.0,8
Ern2,2.0,2
Chp2,32.0,22
4930413G21Rik,9.0,8
Rbbp6,1851.0,890
Tnrc6a,2132.0,1038
Slc5a11,64.0,52
Lcmt1,1401.0,724
Aqp8,2.0,2
Zkscan2,102.0,74
4930571K23Rik,2.0,1
Kdm8,44.0,40
Nsmce1,1111.0,579
Il4ra,79.0,67
Il21r,14.0,13
D430042O09Rik,121.0,112
Xpo6,936.0,479
Sbk1,332.0,244
Spns1,1597.0,722
Nfatc2ip,153.0,87
Rabep2,143.0,133
Atp2a1,3.0,3
Sh2b1,1965.0,753
Tufm,1023.0,598
Atxn2l,1152.0,515
Eif3c,6644.0,1358
Cln3,465.0,255
Apobr,24.0,21
Ccdc101,239.0,207
Slx1b,210.0,141
Bola2,2682.0,1087
Coro1a,153.0,121
Mapk3,1296.0,668
Gdpd3,52.0,42
Tbx6,20.0,20
Ppp4c,452.0,270
Fam57b,617.0,391
4930451I11Rik,3.0,2
Hirip3,175.0,150
Taok2,1602.0,729
Tmem219,524.0,315
Kctd13,1839.0,835
Asphd1,319.0,179
Sez6l2,4579.0,1116
Cdipt,1713.0,728
Maz,98.0,66
Kif22,215.0,131
AI467606,43.0,40
Qprt,3.0,3
Spn,3.0,2
Cd2bp2,797.0,399
Tbc1d10b,1121.0,525
Mylpf,10.0,9
Sept1,16.0,7
Gm4532,82.0,50
Zfp553,146.0,126
Zfp771,376.0,296
Dctpp1,959.0,491
Sephs2,420.0,242
Zfp768,227.0,117
Zfp747,58.0,50
9130019O22Rik,46.0,31
E430018J23Rik,79.0,58
Mir684-1_loc6,277.0,214
Zfp764,108.0,65
Zfp688,197.0,143
Zfp689,85.0,61
Prr14,298.0,250
Fbrs,371.0,301
1700008J07Rik,55.0,35
Phkg2,837.0,563
Gm166,163.0,117
Rnf40,380.0,295
Bcl7c,14.0,12
Ctf1,14.0,13
Fbxl19,107.0,92
Orai3,288.0,211
Setd1a,336.0,268
Hsd3b7,270.0,212
Stx1b,124.0,91
Stx4a,832.0,585
Zfp668,197.0,116
Zfp646,138.0,121
Prss53,33.0,29
Vkorc1,2445.0,875
Bckdk,416.0,312
Kat8,290.0,242
Prss8,3.0,3
Prss36,138.0,88
Fus,2573.0,1092
Pycard,186.0,119
Trim72,7.0,6
Itgax,16.0,12
4931431B13Rik,3.0,2
9130023H24Rik,62.0,45
Armc5,176.0,159
Tgfb1i1,104.0,86
Slc5a2,10.0,10
BC017158,221.0,143
Tial1,1526.0,680
Bag3,225.0,170
Inpp5f,1777.0,775
Mcmbp,526.0,298
Sec23ip,568.0,400
Ppapdc1a,54.0,37
Wdr11,468.0,343
Ate1,1874.0,766
Tacc2,659.0,387
Btbd16,45.0,27
Dmbt1,3.0,3
1700007K09Rik,6.0,3
Pstk,369.0,289
Ikzf5,1297.0,675
Acadsb,805.0,550
Hmx3,4.0,4
Bub3,1912.0,974
Gpr26,332.0,225
Gm10584,4.0,3
Oat,2233.0,872
Lhpp,238.0,201
Mettl10,963.0,505
Fam175b,581.0,415
Zranb1,464.0,322
2700050L05Rik,247.0,202
Mmp21,4.0,3
Uros,948.0,483
Bccip,1691.0,875
Dhx32,465.0,255
Fank1,55.0,47
D7Ertd443e,57.0,37
Dock1,447.0,303
Fam196a,112.0,69
1700120G07Rik,19.0,6
Nps,4.0,4
Gm6249,14.0,7
Mgmt,35.0,30
Ebf3,7.0,3
Gm10578,2.0,2
9430038I01Rik,164.0,116
Glrx3,319.0,219
Gm12669,1112.0,651
Mapk1ip1,761.0,408
Ppp2r2d,933.0,554
Jakmip3,481.0,377
Dpysl4,625.0,324
Lrrc27,46.0,44
Pwwp2b,146.0,113
Inpp5a,491.0,351
Utf1,14.0,11
6430531B16Rik,4.0,3
Adam8,44.0,28
Tubgcp2,503.0,271
Zfp511,254.0,199
Msx3,5.0,3
Echs1,3099.0,1044
Paox,80.0,70
Mtg1,591.0,436
Olfr523,2.0,2
5830411N06Rik,5.0,5
Olfr46,2.0,2
Olfr541,2.0,2
Syce1,3.0,3
Urah,14.0,12
Bet1l,2247.0,843
Ric8,708.0,488
Sirt3,1459.0,617
Psmd13,2367.0,1015
Nlrp6,5.0,3
Athl1,38.0,31
Ifitm5,4.0,3
Ifitm2,109.0,51
Ifitm6,8.0,6
B4galnt4,298.0,212
Pkp3,2.0,2
Ano9,3.0,2
Ptdss2,444.0,335
Rnh1,1388.0,675
Lrrc56,44.0,39
Rassf7,16.0,16
Phrf1,458.0,345
Irf7,45.0,34
Sct,3.0,3
Drd4,3.0,3
Tmem80,470.0,364
B230206H07Rik,97.0,53
Pddc1,558.0,375
Lrdd,8.0,7
Rplp2,11278.0,1581
Snora52,5.0,5
Pnpla2,183.0,164
Efcab4a,31.0,28
Cd151,269.0,210
Tspan4,376.0,264
Chid1,1104.0,513
Ap2a2,2093.0,825
Gm16982,12.0,10
Muc6,6.0,6
Muc2,5.0,4
Muc5b,2.0,2
Tollip,2156.0,796
Brsk2,1582.0,708
Mob2,923.0,498
Dusp8,1688.0,601
Krtap5-2,2.0,1
Ifitm10,66.0,46
Syt8,2.0,2
Mrpl23,1313.0,717
H19,2.0,2
Igf2os,4.0,4
Ins2,2.0,1
Ascl2,16.0,11
Tspan32,10.0,9
R74862,163.0,124
Tssc4,833.0,484
Kcnq1,27.0,23
Slc22a18,13.0,9
Phlda2,5.0,3
Nap1l4,3473.0,994
Cars,864.0,466
Tnfrsf22,20.0,17
Tnfrsf23,57.0,29
Nadsyn1,112.0,70
Dhcr7,787.0,497
Shank2,101.0,89
Ppfia1,478.0,286
Fadd,66.0,37
Fgf15,3.0,3
Oraov1,363.0,295
Mir3962,6.0,5
Mrgprf,60.0,52
Mrgprd,4.0,4
Arhgef18,377.0,283
Pex11g,58.0,43
1700019B03Rik,4.0,4
Zfp358,235.0,208
Mcoln1,842.0,544
Pnpla6,546.0,402
C330021F23Rik,2.0,1
Camsap3,169.0,143
Xab2,621.0,404
Pet100,3105.0,1119
Stxbp2,376.0,278
Retn,17.0,14
1810033B17Rik,3.0,3
Trappc5,1040.0,671
Fcer2a,2.0,2
Cd209a,4.0,2
Rprl3,135.0,122
Evi5l,40.0,36
Lrrc8e,3.0,3
Map2k7,560.0,398
Gm14378,27.0,23
Snapc2,232.0,195
Timm44,2162.0,864
Ccl25,201.0,164
Cers4,1120.0,595
Zfp958,133.0,111
Slc10a2,3.0,3
4933430N04Rik,4.0,2
Abhd13,446.0,298
Tnfsf13b,19.0,19
Myo16,39.0,36
4833411C07Rik,14.0,14
3930402G23Rik,14.0,7
Irs2,513.0,306
9530052E02Rik,8.0,7
Rab20,12.0,9
Carkd,1241.0,748
Cars2,151.0,111
Ing1,789.0,533
Ankrd10,1012.0,477
1700016D06Rik,6.0,5
Arhgef7,1102.0,558
Tubgcp3,729.0,409
Gm15348,3.0,1
Atp11a,921.0,582
Gm15350,4.0,4
Mcf2l,889.0,497
F10,4.0,4
Proz,2.0,2
Pcid2,391.0,253
Cul4a,684.0,448
Lamp1,7247.0,1447
Grtp1,77.0,45
Adprhl1,13.0,11
Dcun1d2,659.0,362
Tmco3,736.0,518
Tfdp1,159.0,137
Atp4b,3.0,2
Grk1,2.0,2
1700029H14Rik,4.0,2
Rasa3,1080.0,545
4932443I19Rik,6.0,6
Cdc16,615.0,379
Upf3a,258.0,214
AF366264,2.0,2
Champ1,400.0,284
Fbxo25,1132.0,644
Erich1,423.0,270
Dlgap2,730.0,404
Cln8,936.0,570
Arhgef10,658.0,436
Kbtbd11,910.0,542
Myom2,5.0,5
Csmd1,539.0,300
Mcph1,199.0,168
Agpat5,1048.0,636
Defb4,2.0,2
4930467E23Rik,22.0,20
Gm21119_loc1,5.0,5
6820431F20Rik,3199.0,986
Gm15319,25.0,15
2610005L07Rik,1228.0,658
Gm21119_loc2,20.0,19
Gm6040,6.0,5
Gm7849_loc2,2.0,2
Defa6,2.0,1
Defb1,2.0,1
Defb11,9.0,4
Atp7b,7.0,7
Alg11,417.0,313
Nek3,113.0,76
Vps36,1053.0,663
Thsd1,203.0,150
Slc25a15,201.0,116
1810012K16Rik,2.0,2
Mrps31,733.0,507
Slc20a2,707.0,491
Polb,2744.0,911
A930013F10Rik,474.0,261
Ikbkb,530.0,297
Kat6a,592.0,438
Ank1,121.0,88
Gm15816,15.0,12
Agpat6,1151.0,547
Gins4,587.0,336
Ido2,15.0,12
Ido1,12.0,10
Adam18,5.0,2
Adam3,21.0,10
Adam5,4.0,1
Adam32,38.0,16
Tm2d2,3207.0,1171
Htra4,13.0,9
5430421F17Rik,3.0,3
Fgfr1,564.0,357
Letm2,232.0,151
Whsc1l1,958.0,612
Ppapdc1b,308.0,235
Ddhd2,1061.0,495
Lsm1,697.0,486
Star,47.0,44
Kcnu1,58.0,51
Hgsnat,615.0,326
Pomk,601.0,342
Hook3,2031.0,808
Rnf170,471.0,338
Thap1,140.0,121
Zfp703,232.0,187
Erlin2,463.0,342
Prosc,687.0,473
Gpr124,43.0,38
Brf2,154.0,103
Adrb3,29.0,20
Eif4ebp1,67.0,61
Gm9731,57.0,56
Chrnb3,28.0,19
Chrna6,2.0,2
Gm8096,150.0,91
Tti2,222.0,188
Mak16,1014.0,535
Fut10,39.0,35
Nrg1,70.0,43
Gm8179,4.0,4
Wrn,341.0,210
Purg,436.0,293
Hmgb1-rs17,142.0,111
Tex15,14.0,14
Ppp2cb,1618.0,704
Ubxn8,417.0,249
Gsr,396.0,294
Gtf2e2,543.0,392
Dctn6,3496.0,1061
Mboat4,9.0,9
Leprotl1,1888.0,747
Tmem66,4860.0,1337
B930018H19Rik,2.0,2
Dusp4,19.0,19
Ppp1r3b,26.0,19
Eri1,224.0,120
Gm16793,5.0,4
Mfhas1,449.0,320
Cldn23,10.0,7
D8Ertd82e,284.0,228
6430573F11Rik,115.0,91
AI429214,90.0,81
Mir383,3.0,3
Vps37a,1075.0,635
Mtmr7,808.0,398
Slc7a2,234.0,164
Pdgfrl,52.0,43
B430010I23Rik,47.0,45
Pcm1,1378.0,746
Asah1,2014.0,816
Frg1,2293.0,941
Zfp42,7.0,7
Gm5346,5.0,3
Adam34,2.0,2
Gm5347,4.0,3
Fat1,509.0,347
Klkb1,9.0,7
D330022K07Rik,13.0,12
Ccdc110,8.0,8
1700029J07Rik,91.0,57
Ufsp2,1892.0,872
Lrp2bp,4.0,4
4933411K20Rik,256.0,189
Helt,24.0,16
Acsl1,940.0,559
Mlf1ip,36.0,31
Ccdc111,96.0,65
Casp3,279.0,181
Gm16675,6.0,5
Irf2,657.0,478
Trappc11,1281.0,582
Rwdd4a,383.0,285
Cdkn2aip,271.0,146
Cldn24,10.0,9
Cldn22,24.0,19
Wwc2,679.0,408
Dctd,65.0,56
Aga,616.0,431
Neil3,9.0,6
Spcs3,1442.0,633
Asb5,11.0,10
Spata4,6.0,5
Wdr17,422.0,240
Glra3,12.0,12
Cep44,158.0,93
Fbxo8,831.0,555
Sap30,97.0,65
Galnt7,684.0,361
AW046200,6.0,6
Gm15881,2.0,2
BC030500,109.0,76
Aadat,3.0,3
Mfap3l,614.0,369
2700029M09Rik,663.0,416
Clcn3,6974.0,1292
Nek1,482.0,331
Sh3rf1,246.0,189
1700001D01Rik,2.0,2
Cbr4,249.0,208
Palld,41.0,26
Ddx60,94.0,69
Gm4975,4.0,4
Tmem192,195.0,161
Trim61,4.0,3
March1,417.0,304
Tktl2,3.0,3
Npy1r,509.0,310
Naf1,191.0,155
Nat1,8.0,7
Nat2,44.0,36
Sh2d4a,3.0,3
Ints10,494.0,385
Slc18a1,6.0,6
Lzts1,31.0,23
Zfp930,111.0,92
D130040H23Rik,74.0,66
Gm10033,157.0,99
Zfp868,596.0,328
Zfp964,10.0,10
Zfp869,523.0,301
Zfp963,160.0,89
Zfp866,193.0,131
Atp13a1,465.0,337
Gmip,78.0,69
Lpar2,6.0,6
Pbx4,119.0,102
Cilp2,43.0,27
Tssk6,5.0,5
Gatad2a,397.0,231
Mau2,1340.0,623
Sugp1,469.0,358
Tm6sf2,27.0,23
Rfxank,365.0,225
Nr2c2ap,642.0,471
2310045N01Rik,867.0,557
Mef2b,10.0,10
Tmem161a,495.0,389
Slc25a42,195.0,124
Armc6,413.0,243
Sugp2,558.0,374
Homer3,153.0,140
Ddx49,578.0,333
Cope,3463.0,1202
Cers1,569.0,370
Upf1,285.0,188
Comp,5.0,5
Crtc1,296.0,180
Klhl26,419.0,249
Crlf1,91.0,66
2810428I15Rik,789.0,433
Uba52,6872.0,1367
Kxd1,858.0,496
Fkbp8,1899.0,822
Ell,185.0,157
Isyna1,406.0,285
Lrrc25,11.0,9
Pgpep1,305.0,172
Lsm4,283.0,235
Jund,1862.0,937
Gm3336,3.0,3
Pde4c,23.0,19
Mpv17l2,293.0,207
2010320M18Rik,388.0,290
Il12rb1,67.0,61
Ccdc124,1423.0,652
Rpl18a,17506.0,1624
Snora68,21.0,15
Map1s,375.0,270
Myo9b,406.0,323
Use1,1689.0,924
Ocel1,294.0,217
Nr2f6,284.0,154
Babam1,696.0,426
Ankle1,2.0,2
Mrpl34,1452.0,794
Dda1,689.0,455
Gtpbp3,159.0,131
Plvap,145.0,99
Mvb12a,346.0,286
Tmem221,11.0,5
Slc27a1,333.0,236
Pgls,428.0,314
Fam129c,25.0,24
Glt25d1,637.0,444
Jak3,25.0,24
Insl3,16.0,15
B3gnt3,8.0,4
Fcho1,696.0,365
Zfp709,54.0,49
Zfp882,219.0,184
Zfp617,457.0,339
Zfp961,108.0,98
Rab8a,1007.0,675
Fam32a,2613.0,1031
Ap1m1,846.0,556
Eps15l1,511.0,310
Calr3,60.0,36
1700030K09Rik,171.0,151
Slc35e1,695.0,355
Med26,140.0,83
Smim7,4164.0,1123
Tmem38a,1504.0,612
Nwd1,95.0,74
Sin3b,1187.0,703
F2rl3,7.0,6
Hmgxb4,432.0,361
Tom1,575.0,437
Mcm5,66.0,57
Rasd2,265.0,178
1700007B14Rik,3.0,3
Gm10649,12.0,10
Nr3c2,93.0,77
0610038B21Rik,13.0,12
Prmt10,241.0,193
Tmem184c,1529.0,658
Rbmxl1,1291.0,660
Slc10a7,111.0,99
Lsm6,2347.0,931
Zfp827,504.0,366
1700011L22Rik,4.0,2
Mmaa,444.0,263
Gm4890,15.0,13
Otud4,684.0,468
Abce1,1353.0,621
Anapc10,378.0,293
Frem3,2.0,2
Smarca5,1109.0,531
Usp38,569.0,325
Zfp330,1114.0,552
Rnf150,649.0,378
Ucp1,7.0,7
Elmod2,532.0,307
Clgn,279.0,188
Ndufb7,4117.0,1296
Tecr,17982.0,1503
Gipc1,689.0,457
Ptger1,19.0,18
Pkn1,350.0,225
Ddx39,407.0,311
Asf1b,13.0,13
Prkaca,2463.0,887
Samd1,212.0,183
1700067K01Rik,2.0,2
Palm3,15.0,15
Il27ra,31.0,20
Rfx1,138.0,122
Dcaf15,264.0,166
Cc2d1a,324.0,196
4930432K21Rik,38.0,37
Nanos3,28.0,19
Mir27a,5.0,5
Zswim4,163.0,109
D8Ertd738e,5468.0,1330
Mri1,136.0,82
Ccdc130,181.0,121
Trmt1,527.0,390
Dand5,161.0,116
Gadd45gip1,279.0,220
Rad23a,684.0,385
Farsa,685.0,505
Syce2,53.0,44
Gcdh,654.0,356
Klf1,5.0,5
Dnase2a,121.0,97
LOC100503676,35.0,28
Rtbdn,18.0,18
Rnaseh2a,467.0,323
Hook2,92.0,79
Best2,2.0,2
Asna1,361.0,249
2310036O22Rik,758.0,467
Tnpo2,1376.0,646
Fbxw9,345.0,259
Dhps,575.0,390
Wdr83,1026.0,543
BC056474,414.0,315
Man2b1,700.0,444
Zfp791,31.0,21
Gm6531,7.0,7
Vps35,6078.0,1315
Orc6,835.0,570
Mylk3,10.0,9
4921524J17Rik,1039.0,509
Gpt2,329.0,259
Dnaja2,4076.0,1064
Phkb,414.0,319
Lonp2,1029.0,669
Gm10638,22.0,22
N4bp1,666.0,366
Gm2694,24.0,22
Cnep1r1,592.0,423
Heatr3,676.0,485
Papd5,635.0,426
Adcy7,70.0,51
Brd7,1413.0,678
Nkd1,341.0,248
Snx20,8.0,6
Nod2,3.0,3
Cyld,970.0,537
Chd9,1129.0,640
Rbl2,414.0,329
Fto,1019.0,562
4933436C20Rik,4.0,4
Mmp2,20.0,18
Lpcat2,97.0,75
Capns2,2.0,2
Ces1e,2.0,1
Ces1f,2.0,2
Ces1g,8.0,4
Ces5a,38.0,23
4930488L21Rik,16.0,14
Amfr,1943.0,791
Nudt21,594.0,383
Ogfod1,888.0,511
Bbs2,266.0,183
Nup93,511.0,373
Slc12a3,3.0,2
Herpud1,903.0,569
9330175E14Rik,4.0,2
Nlrc5,8.0,8
Fam192a,1095.0,535
Rspry1,689.0,445
Arl2bp,1069.0,659
Ccl22,12.0,10
Ccl17,56.0,47
Ciapin1,1407.0,668
Coq9,961.0,579
Polr2c,1747.0,882
Gpr114,3.0,3
Gpr56,644.0,389
Gpr97,8.0,8
Ccdc135,4.0,3
Katnb1,429.0,334
Cngb1,14.0,10
Tepp,2.0,2
Zfp319,125.0,90
Usb1,124.0,110
Mmp15,154.0,130
Csnk2a2,763.0,368
Gins3,70.0,63
Setd6,104.0,91
Cnot1,1152.0,558
4930513N10Rik,10.0,10
Slc38a7,230.0,144
Bean1,170.0,134
Tk2,410.0,229
Cklf,410.0,296
Cmtm2a,3.0,3
Cmtm1,4.0,2
Cmtm3,102.0,84
Dync1li2,3392.0,999
Ccdc79,27.0,18
Nae1,1731.0,715
Car7,186.0,140
Pdp2,86.0,77
Fam96b,1062.0,638
Ces2a,2.0,2
4932416K20Rik,2.0,2
Ces2b,7.0,6
Ces2e,10.0,7
Ces2g,9.0,7
Ces3b,2.0,2
Ces4a,2.0,2
Cbfb,345.0,245
D230025D16Rik,408.0,311
Tradd,160.0,117
Fbxl8,46.0,45
Hsf4,7.0,7
Nol3,189.0,154
Exoc3l,29.0,21
E2f4,119.0,107
Elmo3,12.0,12
Lrrc29,64.0,47
Tmem208,1994.0,919
Slc9a5,213.0,148
Plekhg4,15.0,11
Lrrc36,3.0,3
Zdhhc1,260.0,156
Hsd11b2,4.0,4
Fam65a,724.0,438
Ctcf,1220.0,663
Rltpr,81.0,76
Acd,722.0,409
Pard6a,563.0,417
Enkd1,117.0,77
4933405L10Rik,7.0,7
Gfod2,336.0,214
Ranbp10,703.0,363
Tsnaxip1,3.0,3
Cenpt,282.0,169
Thap11,365.0,269
Nutf2,129.0,109
Nutf2-ps1,2410.0,1095
Edc4,593.0,415
Nrn1l,140.0,110
Pskh1,131.0,115
Ctrl,27.0,15
Psmb10,1504.0,616
Dpep2,3.0,2
Ddx28,185.0,128
Dus2l,390.0,310
Nfatc3,225.0,186
Esrp2,2.0,2
1810019D21Rik,12.0,11
Pla2g15,277.0,223
Slc7a6,293.0,231
Slc7a6os,163.0,99
Prmt7,614.0,414
Zfp90,149.0,130
Cdh3,2.0,2
