cell_label,brain_section_label,feature_matrix_label,donor_label,donor_genotype,donor_sex,cluster_alias,z,subclass_confidence_score,cluster_confidence_score,high_quality_transfer,neurotransmitter,class,subclass,supertype,cluster,neurotransmitter_color,class_color,subclass_color,supertype_color,cluster_color,n_counts
129743435120427573720745800049799786797,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1290,0.3,0.9999886036320548,0.8581452954483789,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0143 OB Meis2 Thsd7b Gaba_1,0519 OB Meis2 Thsd7b Gaba_1,#FF3358,#1b4332,#FF99F7,#9F00CC,#4DFFF1,290.0
130423801323202828916533205005156821584,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999957314625748,0.9999957314625748,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,167.0
135667357744896536434545561882740664684,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9999604457913392,0.6372741936585717,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,279.0
136800563307058975540582057085911493522,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1290,0.3,0.9999960439809004,0.9675382838512236,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0143 OB Meis2 Thsd7b Gaba_1,0519 OB Meis2 Thsd7b Gaba_1,#FF3358,#1b4332,#FF99F7,#9F00CC,#4DFFF1,265.0
137537962355272177874039813684177531933,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.99999304560269,0.9465101866420276,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,235.0
140330136546985261870528150842758368538,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2695,0.3,0.9999951283915826,0.9999951283915826,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0132 OB Eomes Ms4a15 Glut_3,0492 OB Eomes Ms4a15 Glut_3,#2B93DF,#D00000,#7F1FCC,#00993B,#1C0F66,320.0
141415207390188162866052972982644818064,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9454562661756136,0.8427302093296212,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,115.0
14207623800317131922731394358088099814,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.999978144539498,0.5430757001854964,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,374.0
143142547564592196404838250293464596060,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9999728911048164,0.56838497596059,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,140.0
147376925902598125745878396569401056440,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5203,0.3,0.9999868574468196,0.9841654697850276,True,,31 OPC-Oligo,326 OPC NN,1179 OPC NN_1,5269 OPC NN_1,#666666,#03045E,#FF26CB,#CC0049,#5C997B,87.0
147748596948375040128639654529639284644,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1383,0.3,0.856485656882706,0.6920812490422709,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0568 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#992E7C,249.0
150839917394789777208746993919079949390,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9881205368304766,0.9070053980786452,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,218.0
153934578906760172756836064672530622892,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9999867816245224,0.8316831659435691,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,283.0
17186737904372584945094140841170083964,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.999988145445008,0.5306685737801314,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,283.0
173077585659098574436271730885472343732,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9999795053216276,0.8763945513380618,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,338.0
173955292741842236509744936136427493862,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2876,0.3,0.9999897210485358,0.9999897210485358,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0490 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#EBFF99,333.0
174931189273354871010680718313654760549,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999900699335472,0.9999900699335472,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,334.0
175530399956330367718491360790938024336,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5255,0.3,0.9976651002578464,0.7751603000126135,True,,33 Vascular,333 Endo NN,1193 Endo NN_1,5311 Endo NN_1,#666666,#858881,#994567,#00992A,#CC3D76,432.0
177264846312155757769183230004270177599,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2876,0.3,0.9999859310723144,0.7374727899382296,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0490 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#EBFF99,204.0
181794965929604771399136883610435775730,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.99998022423828,0.6749514631531623,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,271.0
181924420732594546741648184906893646276,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.999992060649168,0.5790997877802584,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,357.0
183228548178071689910657569667850985999,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1396,0.3,0.999979065275318,0.5827897850796482,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0583 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#CC673D,164.0
186552764165105269676564481284097046028,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1383,0.3,0.999990367552798,0.5630907053281609,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0568 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#992E7C,256.0
200539447946354237649217669299906123883,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.9999894463551722,0.7342681943523612,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,289.0
204551116568135760973857031910510538784,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2873,0.3,0.9999870152734196,0.9298176294413704,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0133 OB Eomes Ms4a15 Glut_4,0494 OB Eomes Ms4a15 Glut_4,#2B93DF,#D00000,#7F1FCC,#7ACCA8,#006635,334.0
210205020768549001760843286022090750608,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2873,0.3,0.9999936233962382,0.9829254284374892,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0133 OB Eomes Ms4a15 Glut_4,0494 OB Eomes Ms4a15 Glut_4,#2B93DF,#D00000,#7F1FCC,#7ACCA8,#006635,393.0
210325663962817075405080379498866399434,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1387,0.3,0.8151951367057426,0.5104535832120312,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0573 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#74995C,225.0
219390376279079556125750250291056142193,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.98695663009738,0.8980798475565194,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,114.0
232511457084354432413477597299264038372,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.9999888998800416,0.7160883919415003,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,271.0
236912597370085685769017950383632498357,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.9999886786305878,0.9895329327162156,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,331.0
237014243480024694803642920938438778920,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1381,0.3,0.9999937844437612,0.8306847616608642,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0159 OB-out Frmd7 Gaba_2,0577 OB-out Frmd7 Gaba_2,#FF3358,#1b4332,#CC6D3D,#4DFF68,#99802E,212.0
23926362034064866303682975262214111943,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2874,0.3,0.9999945839329576,0.8891972661187257,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#665B2E,360.0
245110940115642051417299627211924077454,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5203,0.3,0.9999680033226636,0.9999680033226636,True,,31 OPC-Oligo,326 OPC NN,1179 OPC NN_1,5269 OPC NN_1,#666666,#03045E,#FF26CB,#CC0049,#5C997B,298.0
247548568397978943658109844594092173602,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.9999607798224706,0.5964647455254368,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,400.0
247921748077114889115642075122829013316,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9854910034748297,0.8090383646069146,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,329.0
250767885938724955187412297186355769080,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999863552955104,0.9999863552955104,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,144.0
26121596100497495759237939680927168381,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.9999925973904912,0.6875408912273491,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,244.0
264127284121149848008620504727829326477,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2764,0.3,0.999993606228318,0.7347967003649597,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0132 OB Eomes Ms4a15 Glut_3,0493 OB Eomes Ms4a15 Glut_3,#2B93DF,#D00000,#7F1FCC,#00993B,#2600FF,240.0
267379454204957909064030040488360425932,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1289,0.3,0.9889864332034898,0.7181138413076446,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0143 OB Meis2 Thsd7b Gaba_1,0520 OB Meis2 Thsd7b Gaba_1,#FF3358,#1b4332,#FF99F7,#9F00CC,#8DCC1F,196.0
268465779332376668000888663950626690045,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2873,0.3,0.9999931413779496,0.9999931413779496,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0133 OB Eomes Ms4a15 Glut_4,0494 OB Eomes Ms4a15 Glut_4,#2B93DF,#D00000,#7F1FCC,#7ACCA8,#006635,493.0
273792587927532847994976731807358079013,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5283,0.3,0.9607719461827072,0.9607719461827072,True,,34 Immune,334 Microglia NN,1194 Microglia NN_1,5312 Microglia NN_1,#666666,#825f45,#CC1F4E,#62CC3D,#651FCC,311.0
280527755554450397584106318045856481061,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1387,0.3,0.9999874819741432,0.8915007471584593,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0573 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#74995C,314.0
282819825498877947929349186278483222836,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1395,0.3,0.9999828926332625,0.6023831244579171,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0582 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#FF73B7,164.0
289092369682112661784656999816347258111,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1289,0.3,0.9999942335419736,0.9680527880958086,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0143 OB Meis2 Thsd7b Gaba_1,0520 OB Meis2 Thsd7b Gaba_1,#FF3358,#1b4332,#FF99F7,#9F00CC,#8DCC1F,231.0
29793399458596966167923376690599253098,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2874,0.3,0.9999943469733654,0.9804829082566938,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#665B2E,354.0
299027572224404059047808487787664052534,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2877,0.3,0.9999898502582012,0.6477865030024398,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0491 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#8800FF,270.0
299117363159914236724978553159274653565,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999930427561536,0.9999930427561536,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,166.0
304434759883734336205412986953774313550,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1306,0.3,0.9999805335795132,0.5669251388196678,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0150 OB-in Frmd7 Gaba_1,0534 OB-in Frmd7 Gaba_1,#FF3358,#1b4332,#FF0073,#A6FF99,#00995D,378.0
307380433151446231829288171230293356075,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1376,0.3,0.998209493046982,0.5295211922063696,True,GABA,05 OB-IMN GABA,043 OB-mi Frmd7 Gaba,0161 OB-mi Frmd7 Gaba_1,0581 OB-mi Frmd7 Gaba_1,#FF3358,#1b4332,#FF99A7,#715CCC,#FF7C73,360.0
31005769081406168575699573049356288765,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1383,0.3,0.9994091507815632,0.8165163999906798,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0568 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#992E7C,173.0
312180001168609442058121599785842627678,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9832425895781726,0.6035319961577003,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,223.0
317875939018846479007183307461470968077,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1397,0.3,0.99998483969495,0.5886271319301825,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0584 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#991759,303.0
327040662405951940569772621758520659495,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9999690512681176,0.919983612918968,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,336.0
328663951785576938397115099353411818725,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14951,0.3,0.9876256968996212,0.6283143290087301,True,,30 Astro-Epen,320 Astro-OLF NN,1166 Astro-OLF NN_1,5231 Astro-OLF NN_1,#666666,#594a26,#FF73CF,#26FF8F,#45997D,314.0
328931176235275739798936265146567186764,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9998503845758608,0.9998503845758608,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,410.0
330231354830861501166513320005150505466,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1385,0.3,0.9999762914022786,0.8028306136236864,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0571 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#FF8873,193.0
330415343081925913481459909947539919231,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1318,0.3,0.9999925552322876,0.587580544037443,True,GABA,05 OB-IMN GABA,041 OB-in Frmd7 Gaba,0151 OB-in Frmd7 Gaba_2,0543 OB-in Frmd7 Gaba_2,#FF3358,#1b4332,#FF0073,#00664C,#4F9945,478.0
331381866012631985643892905583805429316,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,14939,0.3,0.9041174096141836,0.741036776540989,True,,30 Astro-Epen,319 Astro-TE NN,1163 Astro-TE NN_3,5225 Astro-TE NN_3,#666666,#594a26,#3DCCB1,#a8afa5,#551799,88.0
336776444569227424962018021516339732445,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9641606732261644,0.9641606732261644,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,383.0
34701977018097861087498761042842374340,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5203,0.3,0.9999814344456236,0.9999814344456236,True,,31 OPC-Oligo,326 OPC NN,1179 OPC NN_1,5269 OPC NN_1,#666666,#03045E,#FF26CB,#CC0049,#5C997B,150.0
37028798405985044586065016258208759045,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,5273,0.3,0.9999895803335436,0.722397820188762,True,,34 Immune,338 Lymphoid NN,1201 T cells NN_4,5322 T cells NN_4,#666666,#825f45,#3D5766,#995E2E,#931799,150.0
38325490031580006986426445928145824716,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1392,0.3,0.9999805734410608,0.6023159151100103,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0589 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#7ACC8C,215.0
45486232515070279809135433379412809077,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9983583882448904,0.9983583882448904,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,169.0
45520264889610751593507667944559997158,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1288,0.3,0.9999861127598756,0.9999861127598756,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0146 OB Meis2 Thsd7b Gaba_4,0526 OB Meis2 Thsd7b Gaba_4,#FF3358,#1b4332,#FF99F7,#664A3D,#3D6166,182.0
52478050430967403483249097004448382668,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1289,0.3,0.8189875924368785,0.7120328710134438,True,GABA,05 OB-IMN GABA,039 OB Meis2 Thsd7b Gaba,0143 OB Meis2 Thsd7b Gaba_1,0520 OB Meis2 Thsd7b Gaba_1,#FF3358,#1b4332,#FF99F7,#9F00CC,#8DCC1F,254.0
53477891849664783883785670222687150368,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1393,0.3,0.9999918521653738,0.7322342806710529,True,Dopa,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0586 OB Dopa-Gaba_1,#fcf04b,#1b4332,#96CC7A,#CC5C5C,#3DCC8E,815.0
56348483493056060162055943995477214711,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1394,0.3,0.9999929066650836,0.6748984225391476,True,GABA,05 OB-IMN GABA,044 OB Dopa-Gaba,0162 OB Dopa-Gaba_1,0588 OB Dopa-Gaba_1,#FF3358,#1b4332,#96CC7A,#CC5C5C,#665000,276.0
58091722602807981876931691912140534025,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1390,0.3,0.9999886827501142,0.7174252180169481,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0570 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#8C995C,234.0
61952429899559662880238561412292932269,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1386,0.3,0.9060510006383476,0.7111407823934579,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0572 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#1F4466,219.0
64702841562803445004221737837957732127,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,1385,0.3,0.9999890147756116,0.6593079251990371,True,GABA,05 OB-IMN GABA,042 OB-out Frmd7 Gaba,0158 OB-out Frmd7 Gaba_1,0571 OB-out Frmd7 Gaba_1,#FF3358,#1b4332,#CC6D3D,#4A0066,#FF8873,222.0
69587716033141656247798876100959428558,Zhuang-ABCA-1.007,Zhuang-ABCA-1,Zhuang-ABCA-1,wt/wt,F,2874,0.3,0.9439123785777568,0.8223158944642176,True,Glut,03 OB-CR Glut,035 OB Eomes Ms4a15 Glut,0131 OB Eomes Ms4a15 Glut_2,0488 OB Eomes Ms4a15 Glut_2,#2B93DF,#D00000,#7F1FCC,#51663D,#665B2E,159.0
