gene_identifier,n_counts,n_cells
Gbe1,260.0,65
Zfp658,168.0,56
Dhx37,232.0,61
Scaf1,1537.0,68
Ncapg2,182.0,58
Cd82,278.0,63
Agt,297.0,66
Limk1,577.0,62
Lrrc29,191.0,59
Folh1,189.0,60
S1pr5,305.0,66
Tchh,213.0,61
Catsper2,198.0,62
Tbc1d4,267.0,64
Haus4,211.0,64
Mid1,519.0,65
Itgb4,248.0,62
Npnt,286.0,63
Pard3b,157.0,58
Peli3,366.0,62
Cwh43,231.0,58
Slc10a7,223.0,60
Cand2,261.0,60
Herc6,280.0,61
Anxa9,191.0,59
Thap6,223.0,65
Acr,284.0,61
Frmpd1,315.0,66
Adra1b,420.0,64
Neurod4,233.0,61
Piezo2,134.0,58
Fhdc1,196.0,60
Eps8l1,218.0,59
Slc8b1,284.0,63
Angpt1,242.0,59
Abi3,261.0,64
Pim1,262.0,62
Nusap1,187.0,56
Chtf18,224.0,60
Mmel1,201.0,55
Tnfaip8l2,235.0,64
Ccm2l,290.0,65
Prc1,321.0,64
Nfkb2,226.0,61
Casp8,208.0,63
Pfkfb1,269.0,63
Stk32b,234.0,58
Mrvi1,303.0,64
Tmprss7,251.0,60
Dsg3,226.0,60
Klhl10,242.0,59
Espnl,162.0,56
Slc9c1,194.0,59
Gna14,153.0,55
Ccdc162,251.0,64
Fut7,268.0,61
Rtp1,337.0,65
Ces4a,214.0,62
Ceacam18,188.0,60
Sptlc3,118.0,53
Slc5a4b,192.0,61
Sec14l5,260.0,62
Adamts19,170.0,57
Glra1,132.0,54
Irx4,216.0,65
Siglec1,221.0,61
Igfals,188.0,58
Cyp1a2,222.0,64
Sftpa1,258.0,58
Asb14,253.0,67
Gdnf,298.0,63
Sptbn2,4146.0,68
Apba2,1399.0,67
Appl1,233.0,61
Cyfip1,293.0,61
Lmo7,389.0,64
Nrsn1,1705.0,70
Sowaha,473.0,68
Slc25a22,1150.0,66
Fdft1,363.0,67
Tlk1,324.0,64
Rab27b,188.0,60
Rnf6,513.0,66
Fbxo9,845.0,69
Ptk2,553.0,67
Sfxn3,604.0,68
Zfp318,293.0,61
Ubn1,526.0,70
Trp53bp1,421.0,66
Ubr2,386.0,63
Arcn1,501.0,69
Zmiz1,749.0,68
Pank3,262.0,59
Arhgap39,644.0,66
Setd7,687.0,69
Vps39,349.0,68
Zdhhc3,260.0,62
Ak1,1401.0,68
Fam220a,398.0,67
Zmiz2,2154.0,70
Atg16l1,365.0,62
Wdr43,266.0,63
Golt1b,177.0,58
Gja1,860.0,70
Prkci,295.0,64
Rragc,341.0,67
Spryd3,1082.0,70
Katnb1,315.0,66
Dhx32,346.0,62
Hsd17b4,405.0,67
Nt5c2,290.0,64
Rnf103,249.0,61
Gm2a,471.0,68
Rras2,268.0,61
Cebpg,269.0,63
Pex2,212.0,60
Adcy8,352.0,63
Nhsl2,359.0,65
Med12l,266.0,68
Ypel2,339.0,63
Vps33b,265.0,65
Cxxc1,463.0,65
Acss2,451.0,65
Tada2b,266.0,65
Kri1,520.0,67
Vti1a,324.0,66
Ccdc137,239.0,62
Atp5sl,520.0,67
Lemd2,407.0,67
Wdr5,346.0,69
Dock7,290.0,59
Tmem229b,507.0,68
Nup54,232.0,61
Tbr1,884.0,65
Ankrd26,232.0,62
Nbas,303.0,64
Prcc,619.0,65
Siae,320.0,65
Pkn1,615.0,69
Dolpp1,400.0,66
Fam3a,371.0,67
Nup155,204.0,66
Fbxl14,344.0,64
Wscd1,579.0,67
Taf7,276.0,63
Efnb1,278.0,64
Vwa8,406.0,65
Wdsub1,276.0,65
Lrig1,335.0,68
Zdhhc1,418.0,65
Vstm5,273.0,61
Chd7,317.0,65
Zbtb48,263.0,62
Apba3,290.0,64
Tmco6,285.0,64
Arhgef40,248.0,66
Poli,262.0,64
Rpp40,176.0,57
St3gal4,342.0,65
Capn1,366.0,66
Pigl,308.0,64
Plxdc1,305.0,59
N4bp2,168.0,56
Iqub,222.0,62
Tmem198b,322.0,66
Amotl1,296.0,65
Slc9b2,239.0,60
Plcxd1,293.0,66
Acot11,291.0,66
Trim68,206.0,59
Nrg1,310.0,62
Ddr2,218.0,60
Ano5,357.0,63
Sema5b,263.0,62
Klf11,251.0,61
Neu4,242.0,61
Fam216b,186.0,64
Slco4c1,203.0,63
F13a1,224.0,59
Unc93b1,240.0,60
Sostdc1,239.0,62
L3mbtl1,321.0,65
Pcsk6,330.0,64
Eng,425.0,69
Prkg2,229.0,60
Lrrc17,208.0,61
Pear1,214.0,63
Kif18a,196.0,57
Htr6,281.0,60
Adamts9,219.0,65
Etv4,214.0,59
Umodl1,307.0,64
Mab21l1,255.0,60
B3gnt9,178.0,55
Folr1,259.0,61
Mmp9,176.0,57
Smpdl3b,214.0,57
C1rl,319.0,66
E330013p04rik,150.0,55
Cldn23,212.0,61
Kcne1l,156.0,62
F2rl2,201.0,59
Slc18a1,107.0,50
Mme,156.0,53
Mei1,217.0,62
Vangl2,271.0,66
Scarf2,174.0,55
Oit3,183.0,54
Capn6,291.0,63
A3galt2,261.0,62
Fer1l5,201.0,62
Slc5a12,212.0,61
Lmx1a,256.0,63
Trcg1,188.0,63
Tead3,192.0,57
Tnfsf18,202.0,62
Tlr6,189.0,57
Melk,264.0,60
Tmprss3,257.0,62
Krt75,313.0,61
Nhlh1,209.0,59
Tmprss13,204.0,61
Cacna1f,187.0,58
Il21,143.0,51
Spz1,205.0,57
Gm1110,176.0,58
Epha7,225.0,65
Zyg11b,237.0,62
Rnf14,821.0,67
Cbx5,426.0,67
Mal,611.0,66
Snn,282.0,62
Ppp1r7,299.0,63
Kcna2,490.0,68
Tmem106b,236.0,58
Ppp4r4,322.0,65
Far1,229.0,61
Chd6,305.0,63
Casd1,262.0,67
Exoc5,235.0,63
Gars,365.0,62
Ube2r2,209.0,61
Kdm1a,273.0,62
Tln2,398.0,62
Hcfc1,370.0,65
Alas1,308.0,66
Trap1,480.0,67
Plaa,242.0,62
Jph1,224.0,61
Fbxo44,358.0,66
Klc2,986.0,69
Extl1,623.0,68
Bhlhb9,460.0,70
Lsm6,345.0,65
Htr5b,254.0,59
St8sia5,265.0,64
Gosr2,325.0,66
B3gat3,269.0,62
Kcnh3,506.0,68
Spire1,311.0,65
Fbxl2,380.0,64
Ptcd3,237.0,61
Phlpp1,343.0,63
Shisa5,238.0,63
Rexo4,215.0,61
Tle4,241.0,61
Ncoa2,276.0,65
Zfp804a,237.0,57
Egln1,713.0,68
Utp3,242.0,63
Adar,244.0,63
Farsa,309.0,64
Col4a1,333.0,65
Cndp2,315.0,62
Tfdp2,541.0,69
Vhl,488.0,70
Pdk1,305.0,66
Slc9a1,273.0,61
Akt1,376.0,67
Zscan26,180.0,57
Slc11a2,231.0,60
Cog6,323.0,67
Amz2,280.0,63
Msantd4,221.0,63
Ncapd3,262.0,63
Nrde2,247.0,62
Phrf1,522.0,65
Esco1,559.0,66
Ddr1,764.0,67
Anapc11,483.0,66
Snta1,265.0,63
Lig4,210.0,64
Pank1,216.0,59
Prkra,237.0,64
F8a,495.0,68
Rbm15b,591.0,64
Fgf14,275.0,60
Zfp286,260.0,65
Lct,262.0,63
Pxmp4,300.0,60
Ednrb,194.0,59
Gabpa,378.0,67
Fam184a,308.0,66
Repin1,266.0,63
Yif1a,269.0,64
Cfp,275.0,64
Trpm4,291.0,64
Cdkn2aip,267.0,62
Smarcd2,507.0,65
Spred3,350.0,64
Oxtr,210.0,57
Scyl2,359.0,66
Wee1,179.0,63
Prss36,252.0,61
Srd5a1,353.0,66
Chn2,456.0,64
Adamts10,284.0,65
Tmem86a,248.0,59
Fitm2,483.0,67
Scd1,202.0,62
Cep85l,283.0,67
Igdcc4,281.0,63
Mad1l1,492.0,67
Myo1d,216.0,60
Cxcl14,306.0,63
Syt10,247.0,61
Klhdc8b,303.0,68
Zfp652,224.0,63
St3gal1,266.0,61
Cep76,208.0,62
Rfxank,186.0,62
Arap3,253.0,64
Parp12,273.0,63
Oaf,250.0,64
A230056j06rik,383.0,66
Ptpn13,318.0,63
Lcor,277.0,67
Prr5l,217.0,63
Stc1,426.0,66
Col9a3,225.0,60
Morc4,206.0,58
Tlr3,191.0,58
Bche,230.0,59
Iqck,296.0,61
Loxl1,220.0,62
Tal1,261.0,66
Fancb,247.0,59
Igdcc3,255.0,63
Syk,264.0,64
Vegfc,225.0,61
Dct,159.0,56
Klkb1,213.0,63
Nek11,267.0,63
Myof,216.0,65
Cdr2,247.0,64
Col5a3,314.0,64
Alox5,291.0,63
Catsperd,283.0,63
Fbln7,467.0,66
Ankrd61,352.0,65
Gucy2f,217.0,58
Glis1,678.0,68
Exo1,256.0,59
Impa2,282.0,67
Krt1,564.0,67
Cdc20,286.0,63
Prx,254.0,66
Oacyl,307.0,64
P2ry6,240.0,62
Accsl,237.0,64
Mgam,232.0,64
Erv3,236.0,64
Hephl1,509.0,65
Hoxc13,366.0,65
Nrk,300.0,65
Zfp296,350.0,66
Aqp9,291.0,66
Grin3b,284.0,67
Runx3,229.0,67
Vil1,139.0,56
Orc1,207.0,59
Il2ra,258.0,67
Bhlhe23,304.0,65
Gp1ba,214.0,59
Edar,266.0,62
Spata31d1b,257.0,61
Ermap,541.0,67
Cyp11b1,348.0,68
Msh5,304.0,62
Six1,309.0,67
Prom2,214.0,59
Impg1,283.0,65
Tigd4,243.0,61
Insrr,257.0,64
Brs3,309.0,62
Slc27a6,409.0,67
Ppp1r9a,212.0,60
Agtpbp1,301.0,63
Nfasc,433.0,63
Tmem179,258.0,61
Cnr1,281.0,62
Smarca4,631.0,68
Spon1,295.0,63
Cacna1a,768.0,64
Crebbp,572.0,67
Gabrb1,282.0,64
Arhgef12,441.0,65
Fut9,276.0,63
Zfp871,246.0,59
Uhrf1bp1l,207.0,59
Git1,389.0,64
Hdlbp,454.0,68
Ubr1,193.0,59
Dact3,361.0,63
Dagla,516.0,67
Pnpla8,265.0,61
Fnip1,187.0,58
Ptpn5,353.0,63
Pip5k1c,877.0,68
Cd34,267.0,64
Suds3,341.0,63
Ulk2,272.0,68
Zrsr1,276.0,62
Ythdf2,231.0,63
Txndc16,181.0,63
Arsb,363.0,64
Brd1,300.0,62
Ankrd13b,403.0,66
Chmp7,288.0,65
Pkd1,203.0,63
Crebrf,181.0,62
Pdcd6ip,226.0,62
Clasp1,264.0,61
Ppp1r13b,348.0,62
Klf10,223.0,60
Zmym4,178.0,62
Gcnt2,181.0,58
Rfk,220.0,60
Ttc13,197.0,62
Xkr4,206.0,57
Ado,187.0,62
Eif2b2,230.0,56
Prune2,209.0,60
Mc4r,194.0,64
Tmem56,182.0,58
Bahd1,323.0,67
Rptor,294.0,66
Agpat5,205.0,61
Pex13,190.0,61
Cntn4,246.0,59
Btbd6,318.0,65
Ctsz,227.0,64
Fndc3b,221.0,61
Ikbkb,185.0,61
Arhgef18,494.0,66
Mipep,243.0,63
Ppp6r1,500.0,69
Slc16a6,164.0,54
Mcat,211.0,61
Eif5a2,207.0,60
Sh3gl1,328.0,68
Ago3,214.0,62
Egfem1,215.0,62
Zfp384,178.0,61
Mettl14,277.0,66
Kcnb2,175.0,61
Usp29,223.0,59
Fam163b,693.0,67
Lrfn4,274.0,61
Ints12,168.0,58
Polr1a,185.0,63
Gmeb2,236.0,60
Lgr4,242.0,58
Zdhhc23,283.0,61
Spg20,168.0,59
Spats2,216.0,60
Zscan21,247.0,62
Zfp362,282.0,68
Zfp287,186.0,59
Xrcc5,194.0,61
Rft1,202.0,60
Snap29,200.0,61
Kcnj10,254.0,63
Gtf2h4,175.0,61
Sema3c,204.0,64
Tut1,229.0,59
Timp4,217.0,61
Entpd7,185.0,58
Zkscan2,213.0,56
Zfp94,217.0,58
Prim2,266.0,63
Klhl1,185.0,55
Rftn2,220.0,62
Tmem204,228.0,61
Mtr,199.0,61
Ccdc57,217.0,57
Gabrg3,188.0,58
Lima1,192.0,56
Ttn,277.0,62
Slc14a1,289.0,64
Zadh2,221.0,64
Dnah5,166.0,56
Grid2,193.0,59
Gas2l3,218.0,61
Maml2,222.0,61
Zhx2,300.0,65
Fam228a,173.0,59
Acvrl1,212.0,61
Rcsd1,178.0,56
Nedd1,245.0,65
Casc1,169.0,59
Rbm38,137.0,55
Ptpn6,175.0,57
Serpinf1,192.0,61
Dsg2,187.0,56
Hdc,231.0,59
Gpr84,174.0,51
Gp5,263.0,63
Ttll13,178.0,57
Dock8,174.0,55
Plcg2,138.0,58
Bmp7,211.0,60
Zfp57,215.0,61
Msln,161.0,58
Slc52a3,186.0,57
Slc6a19,155.0,57
Mcm9,227.0,59
Tecta,143.0,58
Peg12,169.0,60
Hoxa7,196.0,58
B930018h19rik,186.0,54
Lrrc36,161.0,52
Pgr15l,193.0,60
Zbtb42,202.0,59
Itgax,175.0,60
Slc38a8,190.0,60
Nkx6.3,201.0,60
Wdr86,151.0,54
Dgat2l6,197.0,56
Gm7134,152.0,60
Gprin2,192.0,59
Ccdc33,163.0,52
Tex19.2,249.0,56
Dbh,198.0,59
Ctla4,156.0,53
Grhl3,178.0,61
Pklr,164.0,58
Mfsd6l,203.0,60
Slc47a2,163.0,56
Pif1,206.0,60
Prdm14,254.0,62
Padi3,170.0,56
Gde1,1538.0,70
Calb1,263.0,58
Zmynd11,565.0,69
Armc1,274.0,64
Fam32a,425.0,65
Ppp1r2,226.0,61
Sez6l,838.0,66
Cacna1h,234.0,59
Atxn1,505.0,63
Tollip,656.0,66
Iqsec1,764.0,67
Dusp8,611.0,66
Csrnp3,295.0,64
Akap2,341.0,63
Ptprf,542.0,70
Anxa7,289.0,59
Rock1,260.0,62
Bhlhe40,389.0,64
Cyb5b,380.0,63
Prepl,818.0,67
Abcd3,252.0,62
Akap13,183.0,61
Spns1,480.0,66
Zbtb16,537.0,68
Cse1l,351.0,64
Lrrc4b,1789.0,70
Rab3ip,298.0,61
Foxj3,228.0,63
Ap1ar,443.0,65
N4bp1,234.0,61
Ssh2,274.0,62
Itsn1,548.0,69
Fnbp1l,332.0,62
Sugp2,579.0,64
Phtf1,210.0,58
Suco,193.0,62
Hgsnat,286.0,63
Nit1,273.0,63
Rpusd1,409.0,66
Nploc4,416.0,65
Sec23b,354.0,67
Lrp1b,275.0,63
Mdn1,225.0,60
Aptx,310.0,62
Cul9,343.0,65
Gmeb1,217.0,58
Manea,210.0,60
Cat,530.0,66
Tmtc1,268.0,66
Ppm1l,602.0,66
Prpsap1,319.0,63
Nr3c2,267.0,64
St7l,238.0,61
Zfp821,459.0,65
Nup50,287.0,60
Fam98a,320.0,64
Mier3,223.0,57
Polr3a,248.0,62
Hps4,278.0,67
Chd1,242.0,63
Rbm43,227.0,60
Zfr2,609.0,65
Phf6,253.0,62
Avl9,256.0,65
Tgfbrap1,356.0,62
Cables2,327.0,63
Lclat1,175.0,59
Asb1,265.0,63
Pgap1,136.0,52
Noa1,387.0,66
Nup210,399.0,64
Tdrd7,256.0,61
Dot1l,364.0,66
Ankrd6,246.0,63
Pdik1l,290.0,64
Tbl1x,322.0,66
Ppp1r8,335.0,63
Inpp5e,330.0,64
Dyrk2,621.0,67
Fgd1,234.0,57
Xylt2,332.0,65
Rab23,227.0,63
Cx3cr1,207.0,57
Cpne4,299.0,57
Pnpla3,153.0,53
Ddx23,578.0,68
Zfp839,282.0,65
Ttc9,413.0,64
Acvr1b,518.0,65
Ksr1,438.0,64
Elac2,309.0,62
Zfp39,192.0,63
Zcchc16,215.0,61
Bbs9,252.0,60
Prtg,193.0,58
Cacna2d2,214.0,55
Hs6st3,544.0,63
Tbc1d8b,186.0,59
Mcm2,219.0,64
Deptor,183.0,54
Morc2b,193.0,62
Tcp11l1,320.0,66
Kif27,225.0,61
Fmnl3,221.0,61
Slc16a11,238.0,61
Tmem81,198.0,58
Lrtm2,305.0,65
Dusp10,212.0,55
Plin2,250.0,63
Il1rapl2,274.0,63
Fbln1,145.0,54
Dusp2,204.0,62
Selplg,325.0,61
Adamts8,175.0,59
Tube1,133.0,53
Cd44,297.0,58
Pcdh18,234.0,60
Apol8,289.0,63
Adgb,140.0,52
Ajuba,126.0,51
Gpr150,258.0,61
Nwd1,346.0,65
Tmem132c,183.0,54
Itgad,172.0,59
F12,209.0,62
Plekhg2,222.0,63
Wfikkn2,175.0,59
Nanos2,268.0,63
Zan,195.0,63
Piwil1,199.0,57
Exoc3l,163.0,57
Kif19a,266.0,59
Dnali1,194.0,63
Hal,204.0,62
Bmf,209.0,61
Sgca,224.0,64
Psmb11,164.0,57
Depdc1b,170.0,58
Klc3,149.0,55
Pou6f2,260.0,63
Ccdc63,297.0,62
Hepacam2,225.0,61
Sytl1,215.0,61
Sypl2,204.0,61
Pck1,282.0,61
Gcsam,225.0,60
Tbx15,161.0,58
Fam186b,204.0,58
Nkx2.1,252.0,58
Abcc2,190.0,62
Ttll10,142.0,53
Tns4,179.0,56
Lctl,170.0,58
Acox2,167.0,57
Adamts12,217.0,57
Vnn1,231.0,59
Selp,216.0,57
Zfp395,173.0,59
Gcnt3,242.0,58
Slc13a4,225.0,59
Clrn3,202.0,63
Tmprss11a,202.0,63
Chrna10,243.0,58
Trim29,136.0,50
Ccnb3,217.0,59
Tdh,236.0,66
Matn3,166.0,53
C8b,150.0,58
Fam171b,247.0,60
Ppp2ca,299.0,63
Ncoa1,291.0,66
Bclaf1,251.0,62
Wbscr17,164.0,57
Mia3,283.0,63
Myh10,631.0,67
Gpatch8,292.0,63
Cdk11b,286.0,63
Aatk,330.0,64
Dnajc6,570.0,65
Smg1,243.0,66
Kcnip2,486.0,64
Mrpl17,172.0,57
Chga,431.0,68
Rraga,412.0,70
Epha6,172.0,58
Ttc19,258.0,61
Vezt,168.0,58
Ttbk2,241.0,61
Ufm1,269.0,65
Pianp,373.0,64
Tm9sf4,180.0,60
Vps16,277.0,63
Endod1,180.0,60
Smad4,262.0,62
Stambp,316.0,63
Ccdc112,203.0,59
Ythdf3,217.0,58
Gnptab,282.0,63
Rasd1,217.0,63
Esyt2,238.0,64
Tnr,292.0,63
Ube2o,507.0,68
Fjx1,348.0,66
Neto2,293.0,63
Suz12,276.0,63
Sf3a1,247.0,61
Slco3a1,252.0,63
Timm22,197.0,63
Nuak1,252.0,63
Ldb1,357.0,63
Iqsec3,292.0,66
Ankrd34a,353.0,65
Exoc4,219.0,62
Rab11fip5,334.0,64
Rbbp9,243.0,63
Nbl1,255.0,61
Fam214a,249.0,64
Sharpin,323.0,63
Mier1,199.0,60
Kxd1,220.0,63
Hdac4,298.0,59
G6pc3,232.0,58
Ccdc93,147.0,57
Orc5,236.0,61
Opa3,201.0,59
Kcnh1,335.0,68
Pcyt1b,210.0,60
Mthfd1,196.0,61
Nrp2,175.0,55
Golga3,212.0,59
Spred2,295.0,65
Mlh3,212.0,61
Atxn1l,210.0,61
Fgd4,208.0,57
Vrk3,171.0,60
Gpr108,242.0,61
Stx17,256.0,60
Lamb1,209.0,62
Zfp282,212.0,62
Taf1a,292.0,62
Phf13,229.0,57
Dennd4b,262.0,62
Siah2,287.0,59
Aen,222.0,63
Entpd5,209.0,59
Nxph3,302.0,57
Trmt12,208.0,63
Upf1,275.0,61
Slc25a36,230.0,65
Rpap2,249.0,59
Map2k6,292.0,63
Eya3,237.0,60
Ddx20,198.0,60
Pcdh11x,193.0,59
Chd1l,228.0,60
Hepacam,285.0,64
Taf1c,255.0,61
Hps5,215.0,63
Wnt7a,282.0,64
Atxn7l2,203.0,62
Smim3,206.0,60
Itfg2,226.0,61
Igf2bp3,206.0,57
Dhrs3,185.0,60
Pars2,146.0,58
Ap4m1,246.0,61
Astn2,314.0,63
Polm,216.0,60
Zfat,233.0,62
Rassf3,193.0,58
Prkd3,221.0,59
Mdc1,201.0,57
Fuz,200.0,63
Atg4a,207.0,57
Fads2,353.0,64
Kcnj2,232.0,61
Acvr2b,171.0,53
Wdr76,295.0,65
Marveld1,266.0,64
Bmp2k,257.0,63
Oprk1,243.0,60
Htr2a,203.0,60
Il6ra,160.0,55
Pecam1,214.0,55
Fzd7,194.0,58
Lrrc8b,240.0,57
Rnf207,200.0,60
Lrrn4,255.0,60
Pros1,261.0,66
Zbtb39,164.0,59
Rai14,209.0,60
Lmbr1l,243.0,62
Serping1,229.0,61
Angpt2,202.0,62
Hydin,210.0,58
Dpp4,193.0,57
Tgfbi,190.0,60
Efhc1,169.0,57
Dnaaf1,199.0,64
Zbtb46,266.0,63
Moxd1,168.0,54
Uhrf1,171.0,57
Gata2,215.0,60
Cyp1b1,225.0,59
Kremen2,175.0,53
Tpcn2,126.0,51
Trim67,217.0,60
Prox2,165.0,56
Gbp5,216.0,65
Hoxb4,250.0,64
Cd4,202.0,56
Gli2,276.0,65
Pnlip,181.0,64
Abcc12,157.0,57
Abca13,246.0,66
Pde8a,209.0,59
Slc15a1,190.0,62
Slc45a2,184.0,60
Lgsn,169.0,57
Foxa1,150.0,55
Treh,208.0,60
Vsx1,164.0,53
Tex19.1,176.0,57
Pglyrp4,210.0,58
Cpa4,215.0,58
Il17rb,208.0,61
Dnase1l3,205.0,62
Dusp27,222.0,66
Itgb2l,164.0,56
Lhcgr,147.0,56
Hrh4,168.0,55
Tlr5,235.0,62
Tax1bp1,387.0,67
Gpd2,540.0,65
Ube3a,265.0,63
Scn2b,1776.0,68
Braf,277.0,64
Prkca,259.0,65
Azin1,271.0,60
Gucy1b3,878.0,68
Pex5l,381.0,63
Chrd,340.0,66
Anapc16,408.0,64
Blcap,381.0,66
Mmp17,1103.0,67
Pnn,406.0,67
Cep19,324.0,64
Ube3c,310.0,61
Bag4,230.0,64
Arhgap5,160.0,59
Asic2,973.0,67
Creb3,382.0,66
Acp2,354.0,65
Sgip1,445.0,66
Rtfdc1,575.0,69
Pip4k2c,653.0,68
Ngef,2788.0,69
Sppl2a,228.0,61
Pik3ca,189.0,60
Fgfr1,321.0,67
Vopp1,431.0,63
Atp13a3,159.0,59
Slitrk1,1015.0,69
Impad1,257.0,62
Mllt10,228.0,60
Tnrc6a,308.0,65
Gbf1,447.0,69
Tbc1d14,355.0,66
Smchd1,129.0,50
Ube2j1,326.0,63
Svip,220.0,62
Mkl1,386.0,66
Kcnc2,277.0,62
Lypla2,711.0,68
Kbtbd7,249.0,61
Bhlhe22,321.0,65
Ifnar1,286.0,63
Paip1,202.0,58
Daglb,291.0,62
Nol8,154.0,55
Ap3b1,225.0,61
Asrgl1,420.0,63
Rrn3,424.0,68
Ints3,451.0,64
Trmt1,527.0,64
Klhl8,311.0,65
Ythdc2,232.0,61
Clpb,386.0,67
Tiam1,400.0,68
Celf3,812.0,67
Agk,398.0,69
Igsf21,1478.0,68
Rnf111,361.0,64
Slit3,459.0,66
Ypel1,200.0,58
Kdm3b,312.0,65
Sfmbt1,237.0,62
Ptpn23,524.0,66
Prrt3,987.0,67
Sphk2,303.0,62
Pwp1,245.0,63
Zfp180,355.0,63
Zfp941,369.0,65
Elac1,226.0,60
Hipk2,663.0,69
Pdk2,772.0,70
Slc7a6,276.0,63
Ccdc91,397.0,62
Imp4,280.0,61
Gpr101,161.0,56
Smyd4,246.0,57
Zbtb22,320.0,61
Flot2,1142.0,68
Cyp7b1,189.0,57
Xrcc6,259.0,61
Fnip2,279.0,65
Jmjd4,285.0,65
Recql5,235.0,63
Plekhg1,222.0,58
Zfp790,257.0,63
Git2,291.0,62
Gcc1,265.0,64
Pot1a,229.0,60
Diras1,883.0,66
Phtf2,204.0,59
Vars2,295.0,62
Ccne1,341.0,65
Zfp710,265.0,63
Zfp703,767.0,66
Hapln1,343.0,64
Zfp358,495.0,68
Adal,202.0,63
Gm13446,247.0,65
Crispld1,145.0,55
Tmem8,214.0,61
Ptpn4,240.0,60
Tjp2,308.0,66
Lbh,469.0,67
Klf15,393.0,64
Adpgk,216.0,58
Reep6,311.0,62
Notch1,388.0,69
Atp8a2,343.0,64
Cdh9,158.0,55
Grin2c,387.0,67
Vwa5a,185.0,59
Rbm15,349.0,68
Mcm6,214.0,60
Usp6nl,241.0,65
Oca2,146.0,54
Cdh20,309.0,64
Taf6l,272.0,63
Eppk1,212.0,58
Pbx3,179.0,58
Zfp768,291.0,62
Ccdc96,233.0,61
Ccrl2,222.0,61
P2ry13,190.0,62
Nxph1,366.0,63
Nfatc1,189.0,57
Pipox,262.0,62
Lyn,190.0,61
Prr16,320.0,64
Dsc3,188.0,56
Slc16a12,212.0,61
Car8,266.0,61
Rhpn2,198.0,61
Oprd1,328.0,63
Sdc1,203.0,56
Slc27a5,174.0,57
P2ry1,232.0,61
Wif1,256.0,64
Emilin2,297.0,62
Hipk4,170.0,57
Spdl1,172.0,61
Draxin,219.0,60
Car9,204.0,60
Veph1,259.0,60
Adora2a,156.0,55
Ptpn22,216.0,58
Tdrd1,249.0,61
Gm21284,194.0,58
Rbm44,182.0,59
Col9a2,291.0,61
Tekt4,165.0,55
Mlph,204.0,54
Uroc1,208.0,62
Olfr70,181.0,59
Slc30a2,197.0,59
Gadl1,165.0,58
Ccl22,247.0,59
Nxpe5,151.0,55
Galnt15,195.0,63
Mroh6,219.0,60
Grid2ip,127.0,50
Mybpc2,225.0,58
Neu2,286.0,59
Sh3rf2,189.0,60
Vwde,235.0,62
Antxr2,688.0,67
Timd4,224.0,62
Slc35d3,186.0,61
Fer1l4,137.0,54
Clec3a,209.0,58
Cpn1,252.0,63
Hgd,154.0,59
Rhd,218.0,61
Lhx8,214.0,58
Actrt2,173.0,58
Zfand5,311.0,65
Nudt3,448.0,67
Dynll2,3619.0,70
Nfe2l1,1178.0,68
Lrp1,1015.0,69
Cap2,721.0,65
Add1,1175.0,69
Tardbp,177.0,53
Peg3,792.0,69
Plxna4,651.0,65
Cds1,758.0,69
Fam168b,765.0,69
Tsnax,434.0,67
Psd,1118.0,68
Tnks2,158.0,53
Vldlr,229.0,62
Smc1a,335.0,66
Fbxo11,235.0,61
Copb1,169.0,54
Klhl9,349.0,63
Slc30a3,709.0,63
Smarca1,245.0,60
Evi5,237.0,63
Strip1,452.0,68
Ddx18,251.0,59
Slc27a4,705.0,68
Camk2g,1485.0,67
Rims2,301.0,62
Cers1,644.0,68
Fto,454.0,67
Ap1g1,262.0,67
Nr2f2,230.0,61
Poldip2,582.0,70
Cxxc5,748.0,69
Asah1,221.0,65
Anapc2,417.0,66
Ddx55,276.0,62
Palm,1627.0,70
Zfyve27,192.0,57
Pi4k2a,468.0,67
Mum1,345.0,64
Lrfn5,285.0,62
Atp6v0a2,239.0,64
Rasa2,210.0,62
Fam171a2,927.0,67
Il34,278.0,59
Ankib1,388.0,66
Eif1ad,149.0,53
Csnk2a2,218.0,58
Slc4a4,221.0,62
Stard3,318.0,62
Ubfd1,277.0,62
Rhobtb2,496.0,64
Sin3a,265.0,60
Ccdc177,268.0,62
Pomgnt2,434.0,66
Mb21d2,378.0,64
Riok2,160.0,55
Tet1,184.0,56
Mfn1,292.0,65
Scrn1,490.0,68
Zcchc2,282.0,63
Tmem62,298.0,65
Fpgt,325.0,63
Ttc26,242.0,63
Dcbld1,196.0,56
Zfp182,175.0,56
Cdc73,199.0,62
Elovl2,231.0,61
Wrap53,242.0,59
Slc27a1,395.0,65
Rasgrf2,325.0,62
Dhx29,300.0,60
Tti1,218.0,59
Ccdc71,337.0,64
Otud5,314.0,63
St6galnac3,304.0,61
Wnt9a,329.0,64
Sox2,383.0,66
Thada,276.0,65
Ankrd54,247.0,60
Tnpo1,206.0,57
Spryd4,197.0,61
Robo3,255.0,63
Plxnb1,310.0,62
Strn,326.0,63
Ficd,258.0,63
Pgap3,182.0,61
Ccdc120,329.0,67
Trabd,282.0,64
Sdr42e1,256.0,61
Sco1,271.0,62
Gpr62,295.0,64
Sh3pxd2b,284.0,62
Ocln,284.0,61
Dtx3l,209.0,63
Cacng5,252.0,64
Zfp647,247.0,61
Hdx,166.0,54
