"cell_ID","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-718_2080",0,0,0.202416137687167,0,0,0.0297710048580371,0,0,0,0.217381882269737,0.17400405589472,0,0,0,0,0,0,0.171130082735639,0,0,0.2052968365547,0,0
"-533_2330",0,0,0,0,0.253549406833838,0,0,0,0,0,0,0,0,0,0.0337438992537913,0,0,0,0,0,0.712706693912371,0,0
"-508_2455",0,0,0,0.0492760470429308,0.0388706050437322,0.00996145501846755,0,0,0,0,0,0,0,0.00026690091489604,7.78276747305039e-05,0,0,0,0,0,0.880881760633033,0,0.0206654036722096
"-503_2310",0,0,0,0.0882123810719325,0,0.0818251401254464,0,0,0,0,0,0,0,0,0.0253303462262952,0,0,0,0,0.0297115452694604,0.553162205651889,0,0.221758381654977
"-538_2460",0,0,0,0,0,0.0486165098822843,0,0,0,0,0,0,0,0.00498475639293244,0.0682101212196946,0.0943725275479197,0,0,0,0,0.783816084957169,0,0
"-823_2170",0,0,0,0,0,0,0,0,0,0.762612617704861,0,0,0,0,0,0,0,0.12641962130815,0,0,0.101478033485973,0.00948972750101694,0
"-578_2240",0,0,0,0.0572610171495098,0,0.000304481427309015,0,0,0,0,0,0,0,0,0.0901060280468803,0,0,0.0916128014986352,0,0,0.760715671877666,0,0
"-578_2340",0.399594795893448,0,0,0.0617251468655325,0,0.000930008615129257,0,0.320165403375447,0,0,0,0,0,0.000159288125730856,0,0,0,0.0727386359210824,0,0,0.14468672120363,0,0
"-583_2195",0,2.67680704094609e-20,0,0.0399966550346286,0,0,0,0,0.0957608000839497,0,0,0,0.119608791596174,0,0.128539465886371,0,0,0.0929077088251465,0,0,0.52318657857373,0,0
"-573_2385",0,0,0,0.0804210244373206,0,0.110611504673151,0,0.362667126153672,0,0,8.81827672834032e-18,0,0,-1.72850098037071e-18,0.149453103055664,0,0,0,0,0,0.135244414486438,0,0.161602827193754
"-488_2325",0,0,0,0.0531313324947635,0,0,0,0,0,0,0,0.322218331362907,0,-8.39378647866711e-20,0.0129081075273414,0,0,0,0,0,0.611742228614988,0,0
"-678_2100",0,0,0.00233557285367339,0,0,0,0,0.0978877030856462,0,0.762237532384264,0,0,0,0,0,0,0,0,0,0,0.137539191676417,0,0
"-558_2180",0,0,0,0.0496438939695093,0,0,0,0,3.60184894575204e-19,0,0,0,0,0,0,0,0,0,0,0,0.950356106030491,0,0
"-583_2385",0,0,0,0.148316608577371,0,0,0,0.554384575206362,0,0,0,0,0,1.72683303337432e-18,0.115286000439622,0,0,0,0,0,0.182012815776645,0,0
"-688_2120",0,0.166309004087108,0,0,0,0,0,0.114360669837323,0,0.58955454597389,0,0,0,0,0,0,0,0,0,0,0.129775780101679,0,0
"-768_2165",0,0,0.0552772150762508,0,0,0,0,0,0,0,0,0.90683248080797,0,0,0,0.000701669599078984,0,0,0,0,0.0371886345166999,0,0
"-523_2190",0,0.0103402024070469,0,0.0715189339473045,0,0,0,0,0,0,0,0,0,0,0,0.249686697964951,0,0.129867666352598,0,0,0.3824899583534,0,0.156096540974699
"-748_2200",0,0,0,0,0,0,0,0,0,-1.7480411928143e-17,0,0.830700772597348,0,0,0,0,0,0.0732301027077101,0,0.00438196930485535,0.0916871553900871,0,0
"-753_2105",0,0,0,0,0,0.164325880133907,0,0.219543395735649,0,0.276513605112048,0,0,0,0,0.0424022561266726,0,0,0,0,0,0.167304775518463,0,0.129910087373261
"-523_2420",0,0.146834260847059,0.157370591758922,0,0.154143878996063,0,0,0,0.0227772081442033,0,0,0,0,-6.19998053968489e-21,0.0450335287222754,0,0,0,0,0.0182349031308912,0.339252237557884,0.116353390842703,0
"-573_2235",0,0.136237837334412,0,0.148937779907295,0,0,0,0.154458267302625,0,0,0,0,0,1.63022358249752e-21,0.266973693548283,0,0,0,0,0,0.293392421907384,0,0
"-823_2180",0,0,0,0,0,0,0,0,0,0.873738544515481,0,0,0,0,0,0,0,0,0,0,0.119061262909851,0,0.00720019257466846
"-568_2170",0,0,0,0,0.597119305419414,0,0,0,0,0,0.000940784032197951,0,0,0,0,0,0,0,0,4.16063000829823e-19,0.401939910548388,0,0
"-538_2310",0,0,0,0,0.000454175316982627,0,0,0.542244127056648,0,0,0,0,0,0,0.058775632984031,0,0,0,0,0,0.354042339374349,0.0444837252679893,0
"-563_2340",0,0,0,0.0654345117435423,0,0.0693534856685746,0,0.243323062734164,0,0,9.67554743711264e-19,0,0.161226849350584,0,0.0398916646388821,0,0,0,0,0,0.420770425864253,0,0
"-558_2375",0,0,0,0,0.155577362039344,0.00166050507399183,0,0.17736379931827,0,0,0,0,0.301844433473872,1.04337512755935e-05,0.0910488755388773,0,0,0,0,0,0.272494590804369,0,0
"-533_2405",0,0,0,0,0.0766550588088594,0,0,0.0418312824721293,0,0,0,0,0.197689030144339,-9.05755745271491e-20,0.16438918993924,0,0,0,0,6.5469964394098e-19,0.519435438635433,0,0
"-798_2180",0,0.0929693041717158,0,0.217064736636935,0,0.170574956598613,0,0,0,0.419025933706816,0,0,0,0,0,0,0,0,0,0,0.100365068885921,0,0
"-503_2280",0,0,0.0752402670005368,0.105632426452126,0.187422121297936,0.0193055716146079,0,0.0472553362141915,0,0,0,0,-3.68293815928246e-19,0,0,0,0,0.24729018332349,0,0,0.216856476670619,0,0.100997617426493
"-818_2130",0,0,0,0.109549775544833,0,0,0,0.769465925237324,0,0,0,0,0,0,0,0,0,0,0,0,0.120984299217843,0,0
"-563_2415",0.430192804734873,0,0,0.121034770906899,0,0,0,0,0,0,0,0,0.209683251749768,0.000553085173544057,0.150803101351082,0,0,0,0,0,0.0877329860838336,0,0
"-518_2315",0,0,0,0,0.0452724364029227,0,0,0,0,0.292775702805434,0,0,0,0,0,0.0477558830444736,0,0,0,0,0.43216273213756,0.00119587296398266,0.180837372645627
"-583_2355",0.000309092131166508,0,0,0.0482587696948005,0,0.158367773600667,0,0.527113625467895,0,0,0,0,0,0.000199949464067298,0.111310047781248,0,0,0,0,0,0.154440741860156,0,0
"-563_2175",0,0,0,0,0,0,0,0.0696292114772632,0,0,0,0,0.218521933132726,0,0,0,0,0,0,0,0.711848855390011,0,0
"-773_2250",0,3.08466362647474e-05,0,0,0.125201662556564,0.000179228570627608,0,0.05635197346673,0,0,0,0.36238039092885,9.78741908666585e-09,0,0,0,0,0,0,0,0.0353207016029127,0,0.420535186450631
"-533_2230",0,0,0,0,0.183087593804691,0,3.83114254192334e-17,0.0692049355032017,0,2.36748533635537e-18,0,0,0,0,0,0,0,0,0,8.83630527128737e-18,0.488154953700243,0.259552516991864,0
"-543_2405",0,0,0,0,0.429718199882944,0,0,0.145907375760659,0,0,0,0,0.00100716095999514,2.34769055868146e-19,0.12796870750511,0,0,0,0,0,0.295398555891291,0,0
"-543_2190",0,0,0.176141273575547,0.106306889881417,0.170062393563874,0,0,0,-9.14110735842249e-19,0,0,0,0,0,0,0,0,0.0835643934854411,0,0.0625712382859679,0.401353811207753,0,0
"-808_2205",0,0,0,0,0,0.151575023219439,0,0.197897806876863,0,0.129587357681832,8.57664411801359e-19,0,0,0,0,0,0,0.208585468592622,0,0.145579008260905,0.166775335368339,0,0
"-788_2235",0,0.231303111828653,0,0,0.228909385266534,0,0.0470489910369371,0,0,0.492738511867876,0,0,0,3.38749134400254e-20,0,0,0,0,-6.3883794336705e-19,0,0,0,0
"-728_2235",0,0,0,0,0,0.0160002316593705,0,0.236793352061413,0,0.185239637256513,0,0,0,0,0.102391174377832,0.0460336728565704,0,0,0,0,0.413541931788301,0,0
"-738_2170",-4.89118911361316e-18,0,0,0,0,0,1.34368127742988e-18,0,0,0.621054057708698,-3.61881240035864e-19,0,0,0,0.076613565412669,0,0,0,0,0,0.302332376878633,0,0
"-673_2280",0,0,0,0,0,0.124152352307995,0,0.375633612693752,0,0,0,0,0.317899570706201,0,0,0,0,0,0.123055889322496,0,0.0592585749695554,0,0
"-588_2105",0,0.174519570747218,0,0,6.71456639676167e-26,0.0868052508223178,0,0.0600310615783888,0,0.30970700211355,0,0,0,0.0186121125989724,0,0.156460640144389,0,0,0,0,0.193864361995164,0,0
"-553_2330",0,0,0,7.50792076606961e-20,0,0,0.0555984360675281,0.32807439184843,0,0,0,0,0.0684016732668733,0,0.09443366115513,0,0,0,0.176282544646237,0,0.277209293015801,0,0
"-573_2370",0.0108045304645812,0,0.0999458950480846,0.208526564973082,0,0,0,0.212909238696703,0,0,0,0,0,0.0590966059702683,0.119589304256644,0,0,0,0,0,0.289127860590637,0,0
"-723_2120",0,0,0,0,0,0.000125049943564572,0,0,0,0.185585080103402,0,0,0,0,0,0,0,0.705770873347443,0,0,0.108518996605591,0,0
"-718_2230",0,0.573071466660845,0,0,0,0.125797816501524,0,0,0,0,0,0,0,0,0.0159073893419002,0,0,0,0.00469395001066481,0,0.280529377485066,0,0
"-763_2160",0,0,6.62145872753343e-19,0,0,0,0,0,0,0.726843788577757,0,0,0,0,0,0,0,0,0.0309319039616018,0,0.242224307460641,0,0
"-538_2375",0,0,0,0,0.143432960356694,0.0533413787495206,0,0.156496089292291,0,0,0,0,-5.87056373558531e-20,0,0.112389261199189,2.36660807701284e-18,0,0,0,0,0.432706340675889,0,0.101633969726416
"-778_2105",0,0,0,0,0,0.0853746847378891,0,0.177703634621734,0,0.572113410656915,0,0,0,0.0976172563865452,0.000137915995063394,0,0,0,0,0,0.0670530976018529,0,0
"-698_2115",0,0,0.259513094392958,0,0,0,0,0,0,0,0.672785943877787,0,0.0134393782304856,0.00945028757525244,0,0,0,0.0448112959235163,0,0,0,0,0
"-608_2100",0,0.297664240158003,0,0,0.201571180112864,0.0800515469382814,0,0,0,9.53750701628502e-20,0,0,0,0.191476462182423,0.0330506490593971,0,0,0,0,0,0.196185921549032,0,0
"-498_2450",0,0,0,0.104295754185631,0,0.317580142691628,0,0,0,0,0,0,0.133082943507702,0,0,0,0,0,0,0.0288959564401864,0.416145203174853,0,0
"-828_2210",0,0,0,0,0,0.113325981831059,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460081789611632,0.42659222855731,0,0
"-808_2230",0,0,0,0.0163575871915768,0,0.165223270425413,0,0.119457523321255,0,0,2.32248808005155e-07,0.526096704473091,0,0,0,0,0,0,0,0.172864682339856,0,0,0
"-563_2290",0,0,0,0.136047857466843,0,0.0696063523603889,0,0.385247787445381,0,0,0,0,0,0,0.192818693969029,0,0,0,0,0,0.216279308758358,0,0
"-583_2350",0,0,0,0.0948502071058285,0.116233425956018,0.137061014805762,0,0.377512823861108,0,0,0,0,0,0,0.116373690658642,0,0,0,0,0,0.157968837612641,0,0
"-563_2380",0,0,0,0.0466921071285722,0.03726065142074,0.0755981644168304,0,0.248460597251447,0,0,0,0,0,0,0.235876712448972,0,0,0,0,0,0.356111767333438,0,0
"-518_2255",0,0.00968443951436149,0,0.0960074264066656,0.11796319306816,0.130552446655,0,0,0.0717960380931191,0,0,0,0,0.000147035978602601,0,0,0,0,0,0,0.484379038339252,0.0894703819448388,0
"-578_2310",0.214080175879059,0,0,0.00329218802324674,0,0.145545100861114,0,0.552785273760702,0,0,0,0,0,0,-5.32157723606864e-20,0,0,0,0,0,0.0842972614758775,0,0
"-558_2355",0,0,0,0,0.13723285213726,0,0,0.389901778663687,0,0,0,0,0,0,0.0614250671067915,0,0,0.0720425995906556,0,0,0.339397702501606,0,0
"-513_2340",0,0,0,0,0,0.033310527957585,0,0.0435133704055315,0,0,0,0,0,0,5.17201620699479e-19,0,0.297083838369671,0,0,0,0.625999289237741,0,9.29740294715306e-05
"-553_2405",0,0,0,0.0747872415109473,0,0.0661284989341586,0,0.214868401901001,0,0,0,0,0.315523982926133,0,0.191099891215005,0,0,0,0,0,0.137530604807823,6.13787049321917e-05,0
"-578_2110",0,0,0,0,6.85791953496662e-06,0.198192405809445,0,0,0,2.27830413175986e-18,0,0,0,0,0.0227569580176012,0,0,0,0,0,0.236526576449298,0.54251720180412,0
"-508_2210",-4.15678379397536e-19,-1.70229051341486e-20,0,0,0.000531986165425934,0.0904152062042379,0,0.115914707724725,0,0,0,0,0,0,0.0152718560004974,0,0,0,0,0.187753636108195,0.50970654194182,0.0659806059181404,0.0144254599369584
"-788_2140",0,0,0,0,0,0.232087940757324,0,0.479334025340827,0,0.000217989459562614,0.288360044442287,0,0,0,0,0,0,0,0,0,0,0,0
"-833_2130",0,0.150500093110306,0,0,0,0.0589621115868516,0,0,0,0.67380364857653,0,0,0,0,0,0.116734146726313,0,0,0,0,0,0,0
"-573_2320",0,0,0,0,0,0.148000900978492,0,0.620237344090701,0,0,0,0,0,0,0.0592700313094701,0,0,0,0,0,0.172491723621337,0,0
"-633_2125",0,0.199609125418482,0,0,0,0,0,0,0,0.729108821239916,0,0,0,0,0,0.0712820533416025,0,0,0,0,0,0,0
"-643_2120",0,0.31444145418605,0,0,0,0,0,0.0887706102224108,0,0.567624436797765,0,0,0,0,0,0,0,0,0,0,0.0291634987937744,0,0
"-783_2160",0,0,0,0,0,0.0363369852285432,0,0,0,5.39795258494822e-22,0.848974536696363,0,0.0768390691528833,0,0,0,0,0,0,0,0.0378494089222107,0,0
"-578_2205",0,0,0,0,0,0.00960927391478215,0,0.29330845962885,0,0,0,0,0.326184350998053,-9.47156970101465e-19,8.11841645402168e-05,0,0,0,0,0,0.370816731293775,0,0
"-738_2235",0,0,0,0,0.217053303347942,0,0,0.119123312750796,0,0,0.154017436640873,0.290158289780117,0,0,0.100845437609415,0,0,0,0,0,0.118802219870857,0,0
"-568_2135",0,0,0,0,0,0.140132652976131,0,0.129746278507369,0.13112319171331,0.114770521498469,0,0,0,0,0,0,0,0,0,0.125584659039191,0.287101816385546,0,0.0715408798799842
"-758_2210",0,0.558482768783845,0,0,0,0,0,0.181641317891428,0,0.00225106212603052,0,0,0,0,0.0290750318534153,0,0,0.0609072777956563,0,0,0.167642541549625,0,0
"-718_2245",0,0.125976317368404,0,0,0,0.376678771330918,0,0,0,4.90130611386527e-18,0,0,0,0,0.155202446585541,0,0,0,4.39851076253584e-19,0,0,0.342142464715137,0
"-523_2380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771732191699813,0,0,0,0,0.922826780830019,0,0
"-748_2120",0,0,0,0,0,0.022387016427062,0,0.0536887281692889,0,0.878153689456398,0,0,0,0,0,0,0,0.0138116248237972,0,0,0.0319589411234537,0,0
"-763_2125",0,0,0,0,0,0,0,0,0,0.759784885000614,0,0,0,0,0,0,0,0,0,0,0.240215114999386,0,0
"-593_2105",0,0,0,0.0955168540719543,0.0338952557947462,0.0226813689974391,0,0.0549512507909598,0,0.397115962636005,0,0,0,0.171457319304593,0.0127053315096212,0,0,0,0,0,0.211676656894682,0,0
"-743_2155",0,0,0.550323607678404,0,0.341823074098155,0,0,0.0714939679863619,3.66674803304254e-20,0,0,0,-2.16293428834474e-20,0,0,0,0,0,0,0,0.0363593502370788,0,0
"-498_2390",0,0,0,0.10453804808254,0,0.062161253495257,0,0,0,0,0,0,0.169177788694994,-2.31551932604772e-20,0.043531473188748,0,0,0,0,0.159742500342468,0.460848936195994,0,0
"-513_2370",0,0,0,0.0699017011242282,0,0.118632006352559,0,0,-7.02279171170571e-19,0,0,0,0,0.101103038282164,0,0,0,0,0,0,0.710363254241049,0,0
"-728_2090",0,0,0,0,0.141707516945591,0.075547026862945,0,0,0,0.659153371363803,0,0,0,0,0,0,0,0,0,0,0.123592084827661,0,0
"-838_2200",0,0,0,0,0,0.0800859489852498,0,0.097255754905345,0.267143273868107,9.34802568471725e-20,0,0,0,0,0,0,0.00446985052688516,0.141395345098762,0,0.176691917055729,0.232957909559922,0,0
"-628_2155",0,0,0,0,0,0.132064429745466,0,0.241618897228421,0,0.307295007112206,5.43042016227061e-18,-1.47430474902779e-17,0,0,0.0179949723391825,0.0626102600992617,0,0,-5.10672953844192e-20,0,0.238416433475463,0,0
"-543_2365",0,0,0,0,0,0.000288255196971322,0,0.0934189700608118,0,0,0.687787819848656,0,-4.04901560829673e-18,0,0.0516364504198861,0.000354043953196634,0,0,0,0,0.166514460520478,0,0
"-668_2110",0,0.191113612554534,0,0,0,0,0,0.111375912651072,0,0.524338344541552,0,0,0,0,0,0,0,0.0528094860287653,0,0,0.120362644224077,0,0
"-738_2130",0,0,0,0,0,0,0,0,0,0.77616980414024,0,0,0,0,0,0,0,0,0,0,0.22383019585976,0,0
"-738_2105",0,0,0,0,0,0.0321689043384469,0,0,0,0.936956882489608,0,0,0,0,0,0,0,0,0,0,0.0308742131719452,0,0
"-813_2120",0,0,0,0,0,0,0,0,0,0.82519279544259,0,0,0,0,0,0.0525544555494562,0,0,0,0,0.122252749007954,0,0
"-803_2210",0,0,0.00063530255782504,0,0,0.286463469924203,0,0.18553152260886,0,0.456720472223706,0,0,0,0,0,0,0,0,0,0,0.0706492326854063,0,0
"-758_2195",0,0,0,0,0.198681525588594,0,0,0.0688363388529237,0,5.12723856211976e-18,0,0.54229571648078,0,0.00760654614577832,1.01633917932679e-19,0.0993118607503851,0,0.0459582855914223,0,0,0.037309726590117,0,0
"-583_2400",0,0,0,0.121820400828215,0,0.110355615921206,0,0.437752700912056,0,0,0,0,0,0,0.139923647785627,0,0,0,0,0,0.190147634552896,0,0
"-488_2340",0,0,0,0,0,0.326275229228417,0,0,0,0,0,0,0,0,0.0508763821866044,0,0,0,0,0,0.622848388584979,0,0
"-753_2090",0,0,0,0,0,0.196130038728989,0,0.509882674786478,0,0.0644185523300949,0,0,0,0,0.00367918424106282,0,0,0,0,0,0.225889549913376,0,0
"-828_2175",0,0,0,0,0,0,0,0,0,3.57753019480304e-18,0,0.928432855529575,0,0,0,0,0,0.071567144470425,0,0,0,0,0
"-773_2120",0,0,0,0.0667442453430175,0,0.19717316786074,0,0,0,0.667615036741884,0,0,0.000137077434002856,0,0,0,0,0,0,0,0.0683304726203563,0,0
"-633_2130",0,0,0,0,1.23388167881018e-19,0,0,0,0,0.0022611343402217,0,0,0,0,0.0336032044908657,0.302516296592786,-1.68026664410669e-19,0,0.519915764967682,0,0.141703599608444,0,0
"-798_2125",0,0,0,0,0,0.0285472460020647,0,0,0,0.903174526549021,0,0,0,0,0,0.011438518540385,0,0,0,0,0.0568397089085291,0,0
"-498_2345",0.0872565441779367,0,0,0,0,0.066713007402046,0,0,0.212782981542897,-1.17048756063369e-19,0,0,0,0,0.0359723755189868,0,0,0,0,0,0.597275091358134,0,0
"-553_2335",0,0,0,0,0.284127798915574,0.148962245687545,0,0.28390251113762,0,0,0,0,0.000103038263847522,0.00153908952543213,0.0422619989696893,0,0,0,0,0,0.239103317500292,0,0
"-683_2100",0,0,0,0,0,0,0,0,0,0.537853368419737,0,0.332749907891648,0.108361118290745,0,0,0,0,0,0,0,0.0210356053978704,0,2.77435670873726e-18
"-773_2215",0,0,0.191634215004323,0,0,0,0,0,0,0.758838169390517,0,0,0,0,0,0,0,0,0,0,0.0495276156051606,0,0
"-543_2470",0.062730173424565,0,0,0.125331909649785,0.382507987681985,0.0168250278759099,0,0.114119696445112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298485204922643
"-563_2285",0,0,0,0.0252730067487099,0,0.11541171861215,0,0.207945587034558,0,0,0,0,0.104014532892049,0.0864342187827223,0.0767764635120187,0,0,0,0,-3.28636825601179e-18,0.379943899782167,0.00420057263562607,0
"-573_2135",0,0.124342820769271,0,0.00213665280498816,0,0.153087949828772,0.226948535114053,0.0548043255780011,0,-3.82069117004244e-19,0,0,0,0,0,0,0,0.103737485616426,0,0.082736341089107,0.179732865179411,0,0.0724730240199699
"-568_2435",0,0,0,0.1749306652399,0,0.324677030813783,0,0.334473575559214,0,0,0,0,0,0.000130155848292557,0.0978356774957927,0,0,0,0,0,0.0679528950430179,0,0
"-523_2320",0,0,0,0,0,0,0,0,0.155167986493913,0,0,0,0,0,0,0,0,0,0,0,0.693994185764184,-4.67813349878482e-20,0.150837827741903
"-528_2280",0,0,0,0,-1.0767235774384e-18,0,0,0,-4.10699269012131e-18,0,0,0,0,0,-2.14114149710297e-19,0.0760352911798826,0,0,0,0,0.562416548452026,0,0.361548160368092
"-773_2130",0.219574317514754,0,0,0,0,0.0128062031215826,0,0.579669251035445,0,0,0,0,0,0.000120074380328802,0,0,0.00325841425394563,0,0,0,0.184571739693944,0,0
"-553_2210",0,0,0,0.021618058758972,0,0.0398370570735235,0,0,0,0,0,0,0,0,0.0636706019515337,0.0876346036592096,0,0,0,2.12780765921587e-20,0.787239678556761,0,0
"-818_2190",0,0,0,0,0.252623657568264,0.0978157498391727,0,0,0,0.0305661749158836,0,0,0,-4.24704300661867e-19,0,-2.37380967306278e-20,0,0,0,0.304268211953654,0.314726205723026,0,0
"-588_2410",0,0,0,0.0708025496753172,0.210803805456654,0.0781054167090917,0,0.230109492552848,0,0,0,0,0.0755365614285018,0,0.0450555160120905,0,0,0,0,0,0.188925358901992,0.100661299263505,0
"-543_2270",0,0,0,0,0.466816973043245,0.0200447858259804,0,0,0,0,0,0,0.0156856934221056,0,0.0717731155542881,0,0,0.0321880431859554,0,0,0.393491388968426,0,0
"-563_2260",0,0,0,-3.25673181936591e-20,0.0605323672605342,0.12752009589131,0,0.414138122467191,0,0,0,0,0.0323213327698072,0,0.0273237150255425,0,0,0,0,0,0.313264898518406,0,0.024899468067209
"-538_2400",0,0,0,0.00530056037206249,0.107631783747886,0,0,0.124436093671156,0,0,0,0,0,0.0145233643116393,0.251644053320393,0.00077436535060662,0,0,0,0,0.495689779226257,0,0
"-568_2140",0,0,2.76804729921298e-19,0.150539830793857,0,0.0924821429293934,0,0,0,0.502057920288395,0,0,0,0,0.0199764391313591,0,0,0,0,0,0.234943666856995,0,0
"-508_2395",0,0,0.109459820530077,0.154386266251627,0.154409211439384,0.252492246803455,0,0,0.105811935763818,0,0,0,0,0.0725052454894501,0,0,0,0,0,0,0.150935273722189,0,0
"-778_2210",0,0,0,0,0,0,0,0,0,0.845337325921206,0,0,0,0,0,0,0,0,0,0,0.143282369523202,0,0.0113803045555918
"-498_2260",0,0,0,0.1731142280862,0,0.027802895727914,0,0,0,0,0,0,0,0,0.0109766537488308,0,0,0.0908845691279268,0,0.00102696089711323,0.360021912592421,0.336172779819595,0
"-598_2195",1.03573508299428e-11,0.000283358412563962,0,0.0773617150481286,2.52436883160085e-18,0,0,0.122181188424948,0,0,0,0,0,0,0.133274097058357,0,0,0,0,0.000153534802662079,0.394198165800006,0.272547940442977,0
"-793_2200",0,0,0,0.0578283197735462,0,0,0,0,0.137231942022646,0.00645287499037754,0,0.79848686321343,0,0,0,0,0,0,0,0,0,0,0
"-583_2120",0.00421251170651333,0.155108033656566,0,0.094450349017325,0.011996717342818,0.12165671797357,0,0.0555390318951843,0.193218315206992,0.0298986654418498,0,0,0,0,0,0,0,0,0,0.102224923051423,0.226065930144751,0,0.00562880456300608
"-738_2120",0,0,0,0,0,0,0,0,0,0.953165078578819,0,0,0,0,0,0.0190191830942386,0,0,0,0,0.0278157383269422,0,0
"-518_2350",0,0,0,0,0,0.0204143190387336,0,0,0,0,0,0,0,0,3.67817078693633e-20,0,0,0,0,0,0.979585680961267,0,0
"-503_2415",0.277242518425206,0,0,0.0864812986755752,0,0.175824876090627,0,0.173426819164006,0,0,0,0,0,0.00033438028643464,0.0537793422059747,7.44327020818515e-05,0,0,0,0.0866254061912609,0.146210926258833,0,0
"-568_2160",0,0,0.000553868042503731,0,0,0,0,0.224029077149631,0.188913037358703,0,0,0,0.0103464972156714,0,0.0653092933894714,0,0,0,0,0,0.398235229168005,0.112612997676014,0
"-558_2250",0,0,0,0.00167812367338242,0,0.205475715651798,0,0.30058925502992,0,0,0,0,0,0,0.257614622205897,0,0,0,0,0,0.18539855522659,0,0.0492437282124121
"-753_2150",0,0,0,0,0,0,0,0,0,0.751983652650892,0,0,0,0,0,0,0,0,0,0,0.248016347349108,0,0
"-603_2140",0,0.552339482959052,0,0,0,0,0,0,0.211834961261394,6.91147958091155e-19,0,0,0,0,0,0,0,0,0,0,0.235825555779554,0,0
"-568_2225",0,0,0,0,0.0133626472142815,0.0271748471010357,0,0.175168916981108,0,0,0,0,0.184345092480585,1.22428953071654e-05,0.28848061638117,-6.35587316285478e-19,0,0,0,0,0.311455636946512,0,0
"-743_2150",0.0469772599545494,0,0,0,0.0111272208072978,0,0,0.0610266229961578,0,0.786363470451714,0,0,0,0,0,0,0,0,0.0945054257902806,0,0,0,0
"-588_2270",0,0,0,0.187813047977733,0,0.156019997014209,0,0.419589987548005,0,0,0,0,0,-9.31406269030879e-20,0,0,0,0,0,0,0.236576967460053,0,0
"-753_2120",0,0,0,0,0,0.0265222993303188,0,0,0,0.913410739307367,0,0,8.6772608894084e-05,0,0,0,0,0.0474460644185265,0,0,0.0125341243348932,0,0
"-758_2215",0,0.263752139274224,0,0,0,0,0,0,0,0.568082779406347,0,0,0,0,0,0,0,0,0,0,0.168165081319429,0,0
"-693_2280",0,0,0,0.229595944065386,0,0,0,0.318974261765248,0,0,0,0,0.388040503268732,4.74819569893734e-05,0,0,0,0,0,0,0.0633418089436444,0,0
"-528_2355",0,0,0,6.81588015068871e-05,0,0.0239229292218434,0,0.373910635406988,0,0,0,0,0,0,0,0.0539551883711198,0,0,0,0,0.548143088198542,0,0
"-838_2180",0,0,0,0,0,0.01380225266954,0,0.186707345133504,0.180271508648241,0.0581136577700213,0,0,0,0,0,0,0,0.19214503606119,0,0,0.368960199717504,0,0
"-738_2180",0,0.0854972428616069,0,0,0,0.054337575739288,0,0.402353853840187,0,0.000113520006818812,0,0,0,0,0.0401500552842389,0,0,0,0,5.84242570231384e-05,0.417489328010837,0,0
"-838_2190",0.00068358549061163,0,0,0,0,0.0190193789440998,0,0.0803239794772589,0.620570811730184,-8.88355949774289e-20,0,0,0,0,0,0,0,0.196445705536082,0,0,0.0829564279021167,0,1.10919646962869e-07
"-533_2220",0,0,0,0.0772854247460943,0,0,0,0,0,0,0.223593746290138,0,0,0,0,0,0,0,0,4.88209912068054e-05,0.699072007972561,0,0
"-553_2160",0,0.132348668067842,0,0,0.00119348230349158,0.151285624563114,0,0.369685982633669,0,0,0,0,0,0,0,0,0,0,0,0,0.345486242431883,0,5.62216672269106e-18
"-578_2370",0,0,0,-4.41069540328492e-19,0,0.214284414834277,0,0.432800237792496,0,0,0,0,0,0.0142330985688488,0.125350758398249,0,0,0,0,0,0.21333149040613,0,0
"-578_2130",0,0,0.176494696400391,0.236079890983006,0,0.154825566473642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32588325645937,0.106716589683591,0,0
"-803_2150",0,0,0,0,0,0.0306007178407651,0,0,0,0.849353906439198,0,0,0,0,0,0,0,0.0564279994050425,0,0,0.0636173763149942,0,0
"-538_2420",0,0,0,0,0.424268469537323,0.0154891965301903,0,0,0,0,0,0,1.14816604206435e-19,0,0.172096679803807,0.00666833794583704,0,0,0,0,0.381477316182843,0,0
"-498_2335",0,0,0,0.163115052544193,0,0,0,0,0,0,0,0,0,-8.14934165289294e-19,0.181744158043886,0,0,0.102496589044249,0,0,0.552644200367672,0,0
"-508_2275",0,0,0,0,0,0.0949027627181684,0,0.15028189403352,0,0,0,0,-2.0587678798435e-19,0,0,0.000666392563415204,0,0,0,0,0.476135974473557,0.277998197933041,1.47782782984693e-05
