"","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-778_2135",0.00322183450375314,0.000573477922915811,0.0721747553367943,0.0617159681502027,0.0483902364669384,0.0906619643830193,0.0114469870470635,0.00365833335863449,0.024823392086593,0.461820471375511,0.0816829078127388,0.00846963858287191,0.0017841286913468,0.00130717914792248,0.0284188994826737,3.17172862026382e-05,0.00236070996566103,0.00482278793889124,2.23931071713076e-05,0.0673350726014611,0.0225872610530935,7.06650879004682e-06,0.00268281718975021
"-558_2315",0.0233984607799523,0.00369916015638173,0.00901288476610834,0.0204239549221312,0.0853499656299082,0.03497043493101,0.00384508554477796,0.00539406393425313,0.128282622888904,0.00125743599694771,0.00193948929395792,0.00073618328844289,0.0230223104643111,0.0149212656899185,0.0169755516649667,0.00367380548487386,0.00395021921716518,0.000808360671326874,0.00187216407929946,0.115414922689688,0.47651970283564,0.00151690112878479,0.0230150539412497
"-503_2230",0.0109587576869016,0.109959551526537,0.000192181265676702,0.00684241493588815,0.0190015392671787,0.0577438413330267,0.000161648062380134,2.51817528916749e-07,0.219353806831298,0.00107070415877349,7.28175440202946e-05,0.000362645771056081,0.0629634747590014,0.01898087626216,0.00151730120692081,0.0509235597048756,3.70995738179813e-06,5.8667327037847e-05,3.41405528005871e-08,0.0183520598342041,0.41814089176681,0.00204370626872362,0.00129555857206607
"-788_2130",0.0112591136257295,0.00022382702749074,0.182003536567096,6.17173805120081e-07,4.72787160243642e-06,0.0190181025783594,5.2912603208579e-06,0.00387055182012013,0.0234328297139782,0.511531069092974,0.20043807984358,0.00951342747013885,9.28471916654601e-05,1.37251223490326e-06,0.0237050044002915,3.51989719032189e-08,0.00389315915855927,0.00055458517083546,4.72026515767739e-06,0.00289987733605508,0.00269509217796472,3.66413162676313e-05,0.00481549122680095
"-573_2335",0.159273156289843,2.25736737047211e-06,1.0061136594795e-07,0.0038717835964368,0.0846780106380343,0.0528104783155946,0.00191380299647706,0.0260483833677978,0.191322837806344,1.45089480241164e-07,0.000321506776005792,8.26443186983405e-06,0.0197153891070888,0.0578917660885974,0.0269889151021519,0.0692886080732755,0.000107637200725918,3.18093300888147e-05,0.000293856028955589,0.00206460791284913,0.218899696387491,0.0148128626842613,0.0696541247978953
"-588_2315",0.0191096535369528,7.53984676279445e-05,7.61821512906996e-07,0.0523681062964352,0.0576266669956679,0.116672623859039,0.017245619536558,0.0111979583506851,0.219731685475706,1.63346778113913e-07,3.30560360911778e-05,1.83618545451904e-06,0.0280544957800627,0.0222965316157325,0.0435273272543772,0.0150544366151718,0.000211363372977078,0.0169727367772177,0.000259250754188123,0.0206549702721736,0.258419420759861,0.0510609160334698,0.049425020856261
"-578_2320",0.0117999634848962,4.76925289597593e-05,1.77887549434475e-05,0.231696700492042,0.00320402138044169,0.231900275393813,0.0102610822238077,0.0649868258277392,0.216447055133537,1.93575344393503e-05,0.0106433452048953,2.96977741699336e-06,0.00602307173584726,0.0105854003200846,1.77324629846207e-07,0.0370368893017692,0.00308611633638204,0.00909672486933972,1.45670828706669e-06,8.5074312358551e-05,0.117880503641566,0.00138029724873459,0.0337972104640686
"-643_2125",0.00480459196149921,0.465696922558691,0.139785511270778,4.12116429374621e-05,0.000135995049523964,0.00297229151240933,0.000970314665019378,0.000343681198339422,0.017383813419077,0.308828221751953,0.0062968843820094,0.0180967018851986,4.30566198133068e-05,7.93898152775553e-09,3.30352777273116e-06,3.86120573973534e-08,0.00141164931390454,0.0160555162122728,0.000134986798949664,0.000175355195097262,0.000850891473829788,0.00584916932920667,0.0101198836806793
"-723_2240",0.000112352933944327,4.84096453273121e-05,0.0675772722663078,0.0145746844469918,7.94371625233162e-06,0.0239643767875946,0.0223395659188079,0.000236553716267765,0.0122270917756521,0.383034951487778,0.0540108704466297,0.260263270533288,4.9327327598187e-07,6.14572499466455e-09,0.00967705712554582,2.45435529998656e-09,0.0124249783232888,0.000497372132906235,0.000610073273574775,0.077863149722488,0.0598942244428562,0.00060775350621589,2.75459249269174e-05
"-703_2135",8.27117313085301e-06,0.167007305269007,0.342272507795176,0.00769112161188546,3.15620497289153e-05,0.015016472540122,0.000166208214998743,0.000363421202546598,7.39492084839631e-06,0.244071753709864,0.0022511854121226,0.0877682986119508,0.000203883554561767,2.1976523430304e-07,0.0268826963190651,1.96551820630363e-05,8.44118356840812e-09,0.0390636765475797,1.5620059735799e-06,2.77087692393598e-05,0.0496816446023836,0.000102929743105785,0.0173605125582292
"-618_2155",0.00505579526312401,0.0130736331276497,0.0514543965733563,1.69976409261176e-11,0.0999948360390071,0.0174136790476325,6.06461311404495e-05,7.48055933399785e-08,0.0518671117937447,0.22975172254363,0.0137615336978411,0.0228849499794137,0.0486275805103073,5.0845765828237e-13,0.0359590571374736,7.28783429134589e-13,0.00108451918166084,0.192881030861785,0.00229992192912718,0.00302764040487517,0.180784374357052,0.0289076769473332,0.00110981965001855
"-778_2110",3.90363656197938e-07,0.00767874212621198,0.0255302940529651,0.000141051777436428,6.67767369267489e-06,0.05382018478415,0.0006308253943905,8.92302961204741e-08,0.00265696907004621,0.800046383250281,0.000531969479419425,0.00538122524474878,2.28132517029459e-08,1.85451769656802e-10,9.31803803295856e-11,3.17848902779286e-15,1.56482512162693e-05,5.76043571908316e-05,7.95117436118694e-07,0.0645141013566716,0.0380991128446065,0.000887912528968271,4.72923038947326e-12
"-733_2170",4.25271938330318e-05,0.000598241955622377,0.300321618500543,5.07371614437296e-10,0.0105228127831055,0.00161007440304859,3.37252252797062e-08,0.0718003640303897,0.000830593838016888,0.437519390279129,3.88758177914232e-06,0.113645714669425,3.52394885428315e-06,0.00427752942437272,2.27367460854168e-19,6.74718091289676e-13,1.86655356960502e-09,7.68729317195119e-05,7.26154885336706e-09,1.48338957705275e-06,0.0586538987084358,9.14230005701819e-05,2.04287931761803e-13
"-588_2355",0.114954858208363,6.39546123803093e-06,1.63102620302883e-08,0.110167366047309,6.30133082750457e-07,0.119370522578318,0.000292600068040654,2.2888609811143e-07,0.195512377150746,6.25371301270709e-08,0.000102222171082769,2.70879269278394e-07,0.0847903509537061,6.53319562717859e-07,0.00131867372252872,0.0289434149794824,0.00250259734165515,3.08656424839594e-07,3.45144457928062e-08,1.5016144808778e-07,0.233377787222909,1.38057544457719e-05,0.108644672942452
"-558_2200",0.000510249661835016,0.000557475809135556,0.000197792702774319,0.00343191114692174,0.221487048635794,0.0181044139149405,0.00032637050803037,8.5923221124876e-05,0.238828076635359,4.24665941207945e-09,1.32361606366611e-07,1.05824811624753e-07,0.0323230106410546,1.00254730944329e-10,7.92228319074783e-05,0.023721168230598,4.44255568071459e-08,0.000333641217520087,5.79907916491019e-06,0.00817430701410911,0.445995848348342,0.00579069289368336,4.6760548815435e-05
"-533_2485",0.013923040328167,0.000242020049037645,0.00296980319247003,0.122222483173581,0.267854413373693,0.216940297532738,0.00103405095504191,0.000877497914183408,0.00132972828127466,0.00843423106008406,0.0105319350936596,0.00369527118431863,0.0558076246707533,4.77075780750657e-08,0.0807219614694581,2.10958425216291e-09,0.00553951738705634,1.17058393652458e-06,1.35763440512864e-07,0.0683227796603787,0.103153888087177,1.2252192335845e-05,0.0363858482300518
"-533_2320",0.00146242472538239,4.78842253673091e-05,2.12129041287235e-05,0.0174861651224955,0.13674641050681,0.005100265119813,0.00132478462149038,7.12956942210074e-06,0.0462074219771119,2.72326297429749e-05,0.00100058659666958,9.6751320774387e-06,0.246035480974904,0.000383467994099183,0.0285387600970635,0.0101513789990811,4.85165695011336e-05,0.000196029186245497,3.92999400195868e-06,4.3372080889308e-06,0.503564731147788,0.000701172309273059,0.000931002389442407
"-778_2255",0.00295699614488065,0.178640284698894,0.00260054803517587,0.0897324249248542,0.144787990048647,0.137329591204363,0.210457606352066,0.0455486452562017,0.0553867368763148,0.0115251809221179,0.0312948526881251,0.00772112471432133,0.0056838842047626,0.00188445866213319,0.00438218755776202,0.00307344832786739,0.00565545859417072,0.00776049279956606,7.19733466099328e-05,0.0212566636889273,0.0237679842619982,0.000749729677408637,0.00773173701283161
"-493_2470",0.000154152702930823,0.0657103139169411,1.71892827449377e-05,0.0997439264163694,1.22435210010738e-05,0.124063556888168,0.00482642930448778,1.37310622719622e-08,0.13369667430034,0.000678844693476718,0.00287099679063897,0.000115174428094927,6.89468930180906e-08,0.0100154783134072,0.0508265613370887,1.52656178640874e-12,6.7762104082763e-07,0.00352657551914456,3.34655309505227e-07,0.000409459802346453,0.487758983280505,7.71363321896592e-06,0.015564630913264
"-583_2295",0.189253970264394,0.000114099744081071,0.000906313826771277,0.228971145103297,0.000836622214117488,0.281601075431032,0.00543479870960788,0.030379935414671,0.109495828317337,0.000367482554661349,0.00661346074889253,6.85721459336726e-05,0.000972469181838161,0.0108013142824984,0.000151861380124898,0.0122163729167673,1.12079015164215e-05,0.000585690039676578,8.10338808056575e-07,0.00899163606707585,0.0706961881495401,4.41930173413224e-05,0.0414849522500165
"-608_2175",2.4378700237888e-05,9.96461111447747e-05,0.337584780519038,0.0412940910898726,0.0227538883136624,1.69491983557051e-07,0.000202433036348893,0.00657195508760099,9.12324423712564e-05,0.0145784536462794,3.33238449426067e-05,0.00106815198876848,2.68584626651859e-05,0.0092068944088809,0.0799476874068907,0.00189570322618026,0.00367529835260495,0.00475032965208511,3.3609447617956e-07,0.0114422871099324,0.382657763203788,0.0820531177423885,4.12200678567204e-05
"-483_2420",2.56139785900548e-06,0.00147635464313712,0.135042679013768,0.0664804371392676,0.000938513166427834,0.157242119037341,4.42014570043079e-05,0.00392875284883287,0.0926517353824317,0.00127149259107864,0.000112194389094851,4.16421624866149e-05,0.0395299614483256,9.56112716913536e-08,0.0537390923174738,0.0199537499161246,0.00561692896086338,4.30575144246121e-07,3.08652623251072e-09,0.105050136853934,0.308008122847845,0.00876783363246048,0.000100961521301149
"-638_2075",1.84564365061491e-06,0.0871649795475561,0.0968643880459287,1.13519093570499e-05,0.000118210240100798,0.0789410435758861,3.0345378852527e-05,0.00131533845609454,0.00956193442228372,0.446836037767432,0.00206957430165671,0.00466548941836427,0.000223205060940818,8.03538572299052e-09,0.0168645986433294,0.000244082450560132,9.19635472978357e-06,8.62989922178374e-09,1.72781536457656e-05,0.0976893495683112,0.156858535845963,0.000508195739674713,5.00281039639806e-06
"-493_2245",0.000268590316724735,0.173248265513285,0.0615111699544193,4.81037849827375e-07,0.0236366063591966,0.0373460352965009,2.11019349504459e-06,1.94197840886323e-05,0.082640299113568,0.00233722609414562,0.00100416979392995,0.00206479929114049,0.0654513154182348,0.0182467599788865,0.0121577473746723,0.0410784118943206,6.60476652612464e-06,0.000909365582251827,4.20571676291959e-06,0.00129272435783651,0.4749606202461,0.00129362274020869,0.000519449175855413
"-573_2210",6.06500444767986e-05,0.00714899720096167,2.20303275733491e-05,0.00493699341951997,0.149225788592877,9.56423960098387e-06,0.00513109019521976,0.000798982182611864,0.0954272190461269,0.000207350805407891,0.00320654710579147,0.00587707159813617,0.206175299873428,0.00987682080453987,0.0663439355743387,0.0185033553298981,0.0103200820080522,0.0415153222624699,0.00321359203706986,0.0635888087900962,0.303187928623518,0.000340448259822123,0.00488212167846252
"-678_2120",0.000327235280779188,0.279323035208343,0.0542720855652959,6.97474904157165e-06,0.0843108903035232,0.00463824796453808,0.000112126290322701,0.000571325399434902,0.00217276969329249,0.385920978928098,0.00146114038114945,0.0572575000610172,0.0257692168737627,0.000191241380800921,0.007369936907147,3.91932252051379e-11,2.02195889379175e-06,0.0310984179593809,0.00832639829663288,0.000269501485006873,0.0450145327699734,0.0112549393500071,0.00032948315436481
"-803_2095",0.000581651723984216,7.07982285169636e-06,0.00435633910646583,8.51540418977094e-09,0.0122245472818178,0.0477004866634243,7.8098332800465e-05,0.000710183531877835,0.0156830556767195,0.331560194026866,0.392881070924406,0.0112104983757857,2.58339031668296e-09,0.000814257226545071,0.0147099219706069,0.00421841979377963,0.0588259408708608,1.4427441393134e-06,2.69697755485177e-06,0.00897534475439999,0.0874360981844064,0.000750666092344385,0.00727199481956836
"-578_2410",0.160568501776068,7.9795415502284e-05,0.0104120769092448,0.150738884164218,0.000339086740336302,0.140447956943449,0.00876682564038647,0.0282642575205537,0.0945094523152592,0.000121856682984493,0.000169714183451529,7.26505505859334e-05,0.0643327622647514,0.00632984641946474,0.000619286129078185,1.80208498422581e-05,0.00288897519424892,0.109454154600309,2.03925207898768e-05,0.0437401323141948,0.130051158337439,2.92455434072988e-05,0.0480249669844353
"-508_2425",0.00986079402637895,0.0872356171451424,0.44470787016473,8.08844025759241e-05,1.80718226452963e-05,0.00198319324155214,0.000223676433521426,0.000617145794699578,0.18412675536402,0.0204120959937417,0.00190396810436649,0.000320788943060676,1.72467872751344e-06,0.000720721263508226,0.017773759944715,1.81441843526066e-07,0.000132476875939431,0.00203194068119523,6.53378119467915e-05,0.1893225878902,0.015526102672545,0.0221211545555723,0.000813150747371911
"-508_2470",0.0469976656321676,0.00393501165581006,0.00885507686151016,0.0960633921720702,0.376515834943216,0.085741128246437,0.00360949610320681,0.00274388791638433,0.0695818467836556,0.0237173701666264,0.014331699267163,0.000661877716310813,0.000788450232652642,0.01688281749333,0.0128689452676836,1.44877834441994e-06,0.000522340508208478,0.00282000562607319,4.45051105934368e-06,0.0294700552604419,0.203132763724503,0.000183568453695216,0.000570866679450551
"-558_2195",0.0086785513405605,0.0254380389663434,0.0509929619875467,0.00153259071189682,0.0246998041641338,0.00290675882037034,0.000371651481682124,0.000235108196955322,0.217276438031008,0.000713791953912162,0.00248662932879518,0.00114351622330669,0.0187935944760278,0.0043733435862438,0.0373798581594099,0.0156547308307002,0.000692003228077551,0.00344855621417507,0.000135666643448871,0.0565680918042555,0.505238594576711,0.0187535437366638,0.00248617553777618
"-593_2185",0.0463875672424602,0.112820049362731,2.27477024598333e-05,0.0305766056410246,0.198818925823976,0.00746754871045411,0.00223378390625437,0.128933341114823,0.00145839826368673,2.53410929141997e-06,0.00107660384230253,0.00160703620023696,0.00298984068884204,9.63784514909313e-07,0.0266511911987135,1.17605970556089e-06,0.00661979747686061,0.0014981757221201,4.48039930675503e-08,0.0238572875882833,0.403452907139255,0.00271994921072894,0.000803524407282703
"-743_2095",2.2081295619832e-07,0.00418901457576447,0.767234816176584,0.0018039274320161,0.00245423028465919,0.0412622963280629,7.23331413711825e-05,0.00010457299497108,0.000386516304436722,0.0468320909708983,8.295532206239e-05,0.00115209663307524,4.86743508580283e-06,0.000143797467884011,9.44146942725205e-06,0.00342143743763914,1.44866696922188e-08,0.00301585311147737,9.91492827325204e-06,6.2322972542302e-05,0.0806647580928809,0.0438631576481803,0.00322936397308243
"-763_2260",0.000182485012001481,0.0892393398539732,0.0285622467191087,0.0743621558646589,0.141489736785162,0.0544320894293067,0.00250490380223286,0.000236741374551708,0.0204323911504935,0.348690276730138,0.0201644184987058,0.130677380788245,0.00443250458604663,1.4499525986624e-10,0.0298599492259851,1.05551589713422e-07,0.0039624109373398,2.25121254316939e-05,7.67854084334801e-05,0.000923381782599371,0.0482270369827172,0.00151837258216137,2.77466412256857e-06
"-768_2190",1.73209107363263e-11,4.88187348742455e-06,0.153482714480705,2.45752210217071e-12,0.00147017997482528,8.70330896267893e-11,1.82529394497881e-08,1.10063837771344e-06,0.00077108947381277,0.45556663934568,1.5205979019209e-06,0.364932553811689,0.00159761556776376,1.34779856922294e-20,6.57783409514917e-16,6.21106184855299e-16,9.93214030420814e-08,3.3542911487748e-05,4.58374825375683e-08,2.00644605893647e-07,0.0221367308730772,4.46994695021266e-09,1.06181800190882e-06
"-503_2330",0.0163342748609658,0.0854340492519454,0.0113291359735502,0.0573873317556306,0.0283791222429409,0.0743277861734667,0.00370129628390599,0.00152935571656771,0.189790103761355,0.00222578297139734,0.0109621616043871,0.000334745371657551,2.22372492212184e-05,0.000144898573018835,0.0277780249484689,0.00723646698587093,0.00956010540106434,0.000224825300568759,2.00915143672892e-05,3.45453610984814e-05,0.467214865091663,0.000897460842723462,0.00513133276416443
