"","33 Vascular","05 OB-IMN GABA","32 OEC","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","14 HY Glut","29 CB Glut","10 LSX GABA","09 CNU-LGE GABA","01 IT-ET Glut","13 CNU-HYa Glut","06 CTX-CGE GABA","19 MB Glut","02 NP-CT-L6b Glut","15 HY Gnrh1 Glut","24 MY Glut","12 HY GABA","23 P Glut"
"113",0.0146318076409073,0.253641338810802,0.0038674446410335,0.0036343884420552,0.000511854531141122,0.0295741217466391,0.0238366413776514,2.10471957140128e-08,0.00711014998709021,0.0750137366475888,0.559057935342506,0.0060587617314131,0.000844670309545258,1.56657523711365e-06,3.1053491906497e-05,0.00345151338455898,0.000146462001561741,0.0157404684267716,0.00017562426180884,0.00267043960258631
"114",0.447104037408073,0.047066545160215,0.000379488789539687,0.00118374739929462,0.0839017718081217,0.122435781609084,0.0135149057130549,0.00155164538172899,0.0477898505156983,0.0536888616070054,0.0630073493502797,0.00330268141131984,0.0127148330181891,0.00501835593711181,0.0117899046189251,0.0325490370177106,0.000642474259367459,0.0172807841642792,0.0179787730061399,0.0170991718248618
"116",1.13678122464823e-06,0.405192710852646,3.2727085067911e-06,0.00405153411862692,2.77853175161211e-05,5.48883756711947e-05,0.000672254577769634,4.76928630543651e-27,0.00058428060304028,0.000530542344452026,0.571267762483167,0.0117670910552083,0.000315015075189923,0.00508570320246972,6.28875542613383e-06,5.93976194275249e-05,0.000163160804078426,8.05885142282682e-05,4.53708316558699e-06,0.000132049728185785
"117",0.37070793729888,0.0030270309335266,3.52152117609558e-05,0.00269830063081786,0.128654854840738,0.0364352324405849,0.192425266511461,0.0060487969148212,0.0464251204365726,0.0591969969076946,0.0150135114995208,0.0251528488200664,0.0101764006906839,0.000378701843692203,0.0193453358015193,0.00128506641610484,0.00748773354608349,0.0522790530278134,0.0173595749228913,0.00586702130476612
"118",0.00421324046180151,0.230629912396099,0.0133605373646295,0.0673801778749026,0.0028698821048376,0.282880676149197,0.154642079524964,0.0889470922795275,0.000314397476290945,0.0151726970558986,0.0925685634848734,0.00126981438763062,0.013505236586349,0.000259199291043245,0.00553329325954796,0.0102733754571673,0.00225124649360864,0.00179906681219982,0.00461720298405648,0.00751230855537594
"119",0.0323970155583276,0.0182089842753741,0.00227519871662143,0.0257749802720351,0.179314875369869,0.000402646793880933,0.00832752711112938,0.242402503560156,0.0848807762212263,0.0162246419968851,0.0212283399548707,0.0105103187729832,0.114380836522607,0.0546425058623878,0.117015170759948,0.00591082384111734,0.00558438627194788,0.0422485813700258,0.00322172995297039,0.0150481568156375
"120",0.000191504160428725,4.90048392625237e-06,9.72447707574071e-06,0.000168056756200649,0.0777706872800526,4.96353747663969e-07,1.75180531958539e-07,0.0680170969231884,0.0514867117061951,0.00013107758716421,2.60361129826306e-05,0.00109924352580727,0.640088411795546,3.93131728098211e-05,0.107518890308226,3.8706797335269e-07,1.25934056433806e-05,0.0422478376559114,5.25865625766135e-05,0.0111342694840125
"122",0.00157910223368209,0.000139277697549281,5.39879426931423e-07,0.000213581395539416,0.593701103246161,5.27707017677866e-06,0.000100606883094146,0.000110583233653912,0.147506833784578,0.0416522258814106,0.000223850706928198,0.0326715733337873,0.0777017587474568,1.89553980551703e-05,0.000179934324924312,0.000106415063499489,0.000207032125462082,0.0470331587362418,0.0283790718214712,0.0284691184369016
"123",0.00242139882360373,0.161720495118283,0.0372508114992533,0.0466438470156023,0.0168461267613308,0.104590649007033,0.188331153434669,0.00990426364510665,0.000602514714601213,0.143194185572748,0.148712100182064,0.0127298293310586,0.0060369903944668,0.0188792130434564,0.000261836448162196,0.00693327944340977,0.00501529540297082,0.000925475457237069,0.0873332441698249,0.00166729053511882
"124",0.0183878768192328,0.395439606762079,9.67492652089496e-05,0.0370104832354443,0.00104596901882618,0.022650977529327,0.025350767134335,3.92779662401763e-05,0.002032224623323,0.0568404708417457,0.427889272208544,0.000139976162832619,0.00743945480706842,0.000148126815618408,0.000147894853223831,0.00291528809685138,1.18851582081685e-05,0.000657325340625012,0.00110426573245281,0.000652107628812575
"125",0.000157093242899602,0.235853164627323,0.00158718140314544,0.000664572138291365,0.00590152406799179,0.000297078923056656,0.0150200373012191,0.00011100799475658,0.000624916142931216,0.19516799827477,0.480356153317951,0.0060881220673483,0.000408305322024137,0.0275551761826255,0.000395662746914444,0.000115239383540762,3.5798465284053e-05,0.0010122714094234,0.00765059317354145,0.0209981038149617
"126",0.198537669451241,0.00240467363051546,0.022749140335044,0.00330807904525986,0.0175926763176452,0.3741859994682,0.245120674209899,0.000131080132597899,0.0081320465505577,0.0465819236524004,0.0173018460413495,0.00100558105104734,0.00347619672260404,0.00185763698466148,7.42493677184933e-05,0.0268207934830353,1.81215520681812e-08,0.0032494951124259,0.0180114452453795,0.00945877507686624
"127",0.39817685828076,0.0286267318218095,0.00210483081702307,1.34224320827815e-05,0.201246474171687,0.00150386592124114,0.000830285514270201,0.00256395466017759,7.34798796340547e-06,0.0832931711209021,0.0852400278782835,0.00177403733493171,0.0097389287700858,0.00500554025202312,4.84440781233228e-06,0.00435325794005435,6.64114179865482e-08,0.000389663993056666,0.175049287477284,7.74028071338412e-05
"128",0.0119709644214724,0.43752376857161,0.00656403754244635,0.0348427061404061,0.000327139886656154,0.108117544877022,0.0286148470490844,0.0188382202896434,2.01276674880481e-05,0.0058211487286233,0.279715907838879,0.00140400849627278,0.00242848478316661,0.0259351300791576,0.00052212555813652,0.00752772554360776,9.77307849485545e-05,1.26741849197262e-05,0.0292590385266707,0.000456669029789162
"129",0.0561499892414088,0.0213813502338447,0.00604423213321976,0.00121260548013985,0.00010301443542164,0.775859230633542,0.00249717186954608,3.53935373132868e-13,0.00142327024846896,0.0138652621735635,0.0124757122651591,0.0162199551622373,0.00152603387892048,0.0195445718234938,2.18307850689354e-06,0.0678841402512746,0.000245373078901575,0.000312470044143047,6.30728772994239e-05,0.00319036109055429
"130",0.00267491369117682,0.108789216635682,0.000386487275326501,0.0146577178355552,0.000281282308944701,0.0423302194027885,0.097896844127932,6.109048468308e-09,0.016903217089633,0.300553690171854,0.392257805735121,0.000150085926968642,4.48626557221205e-05,3.22251200970333e-06,1.20377167129878e-07,0.00183872140950125,0.000890478967337767,0.0174719435704635,3.14276900368022e-05,0.00283773650773024
"131",0.0325253559602067,2.14489157880424e-05,0.827594504518942,0.000674842419477628,0.000373640482454816,0.0563426317608716,0.0126983741664061,1.04621923296858e-20,0.00333347567327276,3.48239972222885e-05,7.72917411547204e-06,0.00126676695074002,0.0111149894460636,0.0361304841173277,2.19486345456148e-05,0.0123988471963656,1.46794509016972e-05,0.00312324462829499,3.64704565882332e-07,0.00232184780243713
"132",0.255503400616951,0.0928172981639119,0.0103173289974045,0.181335559204924,4.62985535963751e-05,0.00427880968792301,0.200867673778747,7.06445648837028e-12,0.000122784064791612,0.114649434279335,0.113721787271236,0.000344729970742905,4.1063051195257e-05,0.0056875434745141,4.61325961195348e-08,0.0110554584954956,0.000152300227460863,0.00023011765882132,0.0014498861150215,0.00737848024826731
"133",0.214996745914409,0.201654893642691,0.0773318636226691,0.0131442835235976,0.000327064626470355,0.00170853637492641,0.0326144839149738,1.28079109784859e-06,7.68535237185386e-07,0.0982794819435015,0.245834425956265,0.000956575519653027,5.37987666724698e-05,0.0483897185880125,8.92421086726921e-07,0.00429220107626335,7.61318612779009e-06,1.49845056619362e-05,0.060060585902958,0.000329801187724945
"134",0.164927486350808,0.071185923825222,0.00367750272431135,0.0027179568352628,3.3652512336571e-05,0.207369090454648,0.0123808519708753,4.52492835224762e-11,0.00103146741903799,0.180878683419711,0.336713803663048,0.000450666317556639,0.00012373923783752,0.000171590541580182,6.97482904512943e-07,0.0158844307140354,0.000166663504822911,0.00117051078062884,2.68088048649149e-07,0.00111501411207589
"135",0.0160096772304666,0.214884798955972,0.000795815414741356,0.000700011183520392,0.0558402263031623,0.000429937773040593,0.0103407679209048,0.0461228660291944,0.000586127844862932,0.106733666436772,0.43614552959232,0.00162109666085947,0.00450783598868326,0.0202732760442324,0.00146308712560399,0.000651631717809082,2.70638906446438e-05,0.000601656184182767,0.0799733790711935,0.00229154863183391
"136",0.0105284308649837,0.453378551121491,0.00662567814941752,0.0801048699567978,0.00229424582010936,0.00681712285882339,0.0353421758500379,4.99588760029947e-05,0.000167894008510691,0.0209273395798276,0.31655342263364,0.00868369154439687,0.00264462634676198,0.0249766180023688,8.6737870715932e-05,0.00237668389304801,1.30246178924087e-06,0.000149840494034046,0.0248234798899632,0.00346732977728088
"137",0.111529465506152,0.253468505486933,0.000649865717557463,0.00233302982500738,0.0132593362712078,0.0184965873357889,0.0308806894473602,0.00102908822018377,0.00146368856970302,0.324460297860245,0.127898099528928,0.000228504998481791,0.00476482008091046,0.0164337974780116,0.000238174148482141,0.00132769521724271,1.88767249488479e-06,0.00222626723993847,0.085061067231816,0.00424913216355489
"138",0.000324093889377204,0.0210377150772193,0.000535138985829166,0.00180474810016785,0.109035151931375,0.210389149099811,0.0387874497349743,0.109254231434888,0.0935490023945952,0.0439514995941596,0.0708615853633146,0.0184874892571327,0.0698940620037939,0.00723247022207036,0.103118926914089,0.00739554826770701,0.00131080583845765,0.0796851533971094,2.14442075879806e-05,0.01332433428634
"139",0.3740956964743,0.0562097339223512,0.00748267876270434,0.00265255527171185,0.000115712577628844,0.000149095728579837,0.0666145680552472,0.00282388166802084,1.47618826143164e-08,0.31126158505103,0.0540475463135307,3.86647899140336e-05,2.49144273246175e-05,0.00200805113376625,1.71829506601308e-09,0.000261341726431885,0.00305412822617635,1.62644147784023e-07,0.119159666051218,6.95737980676835e-10
"140",1.39015143860323e-05,2.60612790197811e-08,0.000303037064109467,0.461768129211253,0.142438901558408,0.128530000471456,7.96272275711395e-05,0.0448882642512221,8.59746517357445e-05,0.0266820564858451,1.26060578457534e-07,0.0136272826848912,0.00324006482745399,3.56804728164992e-05,4.9800631416343e-06,0.0302110270384349,0.00104274907419701,0.000597258825786267,0.145879081827191,0.000571830628242794
"141",0.125559771834295,0.543112835127226,0.0236118490707983,0.0144604308856923,1.40180127324998e-09,0.0901735475329468,0.133092151865673,1.58618945890463e-06,2.52229994051609e-18,0.0200807375840059,0.0414472262062207,2.02340510139487e-12,1.08291794790147e-06,1.85161117574422e-07,2.94736168748923e-14,0.00827026322127709,2.56293108736831e-10,2.63123498725102e-07,0.000187964948546708,1.02671147572857e-07
"142",0.00549804911402542,7.19796457914984e-06,0.00125102525077167,0.0395654082601036,0.000149787148731881,0.682080893289001,0.122775539929679,0.0287880677161385,8.14633280710249e-05,0.0463772307255789,4.60886098589863e-05,5.23484238591414e-06,0.000595432188690385,1.71840165192985e-10,1.67747283687008e-06,0.0476415898438798,0.0124726052132318,0.0123261810505188,2.52577457171365e-05,0.000311270134360545
"143",0.00314318451427563,0.00010566831946951,0.0147749161977432,0.00694791387641217,0.0115864404946881,0.581261379103132,0.000476360715666745,0.0101611031719336,0.020673120220418,0.00594300784051162,0.000175819727561315,0.00626311414227834,0.0230026398238116,2.35771381537352e-08,0.00737036399754067,0.0776412257394566,0.00638262444146273,0.213475414130645,8.62176579258305e-05,0.0105294623079289
"144",0.000379812986723744,5.13820443041641e-10,0.00613753447484232,9.07584695144453e-05,1.38870244559088e-09,0.973702660085321,1.63971444281673e-08,5.10212824964575e-08,9.17413376423497e-12,1.00450986119072e-05,2.99479780816284e-10,1.64046121522734e-05,0.000852182339941355,9.58326420926468e-12,1.58111156379952e-07,0.0188102780856065,1.6772335727548e-08,6.52312709038356e-08,8.6255076226326e-18,1.40933366570091e-08
"145",0.303394388896766,0.00583911387503879,7.99639129323387e-08,0.000217259352925175,0.211331268627409,0.00024026944589489,9.41540047481684e-05,0.0205032200948798,0.0776935762319504,0.0578022882385077,0.0140474939662571,0.0136278470111592,0.063175314897356,0.0504251252608426,0.0522371045495001,7.82791655019871e-06,4.05057528820649e-06,0.0638372812534442,0.00249563041760901,0.0630267054199609
"146",0.000513701036821488,0.470004143695905,2.24150832365409e-05,0.00258690923534501,8.29715452422432e-05,0.0255395972738532,0.0454582318257409,3.53812533742806e-13,0.0176880405799586,0.13039401271492,0.20200557371082,0.0166182846136037,8.48967673911089e-05,0.0193232569949209,1.60946165956993e-05,0.0124435137925624,0.000118165114305124,0.00358416976991481,5.44056186698826e-05,0.0534616160098394
"147",5.58611280503754e-05,0.122020148167003,4.32180545714481e-06,0.00201862447651432,0.00951724971147237,0.000157427504522096,0.0881195455239343,0.0596858933208852,1.52710969848268e-05,0.374662795068944,0.187874857935986,4.94070642793695e-05,0.00057048443922929,0.000226365151426479,1.17856931146448e-05,2.85021470658844e-06,9.83500861497846e-06,1.33247071060929e-05,0.154801757113768,0.000182194868000288
"148",0.0170451117678115,0.453025167350379,5.15168665321694e-05,0.00186256501304627,0.00235264566837901,0.0430903062352691,0.0288051916630282,0.011573289294863,0.00308962226622136,0.0241345889377317,0.399582819665795,0.0015157906355527,0.00668507128114096,0.000194249424393689,0.00127338992787707,0.00137807826455185,1.04522340747608e-06,0.00109986524975863,0.00153294720474033,0.00170673805952086
"149",0.113948487994322,0.0326518873435298,0.00187484892073782,0.00708522015335139,0.0838476888769459,0.229960189249319,0.0150025486840213,0.0421456763851855,0.00675165386944613,0.156676534224771,0.161850134251512,0.000447127567215202,0.0418960170951516,8.08908803359882e-05,0.00453114775463117,0.012843966856279,0.000272944012357308,0.00572468623041838,0.0730694203158076,0.00933892933466071
"150",0.71184915133392,5.59642657595163e-05,0.163677459471736,0.0380182766781204,0.000935608511731532,0.0374835882266445,5.0244008936027e-06,2.87551623354487e-13,0.00174504708774828,4.48908604437137e-06,0.00294358553345403,4.35072414137974e-10,0.000176684346242101,0.0137707253000121,1.51697094947165e-08,0.0107296504108294,0.000314436538270442,7.21286823188073e-06,0.00161704398032936,0.0166660363549633
"151",0.566108450015716,0.0199384599061145,0.120759380763048,0.05417293486189,0.00165911326875795,0.00019811866067293,0.0189484451676852,1.29132893963835e-05,0.00091533755403504,0.0321044641815095,0.150786665725213,0.000890197102341119,0.0140422207561794,0.000875481592615794,0.00137206474359348,0.00822373490444698,1.43057056175301e-05,0.000797825562772167,0.00275168151497778,0.00542820472341739
"158",0.189351790464506,0.0588094534016596,0.144435858280929,0.0255361298486926,0.00241604881340472,0.18288498574236,0.00541642600002033,3.25151821247303e-07,0.0203439125151102,0.0175493706755863,0.261477922167238,0.0205957529690963,0.00347803095156021,0.0211997927355462,0.0215507126069123,0.0185662364272011,0.000609314963225141,0.000346385269797582,0.00016358032270272,0.00526797069263029
"159",0.000959308661078373,0.132290659326047,0.255322917644765,0.0208321197110311,7.19389823424696e-07,0.000723965361045503,0.142262132505495,0.00846366418114224,3.6098480111524e-08,0.136390001083617,0.301920942168569,2.37918482414391e-11,1.84259747172932e-05,0.000100414741985351,7.13492378351925e-06,0.000547431982651869,7.2872846819025e-09,1.10369953998718e-08,0.000159641110713205,4.66786983426403e-07
"160",0.00136527271817322,0.0201117507327578,0.223246828266629,0.187167809102441,0.08167944883976,0.0505137019590233,0.0163261014833599,2.27952976981357e-05,0.011403065960239,0.181086435787798,0.119019202823332,0.018929658754457,0.00672317977099461,0.00692989585889686,0.000301679086214757,0.0192200211650743,5.46486630737134e-07,0.0029252368262555,0.0449804895656977,0.00804687951456755
"161",0.00176202699731531,0.454333741438884,0.00987210714906096,0.00427191334536293,0.125872707828433,0.00197704018338498,0.00588412585249897,0.00112977458458859,0.0104839824516228,0.0406804815068956,0.128722213697951,0.0108473451179405,0.00715767619617381,0.0455176228094528,0.00704804845047318,0.0122000513175498,0.000177736407530775,0.0286961142695537,0.0706427893451867,0.0327225010501411
"162",1.23994083434878e-05,0.15628791033145,0.000437905723798336,0.123370111827352,0.0827493086303588,0.000914537163617081,0.00272627484572791,0.0360743822642724,0.000959508099083257,0.0763487553453631,0.359531674844626,0.000229276844647036,0.0331096530975127,0.00172328270466415,0.0252382059040066,0.00145760176706151,0.000103763019100741,0.00166573396887483,0.0960869895841624,0.000972724625977848
